baseline,,bm3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
701.956665,-0.0005549510824,701.956665,0.01874993742,
700.9503174,-0.0001118647488,700.9503174,0.01989654638,
699.9436035,3.743272464E-5,699.9436035,0.01937327161,
698.9365845,-0.0001738671272,698.9365845,0.01943720877,
697.9292603,4.359415834E-5,697.9292603,0.01925717108,
697.0655518,0.0003186177928,697.0655518,0.02024098113,
696.0575562,0.0003981792543,696.0575562,0.01964426972,
695.0492554,0.0004451301647,695.0492554,0.01963124238,
694.0406494,0.0004427462409,694.0406494,0.02027637511,
693.0316772,0.0006561870687,693.0316772,0.02121476643,
692.0223999,0.0005743232905,692.0223999,0.01977952011,
691.0128174,-0.0008883773116,691.0128174,0.02004916966,
690.0028687,0.0001682137081,690.0028687,0.02030927688,
688.9926147,0.0003185141832,688.9926147,0.02010911144,
687.9819946,0.0002302908542,687.9819946,0.0203295406,
686.9711304,2.839783519E-5,686.9711304,0.01943701878,
685.9598389,-0.0009916973067,685.9598389,0.01940678246,
684.9483032,-0.0001513547613,684.9483032,0.02019005083,
683.9364624,0.0004917493206,683.9364624,0.02066213079,
683.0688477,-3.220095095E-5,683.0688477,0.0207437966,
682.0563965,-0.0009802816203,682.0563965,0.02070763148,
681.0435791,-0.0003052953107,681.0435791,0.02015545033,
680.0304565,-0.0002099362318,680.0304565,0.02092040516,
679.0170288,-0.0001379502937,679.0170288,0.02151808515,
678.0032349,0.0003477100399,678.0032349,0.02159417421,
676.9891357,-0.0002362746018,676.9891357,0.02142884955,
675.9747314,-0.0009184976225,675.9747314,0.02128990367,
674.960022,-0.0003087098594,674.960022,0.02125070244,
673.9450073,-0.0001832339913,673.9450073,0.02178743109,
672.9296265,0.0002309901465,672.9296265,0.02146967128,
672.059082,-0.000365925167,672.059082,0.02232656814,
671.0431519,9.60216712E-5,671.0431519,0.02206919901,
670.0268555,-0.0003471473756,670.0268555,0.02162747458,
669.0103149,0.0004758894211,669.0103149,0.02251551673,
667.9934082,0.0007187229348,667.9934082,0.02348209731,
666.9761963,-0.0004942442174,666.9761963,0.02262341045,
665.9586792,0.0006269185687,665.9586792,0.02310816385,
664.9407959,0.0003684099938,664.9407959,0.02230969816,
664.0681152,-0.0008195525734,664.0681152,0.02247233316,
663.0497437,-5.228934242E-6,663.0497437,0.02417154051,
662.0310059,0.00148042792,662.0310059,0.02361474931,
661.0119629,-0.0004249949125,661.0119629,0.02331179194,
659.9925537,-6.70394802E-5,659.9925537,0.02363779023,
658.9729004,-0.0005544857122,658.9729004,0.02338527143,
657.9529419,-0.001198676648,657.9529419,0.02258422598,
656.9326172,-0.00098932127,656.9326172,0.0228533037,
656.0578613,-0.0007276659016,656.0578613,0.02425302006,
655.0369873,0.001826180378,655.0369873,0.02473332174,
654.0158081,0.0002639617596,654.0158081,0.02379906364,
652.9943237,-7.454519073E-5,652.9943237,0.02543858811,
651.9725342,0.001163578476,651.9725342,0.02529212646,
650.9504395,-0.0005963137373,650.9504395,0.02450248413,
649.9280396,0.0003616480681,649.9280396,0.02432509884,
649.0514526,-0.0007351085078,649.0514526,0.02412509918,
648.0284424,0.0004481878714,648.0284424,0.02430415526,
647.005188,-0.0009241804946,647.005188,0.02379083261,
645.9815674,0.0002449244203,645.9815674,0.02486564219,
644.9577026,-0.0003448712232,644.9577026,0.02485788614,
643.9334717,-6.30018767E-5,643.9334717,0.02559957094,
643.0553589,-0.0001893922163,643.0553589,0.02502649464,
642.0306396,0.0003503525513,642.0306396,0.02561414987,
641.0055542,-0.0009089399828,641.0055542,0.02444620617,
639.9801636,-1.806803084E-5,639.9801636,0.02529679053,
638.9545288,-0.0007255984819,638.9545288,0.02571823075,
637.9285278,-0.0001314290566,637.9285278,0.02584854513,
637.0488892,0.0009481240995,637.0488892,0.02670582011,
636.0223999,-9.493935067E-5,636.0223999,0.0253081508,
634.9955444,-0.0002237006847,634.9955444,0.02587568946,
633.9684448,0.0006398286205,633.9684448,0.02662354894,
632.940979,0.0006633683806,632.940979,0.0265910998,
632.0601196,-0.0003116070002,632.0601196,0.02575679496,
631.0321045,-0.0001810604881,631.0321045,0.02537431195,
630.0038452,0.0004251521023,630.0038452,0.02632813901,
628.9752808,0.0001906402176,628.9752808,0.02590226009,
627.9464111,-0.0003464748734,627.9464111,0.02635058388,
627.06427,-0.0003698564833,627.06427,0.02543694153,
626.0348511,-0.0005833366304,626.0348511,0.02566393651,
625.005127,0.000839101267,625.005127,0.02639720775,
623.9750977,-0.0006713253097,623.9750977,0.02531218342,
622.9448242,-0.0003115035361,622.9448242,0.02618420869,
622.0614624,-0.0003093306732,622.0614624,0.02632115409,
621.0306396,-0.0001787834626,621.0306396,0.02637624554,
619.9994507,0.0008642080938,619.9994507,0.0274571795,
618.9680176,3.228100104E-5,618.9680176,0.0268186722,
617.9362793,1.138997504E-5,617.9362793,0.02689897083,
617.0517578,-0.0002687684901,617.0517578,0.02768616937,
616.0194702,-0.00135653012,616.0194702,0.02773726918,
614.9868774,0.0001052392108,614.9868774,0.02879839018,
613.9540405,-0.0003637008485,613.9540405,0.02848867513,
613.0685425,-7.118057692E-5,613.0685425,0.02952716872,
612.0351563,-0.0001611878979,612.0351563,0.02925112844,
611.0014648,-3.62906103E-5,611.0014648,0.03037239425,
609.9674683,-0.0005805963883,609.9674683,0.03063931502,
608.9332275,0.000219646201,608.9332275,0.03164326772,
608.0465088,-0.0001641377894,608.0465088,0.03248124197,
607.0117188,0.0002792699379,607.0117188,0.03266255185,
605.9766235,0.0003048106737,605.9766235,0.03398695588,
604.9412842,0.0002775344765,604.9412842,0.03466844931,
604.0535889,-0.0001884607191,604.0535889,0.03518503159,
603.0177002,-0.0001714348182,603.0177002,0.03568286449,
601.9815674,-0.0003532515257,601.9815674,0.03672255948,
600.9450684,-0.0002126788022,600.9450684,0.03860430047,
600.0564575,4.991101378E-5,600.0564575,0.03966846317,
599.0194702,0.0001383048657,599.0194702,0.04045237973,
597.9822388,0.0001568455191,597.9822388,0.04146562889,
596.9446411,-0.0009932469111,596.9446411,0.04338593036,
596.0551147,0.000152650493,596.0551147,0.04514337331,
595.0170288,-0.0005085167941,595.0170288,0.04606145248,
593.9786987,-0.0007674617227,593.9786987,0.04906062782,
592.9400635,-0.0002676819568,592.9400635,0.05171373859,
592.0495605,-4.49357176E-5,592.0495605,0.05502636358,
591.010437,0.0004117302306,591.010437,0.05792772397,
589.9710083,0.0001549551671,589.9710083,0.06037807465,
588.9312744,0.0009790746262,588.9312744,0.06472659111,
588.039917,-0.0001883572259,588.039917,0.06791584194,
586.9996948,-0.0006249034195,586.9996948,0.07224979997,
585.9591675,5.234458149E-5,585.9591675,0.0781557709,
585.0670776,3.675823109E-6,585.0670776,0.08312176913,
584.026062,-0.0001823542407,584.026062,0.08811974525,
582.9848022,-3.986420779E-6,582.9848022,0.09574363381,
581.9432373,-0.0009385422454,581.9432373,0.09991049767,
581.0502319,-0.0001928076526,581.0502319,0.1075499952,
580.0081787,-0.0001094838444,580.0081787,0.1144569367,
578.9658203,-4.710990834E-5,578.9658203,0.1214243919,
578.0721436,-0.001322207856,578.0721436,0.1247756481,
577.0292969,-0.0001123305774,577.0292969,0.1312079579,
575.9862061,2.078693069E-5,575.9862061,0.1369332224,
574.9428101,0.0001774845732,574.9428101,0.1422913373,
574.0482178,-1.812014034E-6,574.0482178,0.1450750679,
573.0043335,-0.0001091215308,573.0043335,0.1478739977,
571.960144,0.0001018214462,571.960144,0.1509523243,
571.0649414,0.0003526582732,571.0649414,0.1521576494,
570.0202637,0.0005801813095,570.0202637,0.1526804268,
568.9753418,0.0007060179487,568.9753418,0.1523954719,
567.9301147,0.0008223209879,567.9301147,0.1518054903,
567.0339966,-0.0001242866274,567.0339966,0.150749281,
565.9882813,-0.0005442478578,565.9882813,0.1478016376,
564.9423218,-0.000292516459,564.9423218,0.1460380107,
564.0455933,0.0005375440232,564.0455933,0.1454724967,
562.9990845,0.000523315277,562.9990845,0.1423406899,
561.9523926,5.897224037E-5,561.9523926,0.1390459388,
561.0549927,-0.0003176599566,561.0549927,0.136314705,
560.0077515,6.937993749E-5,560.0077515,0.1344650239,
558.9602661,-0.0001123305774,558.9602661,0.1322235763,
558.0621948,0.0001927120175,558.0621948,0.130587846,
557.0142212,-3.354691944E-5,557.0142212,0.1292469203,
555.9659424,-0.0003522169427,555.9659424,0.1272361577,
555.0672607,0.0003983865317,555.0672607,0.126343444,
554.0185547,0.0004190370673,554.0185547,0.1261550039,
552.9695435,-0.001072373125,552.9695435,0.124660261,
552.0701904,2.467002923E-5,552.0701904,0.1258581132,
551.020752,-7.811682735E-5,551.020752,0.126412183,
549.9710083,-3.530702452E-5,549.9710083,0.1270452887,
549.0710449,-0.0001379502937,549.0710449,0.1287444532,
548.020813,0.0001150783719,548.020813,0.130523473,
546.9703369,0.0004619477259,546.9703369,0.1325817704,
546.0697021,-0.0008081324049,546.0697021,0.1332521588,
545.0187988,-0.0005920225522,545.0187988,0.1361077577,
543.9675903,-0.0006276950589,543.9675903,0.1384029686,
543.0663452,-9.281716484E-5,543.0663452,0.140649274,
542.0146484,-0.000295568927,542.0146484,0.141630128,
540.9627075,3.486979767E-5,540.9627075,0.1433508396,
540.0608521,-0.001142655266,540.0608521,0.1435669065,
539.0084229,-0.0001551327878,539.0084229,0.1464410424,
537.9557495,-7.501105574E-5,537.9557495,0.1473582089,
537.0532837,9.760106332E-5,537.0532837,0.1472141296,
536.0001221,-2.288259384E-5,536.0001221,0.1468026191,
534.9467163,6.523753837E-5,534.9467163,0.1463785619,
534.0436401,0.0001401433547,534.0436401,0.145688042,
532.9897461,-0.00064656412,532.9897461,0.1447470784,
531.9356689,-0.0004412868002,531.9356689,0.143158406,
531.0319214,-0.0001938943897,531.0319214,0.1410476118,
529.977356,4.695968528E-5,529.977356,0.1393573433,
529.0732422,-0.0006952580297,529.0732422,0.1372372955,
528.0181885,-0.0001117612264,528.0181885,0.1350807399,
526.9628906,-8.857274952E-5,526.9628906,0.1321687996,
526.0581665,-7.511458534E-5,526.0581665,0.1299508661,
525.0023804,-0.0001538906945,525.0023804,0.1270080507,
523.9464111,-0.0003131073317,523.9464111,0.124428086,
523.0410767,-0.0004028576077,523.0410767,0.1217238605,
521.9846191,-0.0007651360938,521.9846191,0.1192713678,
520.9279175,-0.0006984627107,520.9279175,0.1160306558,
520.0219727,-0.0005035007489,520.0219727,0.1131862998,
518.9647827,-5.415007035E-5,518.9647827,0.1112002879,
518.0584717,-0.0005278046592,518.0584717,0.1086755693,
517.0008545,-0.0006536979927,517.0008545,0.106032297,
515.9429932,0.0004019361513,515.9429932,0.1044842228,
515.0360718,0.0001126703501,515.0360718,0.1021244302,
513.9777222,-5.777363913E-5,513.9777222,0.1006827876,
513.0704346,-0.0009421584546,513.0704346,0.09751045704,
512.0116577,-8.013556362E-5,512.0116577,0.09701372683,
510.9526672,3.065006968E-5,510.9526672,0.09529210627,
510.0447693,-3.292570182E-5,510.0447693,0.09460867196,
508.985321,-0.0004624912108,508.985321,0.09234172106,
507.9256287,7.038965123E-5,507.9256287,0.0920022279,
507.0171204,-0.0008220329182,507.0171204,0.08986473829,
505.9570007,-0.000811336271,505.9570007,0.08928792179,
505.0481262,7.572305913E-5,505.0481262,0.08939101547,
503.9875488,-3.696358908E-5,503.9875488,0.08880863339,
502.9267273,0.0005831880844,502.9267273,0.08820200711,
502.0172729,-0.0004609914322,502.0172729,0.08819375932,
500.9560242,-0.000676856318,500.9560242,0.08668834716,
500.0462036,-4.524631731E-5,500.0462036,0.08727282286,
498.9844971,-0.0004852460406,498.9844971,0.08702491224,
498.0742798,-0.000490727718,498.0742798,0.08603361249,
497.012146,1.115699524E-5,497.012146,0.08679616451,
495.9497986,-8.784809324E-5,495.9497986,0.08613927662,
495.0390015,7.448031829E-5,495.0390015,0.08646830171,
493.9762268,0.000363098894,493.9762268,0.08652858436,
493.0650635,-0.00043523559,493.0650635,0.08603152633,
492.0018311,-0.0002388100402,492.0018311,0.08664770424,
490.9383545,0.0001332037355,490.9383545,0.08697813004,
490.0266418,0.0002739858464,490.0266418,0.08685892075,
488.9627686,0.0001770443341,488.9627686,0.08820559084,
488.0506592,0.000382089609,488.0506592,0.08865839988,
486.9863586,0.0003491608368,486.9863586,0.08834690601,
486.0738831,0.0001361297473,486.0738831,0.08788886666,
485.0091553,-7.801329775E-5,485.0091553,0.08954400569,
483.9441833,0.0007575142081,483.9441833,0.08974517882,
483.0311584,-0.0004291842924,483.0311584,0.08958740532,
481.9657593,0.0004347912036,481.9657593,0.09108915925,
481.0523682,-0.0008206377388,481.0523682,0.0908004418,
479.9865417,-7.837564044E-5,479.9865417,0.0924686268,
479.0728149,0.0002575640974,479.0728149,0.0936422199,
478.0065918,-0.000206106939,478.0065918,0.09444403648,
476.9401245,9.716090426E-5,476.9401245,0.09559827298,
476.0258179,3.261754318E-5,476.0258179,0.09688846022,
474.9589233,-5.63759786E-5,474.9589233,0.09949997067,
474.044281,0.0001609111059,474.044281,0.1008147374,
472.9769897,-0.0002181639138,472.9769897,0.1027683467,
472.0619812,-0.0005699972389,472.0619812,0.1047217175,
470.9942627,-0.0005788902054,470.9942627,0.1064771339,
469.9263306,-5.021848665E-6,469.9263306,0.1102299094,
469.0108032,-7.185350114E-5,469.0108032,0.1136484891,
467.9424438,2.925124363E-6,467.9424438,0.1166455597,
467.0265503,-0.0005825611297,467.0265503,0.12020161,
465.9577942,3.896013004E-5,465.9577942,0.123671107,
465.0415344,5.350959327E-5,465.0415344,0.1287299246,
463.9723816,-0.0005768220872,463.9723816,0.1334100217,
463.0557861,-0.0005755812163,463.0557861,0.1384195238,
461.9862061,-0.0001576686918,461.9862061,0.1443009377,
461.0692749,-0.000171383057,461.0692749,0.1487835646,
459.9992981,-0.0001438503823,459.9992981,0.1562929004,
458.9291077,-0.0001085521872,458.9291077,0.1637213975,
