baseline,,bm3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
703.9684448,-0.001015560701,703.9684448,0.01457022969,
702.9627075,-0.0007647743332,702.9627075,0.01512652822,
701.956665,8.087529568E-5,701.956665,0.01659451239,
700.9503174,-0.0009919039439,700.9503174,0.01630611345,
699.9436035,-0.0003088650701,699.9436035,0.01528394595,
698.9365845,0.0004623105051,698.9365845,0.01699380577,
697.9292603,-0.0008318508626,697.9292603,0.01535468549,
697.0655518,-0.0003096928122,697.0655518,0.01592085138,
696.0575562,1.853474896E-5,696.0575562,0.01600982249,
695.0492554,0.0007465454401,695.0492554,0.015866559,
694.0406494,-0.0003100549802,694.0406494,0.01616852917,
693.0316772,0.0008890050813,693.0316772,0.0163897872,
692.0223999,-0.0001223716099,692.0223999,0.01658058167,
691.0128174,0.0004839229514,691.0128174,0.01640535332,
690.0028687,-0.001587270875,690.0028687,0.01429686882,
688.9926147,0.0002241008624,688.9926147,0.01639357768,
687.9819946,9.537438018E-5,687.9819946,0.01695970073,
686.9711304,0.0002166678169,686.9711304,0.01635927893,
685.9598389,0.0001097962668,685.9598389,0.01649872586,
684.9483032,2.148588464E-5,684.9483032,0.01648003794,
683.9364624,8.097886166E-5,683.9364624,0.01696637645,
683.0688477,0.0008023255505,683.0688477,0.01724764518,
682.0563965,-0.001199760824,682.0563965,0.01637024619,
681.0435791,0.0002191800158,681.0435791,0.01711468957,
680.0304565,-0.0007891670102,680.0304565,0.01656807587,
679.0170288,-0.0001897027105,679.0170288,0.01669615693,
678.0032349,-0.0005235645222,678.0032349,0.01761931367,
676.9891357,-3.929312152E-5,676.9891357,0.0172348246,
675.9747314,-0.0002531427599,675.9747314,0.01729133539,
674.960022,0.0004503645469,674.960022,0.01721158065,
673.9450073,-0.0005326136015,673.9450073,0.01671622507,
672.9296265,0.0007501238724,672.9296265,0.01734971255,
672.059082,-3.955196007E-5,672.059082,0.01780571416,
671.0431519,-0.001213080948,671.0431519,0.01667856425,
670.0268555,0.0001557320211,670.0268555,0.01717045717,
669.0103149,-0.0004798160226,669.0103149,0.01798685081,
667.9934082,0.0005041110562,667.9934082,0.01893403754,
666.9761963,0.0005459156237,666.9761963,0.01746050827,
665.9586792,0.0009444403113,665.9586792,0.01913290471,
664.9407959,0.0006346178707,664.9407959,0.01870623603,
664.0681152,0.0009660507785,664.0681152,0.01762254909,
663.0497437,-0.0001643965516,663.0497437,0.01707545854,
662.0310059,0.0001709327917,662.0310059,0.01847903803,
661.0119629,0.0008761914214,661.0119629,0.0185428448,
659.9925537,0.0003537981829,659.9925537,0.01798420586,
658.9729004,-0.0009287266876,658.9729004,0.01752880029,
657.9529419,-0.0007474091835,657.9529419,0.0179301668,
656.9326172,0.001047183992,656.9326172,0.01975933649,
656.0578613,-0.0003059678711,656.0578613,0.01863211207,
655.0369873,-4.912879012E-5,655.0369873,0.01908380724,
654.0158081,0.000381312333,654.0158081,0.01884900592,
652.9943237,0.0002716546296,652.9943237,0.01936577447,
651.9725342,-6.786770246E-5,651.9725342,0.01866607741,
650.9504395,-0.000636535231,650.9504395,0.01793599501,
649.9280396,-0.001302026096,649.9280396,0.01791605912,
649.0514526,-0.0004358562292,649.0514526,0.01908859611,
648.0284424,0.0003200684732,648.0284424,0.01831459813,
647.005188,0.001401031623,647.005188,0.01939982548,
645.9815674,0.0005448011216,645.9815674,0.01858158596,
644.9577026,-0.0002062104322,644.9577026,0.01810633577,
643.9334717,0.0003856909461,643.9334717,0.01868461631,
643.0553589,-0.0006282637478,643.0553589,0.01781609654,
642.0306396,0.0001165542708,642.0306396,0.01884943806,
641.0055542,-0.0006144086947,641.0055542,0.01831630059,
639.9801636,-0.0001186450681,639.9801636,0.01873396337,
638.9545288,0.000426784507,638.9545288,0.01849589497,
637.9285278,-0.0003002769372,637.9285278,0.0193267744,
637.0488892,-0.0006750987959,637.0488892,0.01927811652,
636.0223999,-0.0004526649136,636.0223999,0.01886409149,
634.9955444,-0.0004762476892,634.9955444,0.01878266968,
633.9684448,0.0001303036261,633.9684448,0.02045553364,
632.940979,-0.0001780589519,632.940979,0.01849805564,
632.0601196,-0.0002204924676,632.0601196,0.0188597925,
631.0321045,-0.0008560848073,631.0321045,0.01941796206,
630.0038452,-0.0001185933143,630.0038452,0.02004651353,
628.9752808,0.0002801765222,628.9752808,0.01944952644,
627.9464111,0.0004220427363,627.9464111,0.02028679103,
627.06427,-0.0006759258686,627.06427,0.0197882168,
626.0348511,-0.0007470991113,626.0348511,0.01906157471,
625.005127,-0.000659022422,625.005127,0.01934087463,
623.9750977,-0.0001570476597,623.9750977,0.02012716979,
622.9448242,-0.0002216826106,622.9448242,0.01920738444,
622.0614624,-0.0007934562163,622.0614624,0.01940280385,
621.0306396,0.0001372949919,621.0306396,0.01924007013,
619.9994507,9.017018601E-5,619.9994507,0.01980368607,
618.9680176,0.0005032299086,618.9680176,0.02030032687,
617.9362793,0.0004609629977,617.9362793,0.02097283304,
617.0517578,-0.0002057964593,617.0517578,0.02013972402,
616.0194702,-0.0006653806777,616.0194702,0.01892143674,
614.9868774,0.0004358276783,614.9868774,0.02044278197,
613.9540405,-0.0004006852105,613.9540405,0.02101285197,
613.0685425,-3.566939995E-5,613.0685425,0.02037478983,
612.0351563,-0.0007561952225,612.0351563,0.01993427053,
611.0014648,-0.0005328204134,611.0014648,0.02082740702,
609.9674683,-0.0003345766454,609.9674683,0.02037014998,
608.9332275,0.0001085534313,608.9332275,0.02127794176,
608.0465088,0.0004666640016,608.0465088,0.0219084844,
607.0117188,0.0006110537797,607.0117188,0.02208551206,
605.9766235,-0.0008161937003,605.9766235,0.02171835676,
604.9412842,-0.0001427635289,604.9412842,0.02185167,
604.0535889,-0.000255160674,604.0535889,0.02251772396,
603.0177002,0.0001340323361,603.0177002,0.02262960188,
601.9815674,-0.0004727310443,601.9815674,0.02254038118,
600.9450684,-6.33124655E-5,600.9450684,0.0228689108,
600.0564575,-0.0007805883652,600.0564575,0.02277866006,
599.0194702,0.0004159277596,599.0194702,0.02375971712,
597.9822388,0.0001453222503,597.9822388,0.02473526634,
596.9446411,-0.000183130498,596.9446411,0.02454247326,
596.0551147,0.0005508401664,596.0551147,0.02472529188,
595.0170288,0.000547211559,595.0170288,0.02550471388,
593.9786987,0.0001782096806,593.9786987,0.02537420206,
592.9400635,-0.0003802536812,592.9400635,0.02638039924,
592.0495605,-0.0006270229933,592.0495605,0.02624943107,
591.010437,0.0006103020278,591.010437,0.02808892168,
589.9710083,0.0003282804682,589.9710083,0.02891939506,
588.9312744,0.0005195572739,588.9312744,0.02963052876,
588.039917,0.0002498973627,588.039917,0.03063642606,
586.9996948,-0.0006162698264,586.9996948,0.0308311116,
585.9591675,0.0003717521322,585.9591675,0.03323439509,
585.0670776,0.0006122980849,585.0670776,0.03447795287,
584.026062,-0.000367632194,584.026062,0.03475503623,
582.9848022,-0.000173401364,582.9848022,0.03705593944,
581.9432373,-0.0003358699614,581.9432373,0.03872382641,
581.0502319,-0.000770407496,581.0502319,0.03954510763,
580.0081787,-0.0005199448206,580.0081787,0.04193941504,
578.9658203,-0.0007583658444,578.9658203,0.04248598963,
578.0721436,-0.0005038109957,578.0721436,0.04544907808,
577.0292969,-0.0003683563846,577.0292969,0.0461114496,
575.9862061,-0.0007255984819,575.9862061,0.04706633836,
574.9428101,0.0001155444479,574.9428101,0.04982645065,
574.0482178,0.001047443482,574.0482178,0.05050414428,
573.0043335,-0.0001543047256,573.0043335,0.05076339468,
571.960144,0.0009166828822,571.960144,0.05179541931,
571.0649414,-0.0001420389599,571.0649414,0.05273411423,
570.0202637,0.0006414877716,570.0202637,0.05262194946,
568.9753418,-0.0003295068746,568.9753418,0.05220383406,
567.9301147,1.944079668E-5,567.9301147,0.05222307146,
567.0339966,-0.0001376397704,567.0339966,0.05181283131,
565.9882813,-3.297747025E-5,565.9882813,0.05092222616,
564.9423218,-0.0002786506957,564.9423218,0.05047675222,
564.0455933,0.0004624141729,564.0455933,0.05052065849,
562.9990845,-8.122256986E-5,562.9990845,0.04944907129,
561.9523926,-3.3495151E-5,561.9523926,0.04911613092,
561.0549927,0.0009745862917,561.0549927,0.04882303998,
560.0077515,-0.0007960401126,560.0077515,0.04824413732,
558.9602661,5.431215686E-5,558.9602661,0.04838717729,
558.0621948,-0.0003440435394,558.0621948,0.0477377139,
557.0142212,-8.515648369E-5,557.0142212,0.047025837,
555.9659424,-4.141557292E-5,555.9659424,0.04629217461,
555.0672607,9.604755905E-5,555.0672607,0.04633465409,
554.0185547,-0.0002996043768,554.0185547,0.04607575759,
552.9695435,-0.0003894609108,552.9695435,0.04555727541,
552.0701904,-0.0001702445297,552.0701904,0.04698297381,
551.020752,-0.00035713127,551.020752,0.04635743424,
549.9710083,0.0001492064621,549.9710083,0.04674597457,
549.0710449,-0.0005919191753,549.0710449,0.0463674292,
548.020813,-0.0001375362481,548.020813,0.04750939831,
546.9703369,-0.000192290172,546.9703369,0.04801593348,
546.0697021,-0.0005222717882,546.0697021,0.04780359566,
545.0187988,4.064116183E-6,545.0187988,0.04898893088,
543.9675903,0.0004689444322,543.9675903,0.04951669276,
543.0663452,-0.0003579589247,543.0663452,0.05016615242,
542.0146484,-0.0002818067442,542.0146484,0.05085633695,
540.9627075,-0.0003853228409,540.9627075,0.05115834251,
540.0608521,0.0002541969297,540.0608521,0.05251519382,
539.0084229,0.001693392056,539.0084229,0.05246316642,
537.9557495,0.000239588946,537.9557495,0.05293083191,
537.0532837,-4.721344158E-5,537.0532837,0.05179183185,
536.0001221,-6.025835319E-5,536.0001221,0.05276529863,
534.9467163,-0.0001256323158,534.9467163,0.05312123522,
534.0436401,5.477816376E-5,534.0436401,0.05240597576,
532.9897461,0.000281549379,532.9897461,0.05263273418,
531.9356689,0.001615567598,531.9356689,0.05190617219,
531.0319214,0.0001194024953,531.0319214,0.05146376789,
529.977356,0.0006236782065,529.977356,0.05079781637,
529.0732422,0.0004240897251,529.0732422,0.05194228888,
528.0181885,-0.0002601795713,528.0181885,0.05122480541,
526.9628906,0.0006402952713,526.9628906,0.05068321526,
526.0581665,0.0007715172251,526.0581665,0.05002557486,
525.0023804,0.0001929191931,525.0023804,0.04863274843,
523.9464111,-0.0006870910292,523.9464111,0.04726059362,
523.0410767,-0.0002691306581,523.0410767,0.04726131633,
521.9846191,-0.0004357527941,521.9846191,0.04627069086,
520.9279175,-0.0001522345847,520.9279175,0.04670904949,
520.0219727,0.0001284651662,520.0219727,0.04646027088,
518.9647827,0.0003971946717,518.9647827,0.04483438283,
518.0584717,0.0001836738957,518.0584717,0.04449919611,
517.0008545,-4.126027488E-5,517.0008545,0.04362817481,
515.9429932,-0.0001426082745,515.9429932,0.04305669293,
515.0360718,-0.0006899856962,515.0360718,0.04218190536,
513.9777222,3.872713569E-5,513.9777222,0.04341039062,
513.0704346,-0.0001992244797,513.0704346,0.04175034538,
512.0116577,0.0004334437835,512.0116577,0.04187857732,
510.9526672,0.0005830325535,510.9526672,0.0421830751,
510.0447693,-0.0003735291539,510.0447693,0.04084417224,
508.985321,-0.0001146079449,508.985321,0.0410515964,
507.9256287,0.000276239356,507.9256287,0.04182601348,
507.0171204,0.001005772268,507.0171204,0.04047235474,
505.9570007,0.0004218872637,505.9570007,0.04025975242,
505.0481262,-0.0002464162826,505.0481262,0.03927764297,
503.9875488,0.0007776631974,503.9875488,0.03998980671,
502.9267273,-0.0001216470118,502.9267273,0.03961106017,
502.0172729,0.0001073364911,502.0172729,0.03962022066,
500.9560242,6.886213669E-5,500.9560242,0.03952877596,
500.0462036,0.0006283962284,500.0462036,0.04032405466,
498.9844971,0.0002409875597,498.9844971,0.03961179778,
498.0742798,8.465536666E-5,498.0742798,0.03981018066,
497.012146,-0.000168536717,497.012146,0.03902750462,
495.9497986,0.0004108751891,495.9497986,0.03973985463,
495.0390015,0.001007562503,495.0390015,0.03964693472,
493.9762268,0.0007486199029,493.9762268,0.0399293825,
493.0650635,0.0003101210459,493.0650635,0.03991028666,
492.0018311,0.0004129998561,492.0018311,0.04015732557,
490.9383545,-0.0001930664002,490.9383545,0.04056334496,
490.0266418,-0.0003533032723,490.0266418,0.03983327374,
488.9627686,-0.0001730391086,488.9627686,0.04056109861,
488.0506592,-3.194210876E-5,488.0506592,0.04024583846,
486.9863586,0.0002355744218,486.9863586,0.04082972556,
486.0738831,1.576484101E-5,486.0738831,0.04097165167,
485.0091553,0.0006338401581,485.0091553,0.0411558561,
483.9441833,3.494619705E-6,483.9441833,0.0409661606,
483.0311584,0.0003673736937,483.0311584,0.04123651609,
481.9657593,-0.0003413017839,481.9657593,0.04040166363,
481.0523682,-0.0005177729763,481.0523682,0.04126418382,
479.9865417,-0.0004744376347,479.9865417,0.04204973578,
479.0728149,-0.0003717704094,479.0728149,0.04212511331,
478.0065918,-7.63568969E-5,478.0065918,0.04236673936,
476.9401245,0.0004242451978,476.9401245,0.04308278859,
476.0258179,7.256442768E-5,476.0258179,0.04306126386,
474.9589233,0.0001416193409,474.9589233,0.04403069243,
474.044281,0.0004685557215,474.044281,0.04382387549,
472.9769897,0.001120961737,472.9769897,0.04485852271,
472.0619812,3.109015961E-5,472.0619812,0.04476108775,
470.9942627,-0.0002561437723,470.9942627,0.04619487748,
469.9263306,0.0001101328744,469.9263306,0.0471303612,
469.0108032,2.26249249E-5,469.0108032,0.04771393538,
467.9424438,-0.0001016164242,467.9424438,0.04810770974,
467.0265503,-0.0001014611407,467.0265503,0.04980325326,
465.9577942,-0.001050113933,465.9577942,0.04961644858,
465.0415344,-0.0007927327533,465.0415344,0.05148489773,
463.9723816,-0.0007496832404,463.9723816,0.05248317495,
463.0557861,-0.0001245971798,463.0557861,0.05451496691,
461.9862061,-0.0001200942861,461.9862061,0.05564916134,
461.0692749,0.0003861314035,461.0692749,0.05708428472,
459.9992981,-0.0008548963815,459.9992981,0.05740368366,
458.9291077,-0.0006291426253,458.9291077,0.0607224144,
458.0116272,0.001482505933,458.0116272,0.06247451901,
456.94104,-3.54105614E-5,456.94104,0.06416613609,
456.0232239,-0.0002880152897,456.0232239,0.06568082422,
454.95224,-0.0001648105681,454.95224,0.06805040687,
454.0340576,0.0002333988232,454.0340576,0.07033259422,
452.962677,0.000189837403,452.962677,0.07323886454,
452.0441589,0.0009439214482,452.0441589,0.07471188158,
450.9723816,-0.0004992086324,450.9723816,0.07771110535,
450.0535583,-0.0004840565962,450.0535583,0.08061613142,
448.9813538,-0.0002516939712,448.9813538,0.08393734694,
448.0621948,8.501784032E-5,448.0621948,0.08843263239,
446.989624,0.0003283581755,446.989624,0.09181005508,
446.0700989,-0.0002371542505,446.0700989,0.0949871242,
444.9971313,0.0006967617664,444.9971313,0.09992330521,
443.9239502,0.0007748365751,443.9239502,0.1050371528,
443.0039368,0.0003383319417,443.0039368,0.1107998639,
441.9303589,0.0009606286185,441.9303589,0.1172557026,
441.0100098,0.0008725859807,441.0100098,0.1225334257,
439.9360657,0.0002748147235,439.9360657,0.1318016201,
439.0153809,0.0001034785455,439.0153809,0.137001425,
437.94104,-0.0007006336236,437.94104,0.1466813684,
437.0200195,0.0001605226716,437.0200195,0.1577508301,
435.945282,0.0001155444479,435.945282,0.169579044,
435.0239563,-9.370619409E-6,435.0239563,0.1817539334,
433.9488525,0.0006270741578,433.9488525,0.1960851252,
433.0271606,0.0004983318504,433.0271606,0.20857279,
431.9516907,0.0005601192242,431.9516907,0.2259321362,
431.0296936,1.954434629E-5,431.0296936,0.2426794469,
429.9538269,0.0002949931077,429.9538269,0.2599487603,
429.0315247,0.0004013143189,429.0315247,0.2738520503,
427.9552917,-8.194724069E-5,427.9552917,0.2930428982,
427.0326538,0.0001079837966,427.0326538,0.3081775308,
425.9560242,0.000649213267,425.9560242,0.3257621527,
425.0330811,-4.861112757E-5,425.0330811,0.3392597139,
423.9560852,-4.659224214E-5,423.9560852,0.3543590903,
423.0328064,-0.000233325205,423.0328064,0.3634392321,
421.9554443,0.0002110477944,421.9554443,0.3732246757,
421.0318604,0.0001470830903,421.0318604,0.3788167238,
419.9541321,0.0007244013832,419.9541321,0.3811656833,
419.0302124,0.0001206712623,419.0302124,0.3802320361,
417.9521484,-4.452363555E-6,417.9521484,0.3763692379,
417.0278931,0.0001336180285,417.0278931,0.3713986576,
415.9494629,0.000975105213,415.9494629,0.3643289208,
415.0249023,-8.542285286E-6,415.0249023,0.3527058363,
413.946106,0.0005366887199,413.946106,0.3416149914,
413.0212402,0.0006674127653,413.0212402,0.3300113976,
411.9420776,0.0001194024953,411.9420776,0.3171815872,
411.0169067,-0.0003260925296,411.0169067,0.3062659502,
409.9373779,-0.0003878056887,409.9373779,0.2891706228,
409.0119019,-9.193722508E-5,409.0119019,0.2808664143,
407.9320068,-2.842186404E-5,407.9320068,0.2652472854,
407.0062256,5.433804836E-5,407.0062256,0.2569014728,
405.9259644,0.0001896561298,405.9259644,0.2469338477,
404.9998779,0.0003570624685,404.9998779,0.2356885523,
404.0736694,-0.0001417284366,404.0736694,0.2263044864,
402.9928894,-5.285593215E-5,402.9928894,0.2155564427,
402.0663452,-0.000346164481,402.0663452,0.2110018134,
400.9852295,0.0001604708814,400.9852295,0.2020384073,
400.0584106,1.361623254E-5,400.0584106,0.1949676573,
398.9769287,0.0003999411128,398.9769287,0.1879963279,
398.0498047,-0.0003196258331,398.0498047,0.1817143112,
396.9679871,0.0007756145205,396.9679871,0.1771354824,
396.0405579,0.0009447775083,396.0405579,0.1722429246,
394.958374,-0.0008269419195,394.958374,0.1642717868,
394.0306702,0.0003907432256,394.0306702,0.1601104587,
392.9481506,-0.0001338098373,392.9481506,0.1552319974,
392.0201111,0.0002650496317,392.0201111,0.1514027417,
390.9372559,0.0004336510901,390.9372559,0.1461491585,
390.0089417,6.961295003E-5,390.0089417,0.1425171643,
388.9257507,-0.0002297031024,388.9257507,0.1376851201,
387.9971619,-0.0003619937925,387.9971619,0.1347915232,
387.0684204,0.0004708361521,387.0684204,0.1331579238,
385.9847107,-3.002668564E-5,385.9847107,0.1312745064,
385.0556946,3.634542009E-5,385.0556946,0.127482444,
383.9716492,0.0003816491517,383.9716492,0.1263977736,
383.0423279,0.0004463480727,383.0423279,0.1243688911,
381.9579468,0.0002898642269,381.9579468,0.1230945736,
381.0283508,0.000302893779,381.0283508,0.1208832785,
379.943634,-5.513361248E-5,379.943634,0.1196047738,
379.0137634,-1.817156954E-5,379.0137634,0.1189381182,
377.9287109,0.0001609369938,377.9287109,0.1186204553,
376.9985352,0.0001027276739,376.9985352,0.1184176356,
376.0682373,-2.552281512E-5,376.0682373,0.1182101443,
374.9827271,-0.000480902032,374.9827271,0.1183556914,
374.052124,-3.038906289E-5,374.052124,0.1191616878,
372.9662781,-0.0001888229745,372.9662781,0.1199268401,
372.0354004,0.0007826162619,372.0354004,0.1211277619,
370.9492493,0.0001951981685,370.9492493,0.1221511215,
370.0180969,-0.0004842117487,370.0180969,0.1221519113,
368.9315796,-0.0001000118646,368.9315796,0.1235489845,
368.0001831,0.0002327254333,368.0001831,0.1249605194,
367.068634,0.0002370507282,367.068634,0.1263634115,
365.9816589,-0.0002457953524,365.9816589,0.127304107,
365.0498352,0.0002071371418,365.0498352,0.1276692301,
363.9625244,0.0001102364404,363.9625244,0.1286774278,
363.030426,-0.001083838055,363.030426,0.1286511123,
361.9428406,0.0004309562501,361.9428406,0.1306237876,
361.0104675,-0.0003196258331,361.0104675,0.1309880465,
359.9225159,0.0002072148345,359.9225159,0.131768316,
358.9898987,-0.0009743412957,358.9898987,0.1311075836,
358.0571289,-5.197591236E-5,358.0571289,0.1313263029,
356.96875,0.0001352493564,356.96875,0.1306304336,
356.0357056,-0.0005951246712,356.0357056,0.1298531145,
354.9470215,0.0004727538035,354.9470215,0.1294716746,
354.0137024,-0.0003600798082,354.0137024,0.1285788864,
352.9247131,0.0002783115488,352.9247131,0.1273337007,
351.9911194,0.0005043701967,351.9911194,0.1260682046,
351.0574341,1.08981294E-5,351.0574341,0.1248197109,
349.9679871,-0.0001185415531,349.9679871,0.1217738837,
349.0340271,-0.0001362941257,349.0340271,0.1224373281,
347.9442749,0.0003689540608,347.9442749,0.1197892576,
347.0100708,-0.0005537101533,347.0100708,0.1178934276,
346.0757141,0.0002854347986,346.0757141,0.1171469018,
344.9855347,6.811132334E-5,344.9855347,0.1155291125,
344.0509338,-0.0001809569803,344.0509338,0.1127588078,
342.9604187,0.0007054216112,342.9604187,0.1110820621,
342.0255737,5.340603457E-5,342.0255737,0.1093996465,
340.9347534,0.0006575351581,340.9347534,0.1075974479,
339.9996643,0.0005978335394,339.9996643,0.1068384647,
339.0644226,-0.000371822156,339.0644226,0.1040960252,
337.973175,-0.0002433634509,337.973175,0.1025432497,
337.0377197,-0.0001983447582,337.0377197,0.100875698,
335.946167,9.576275625E-5,335.946167,0.09911746532,
335.010437,0.0007971388404,335.010437,0.09811095893,
334.074585,0.0001615584915,334.074585,0.09635362029,
332.9826355,0.0008395681507,332.9826355,0.09539411962,
332.0465393,-0.0004788851365,332.0465393,0.09322322905,
330.9542847,0.0006014626124,330.9542847,0.09098805487,
330.0179138,-0.0005608972278,330.0179138,0.08973477036,
328.9253845,0.0002203195763,328.9253845,0.08876861632,
327.9888,-0.0003118139575,327.9888,0.08700466901,
327.0520935,0.0001420336484,327.0520935,0.08604194224,
325.9591064,0.0001876620372,325.9591064,0.08383657783,
325.0221558,-7.682276191E-5,325.0221558,0.08332820237,
323.928894,0.0004040089552,323.928894,0.0820337534,
322.9916992,0.0001581402757,322.9916992,0.08102235198,
322.0544128,0.0006530241808,322.0544128,0.07991823554,
320.9607544,0.0004310339864,320.9607544,0.07847248018,
320.0231934,0.0006045213668,320.0231934,0.07816044986,
318.9292603,-0.0002432082256,318.9292603,0.07772147655,
317.9914551,4.064116183E-6,317.9914551,0.07768457383,
317.0535583,0.000244587718,317.0535583,0.07701466978,
315.959198,-0.0002811341546,315.959198,0.07714904845,
315.0210876,1.623080607E-5,315.0210876,0.07728093863,
313.9264526,-0.0004632669734,313.9264526,0.07842614502,
312.9880676,-0.0002567646734,312.9880676,0.07884391397,
312.0495911,0.0005103568546,312.0495911,0.07937982678,
310.9545593,0.0001076213011,310.9545593,0.08012520522,
