baseline,,bm3_NotCentrifuged,,bm3_NotCentrifuged_palmOH_ul_10,,bm3_NotCentrifuged_palmOH_ul_20,,bm3_NotCentrifuged_palmOH_ul_30,,bm3_NotCentrifuged_palmOH_ul_40,,bm3_NotCentrifuged_palmOH_ul_50,,bm3_NotCentrifuged_palmOH_ul_60,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
679.9718628,-0.0002366885601,679.9718628,0.0214748662,679.9718628,0.01098682452,679.9718628,0.02346783318,679.9718628,0.01489516813,679.9718628,0.01173831243,679.9718628,0.04335003346,679.9718628,0.3028620481,
678.9580078,-1.320164301E-5,678.9580078,0.02186691388,678.9580078,0.01129083987,678.9580078,0.02342726104,678.9580078,0.01383309811,678.9580078,0.01157534122,678.9580078,0.04373148084,678.9580078,0.3027865291,
677.9438477,-0.0005374224274,677.9438477,0.02132617123,677.9438477,0.01231831405,677.9438477,0.02496630885,677.9438477,0.01477664243,677.9438477,0.01176291332,677.9438477,0.04319568723,677.9438477,0.2979775667,
676.9293213,0.0006261668168,676.9293213,0.0215756204,676.9293213,0.01220251247,676.9293213,0.02554086968,676.9293213,0.01519879606,676.9293213,0.01220477559,676.9293213,0.04564772919,676.9293213,0.3108640611,
676.0595093,0.000586272683,676.0595093,0.02087680995,676.0595093,0.01224505901,676.0595093,0.0250335969,676.0595093,0.01294672117,676.0595093,0.01161814481,676.0595093,0.04551277682,676.0595093,0.3067837954,
675.0443726,-0.0004458380863,675.0443726,0.02021830902,675.0443726,0.01169488486,675.0443726,0.02496299148,675.0443726,0.01489672251,675.0443726,0.01070650294,675.0443726,0.0456555821,675.0443726,0.2998892069,
674.0289917,-0.001388011384,674.0289917,0.0211185813,674.0289917,0.01152201463,674.0289917,0.0245433785,674.0289917,0.01426195819,674.0289917,0.01171004213,674.0289917,0.04598233849,674.0289917,0.3066368997,
673.0132446,-1.635962326E-5,673.0132446,0.02165590785,673.0132446,0.01274826657,673.0132446,0.02590508945,673.0132446,0.01552501041,673.0132446,0.01240521949,673.0132446,0.04798493907,673.0132446,0.2911947072,
671.9971924,0.0004754488764,671.9971924,0.02336169593,671.9971924,0.01293152012,671.9971924,0.02668024786,671.9971924,0.01535044797,671.9971924,0.0127799632,671.9971924,0.04825978726,671.9971924,0.2728560567,
670.980835,0.000594826648,670.980835,0.02308741584,670.980835,0.01291983947,670.980835,0.02668644115,670.980835,0.01597976871,670.980835,0.01276676729,670.980835,0.04885064811,670.980835,0.3080588281,
669.9641724,0.0005019600503,669.9641724,0.02232095413,669.9641724,0.01282795239,669.9641724,0.02704603225,669.9641724,0.01514049247,669.9641724,0.01332647074,669.9641724,0.04837525636,669.9641724,0.3065172732,
668.9472046,-0.001208950765,668.9472046,0.02128713019,668.9472046,0.0113669103,668.9472046,0.02727359347,668.9472046,0.01541693322,668.9472046,0.01219979767,668.9472046,0.04883378744,668.9472046,0.2927739918,
667.9298706,-0.0002112816437,667.9298706,0.02192370407,667.9298706,0.01253804658,667.9298706,0.02804940566,667.9298706,0.01616114005,667.9298706,0.01319076028,667.9298706,0.04993519187,667.9298706,0.3129382432,
667.0576172,-0.0001071546867,667.0576172,0.0231840387,667.0576172,0.01276831329,667.0576172,0.02683337592,667.0576172,0.01550778653,667.0576172,0.01259533502,667.0576172,0.048965808,667.0576172,0.3074685633,
666.0397339,-0.000234825784,666.0397339,0.02186914533,666.0397339,0.01222085673,666.0397339,0.02705652826,666.0397339,0.01597700268,666.0397339,0.01258965954,666.0397339,0.04891524836,666.0397339,0.3122216463,
665.0215454,-0.001033328357,665.0215454,0.02130700462,665.0215454,0.01125731226,665.0215454,0.02657585405,665.0215454,0.01446937583,665.0215454,0.01199436653,665.0215454,0.04877678677,665.0215454,0.3120067716,
664.0029907,0.0006393879303,664.0029907,0.02270828374,664.0029907,0.01291517261,664.0029907,0.02821276709,664.0029907,0.01621649042,664.0029907,0.01363402512,664.0029907,0.049903512,664.0029907,0.3087402284,
662.9841309,8.913453348E-5,662.9841309,0.02367964014,662.9841309,0.01368918736,662.9841309,0.02908956259,662.9841309,0.01677716151,662.9841309,0.01361829229,662.9841309,0.05015342683,662.9841309,0.3041419089,
661.9649658,8.462947881E-5,661.9649658,0.02247140557,661.9649658,0.0134231085,661.9649658,0.02929842472,661.9649658,0.01686162688,661.9649658,0.01376407593,661.9649658,0.05030409992,661.9649658,0.28047809,
660.9455566,-0.0007186208968,660.9455566,0.02283458784,660.9455566,0.01344954129,660.9455566,0.02848781832,660.9455566,0.01639250293,660.9455566,0.01360170543,660.9455566,0.04977288842,660.9455566,0.2723152041,
660.0714722,-0.0001317913557,660.0714722,0.0235672202,660.0714722,0.01367834117,660.0714722,0.02807544544,660.0714722,0.0171389766,660.0714722,0.01367596351,660.0714722,0.04972734302,660.0714722,0.2741830051,
659.0513916,8.437056385E-5,659.0513916,0.02231721953,659.0513916,0.01349936612,659.0513916,0.02918578498,659.0513916,0.01655742712,659.0513916,0.01367545594,659.0513916,0.04856746271,659.0513916,0.289164722,
658.0310669,-0.0003349905019,658.0310669,0.0223035682,658.0310669,0.01354954485,658.0310669,0.02922294103,658.0310669,0.01731611788,658.0310669,0.01427723281,658.0310669,0.04899820313,658.0310669,0.2703455687,
657.010376,0.0002526428725,657.010376,0.0246403534,657.010376,0.01409547124,657.010376,0.02959115058,657.010376,0.01803228818,657.010376,0.01490692887,657.010376,0.04846528545,657.010376,0.2766193748,
655.9893799,-0.0001877362374,655.9893799,0.02228735387,655.9893799,0.01353429537,655.9893799,0.02873806655,655.9893799,0.01668001711,655.9893799,0.01389806811,655.9893799,0.04746966437,655.9893799,0.3080820441,
654.9681396,-0.0001160054162,654.9681396,0.02288842201,654.9681396,0.01477899868,654.9681396,0.03019109555,654.9681396,0.01799251698,654.9681396,0.01465865783,654.9681396,0.0471072495,654.9681396,0.2703905404,
653.9465332,0.000249405246,653.9465332,0.02423257381,653.9465332,0.01493602339,653.9465332,0.03088519536,653.9465332,0.0177234374,653.9465332,0.01522640884,653.9465332,0.04810944572,653.9465332,0.3114897013,
653.0706177,0.0001539711375,653.0706177,0.02335656062,653.0706177,0.01430762373,653.0706177,0.03004596196,653.0706177,0.0176022239,653.0706177,0.01549641229,653.0706177,0.0473514311,653.0706177,0.2677782178,
652.0484619,-0.0003378357796,652.0484619,0.02232280746,652.0484619,0.01410624757,652.0484619,0.02933356725,652.0484619,0.01674681343,652.0484619,0.01588390395,652.0484619,0.04773840681,652.0484619,0.2734991908,
651.026001,-2.267551645E-5,651.026001,0.02372975089,651.026001,0.0143736545,651.026001,0.02943436056,651.026001,0.01796289161,651.026001,0.01590047032,651.026001,0.04901434481,651.026001,0.2907567024,
650.0031738,-0.000326506386,650.0031738,0.02337819524,650.0031738,0.01441649534,650.0031738,0.02919611149,650.0031738,0.01835264452,650.0031738,0.01520233415,650.0031738,0.04839481786,650.0031738,0.3119034469,
648.9801025,0.0001762674365,648.9801025,0.02393624187,648.9801025,0.01432948094,648.9801025,0.03028601035,648.9801025,0.01832764037,648.9801025,0.01531191356,648.9801025,0.04807095602,648.9801025,0.2913781703,
647.9567261,-3.194210876E-5,647.9567261,0.0233389698,647.9567261,0.01385533251,647.9567261,0.02900700271,647.9567261,0.01834041253,647.9567261,0.01540274452,647.9567261,0.04659114033,647.9567261,0.3093802929,
646.9329834,0.0003373475047,646.9329834,0.0228280127,646.9329834,0.01477621403,646.9329834,0.03047351167,646.9329834,0.01864259504,646.9329834,0.01612027735,646.9329834,0.04782275483,646.9329834,0.3073149323,
646.0552979,-0.000753145956,646.0552979,0.02278267033,646.0552979,0.01364369411,646.0552979,0.03047195636,646.0552979,0.01729082316,646.0552979,0.0150731653,646.0552979,0.04680729657,646.0552979,0.3112969398,
645.0310059,-0.000171176056,645.0310059,0.02320615575,645.0310059,0.01451297477,645.0310059,0.02995498478,645.0310059,0.01853395626,645.0310059,0.01513666008,645.0310059,0.04757224023,645.0310059,0.3064226508,
644.0064697,6.342525012E-5,644.0064697,0.02412348613,644.0064697,0.01460944861,644.0064697,0.02929820307,644.0064697,0.0189174898,644.0064697,0.01584115997,644.0064697,0.04723054916,644.0064697,0.3062921464,
642.9815674,0.0008258222369,642.9815674,0.02301750705,642.9815674,0.01459973026,642.9815674,0.02910807915,642.9815674,0.01836911775,642.9815674,0.01551709604,642.9815674,0.04645372927,642.9815674,0.2992444336,
641.9563599,-0.0005808549467,641.9563599,0.02390443347,641.9563599,0.01438200288,641.9563599,0.02958907187,641.9563599,0.01809967123,641.9563599,0.0157541018,641.9563599,0.0454325825,641.9563599,0.3003120422,
640.9309082,-2.73347232E-5,640.9309082,0.02415700816,640.9309082,0.01410991047,640.9309082,0.02960758284,640.9309082,0.01889429055,640.9309082,0.01583466306,640.9309082,0.04533950239,640.9309082,0.296928674,
640.0516968,-0.0004329081858,640.0516968,0.02418555319,640.0516968,0.01441216003,640.0516968,0.02921330556,640.0516968,0.01792636327,640.0516968,0.01585842296,640.0516968,0.04435938224,640.0516968,0.2990121245,
639.0256348,0.0005627630162,639.0256348,0.02368133515,639.0256348,0.01511186641,639.0256348,0.02867592685,639.0256348,0.01870861277,639.0256348,0.0159958303,639.0256348,0.0455016233,639.0256348,0.2976091206,
637.9992676,0.0001123596376,637.9992676,0.02371039614,637.9992676,0.01419474091,637.9992676,0.02815826982,637.9992676,0.01809697226,637.9992676,0.01603206061,637.9992676,0.04526910558,637.9992676,0.298102051,
636.9725952,-0.0004734033428,636.9725952,0.02507818677,636.9725952,0.01397456974,636.9725952,0.02736078575,636.9725952,0.01878285967,636.9725952,0.01591829956,636.9725952,0.04599586129,636.9725952,0.2852638066,
635.9456787,-0.0006381378043,635.9456787,0.02402197383,635.9456787,0.01454367582,635.9456787,0.02762434445,635.9456787,0.01802770048,635.9456787,0.01560874842,635.9456787,0.04655621573,635.9456787,0.2658259869,
635.0651855,-0.000159480056,635.0651855,0.02456334606,635.0651855,0.01442856342,635.0651855,0.02818724327,635.0651855,0.01818566211,635.0651855,0.01557169296,635.0651855,0.04736638814,635.0651855,0.2944670618,
634.0376587,-0.0006300214445,634.0376587,0.02332648635,634.0376587,0.01419428643,634.0376587,0.02784285322,634.0376587,0.01758413576,634.0376587,0.01614348777,634.0376587,0.04634329304,634.0376587,0.2925038934,
633.0098877,-0.0004969332949,633.0098877,0.02419609018,633.0098877,0.01392776333,633.0098877,0.02783934772,633.0098877,0.01757874526,633.0098877,0.01580099761,633.0098877,0.04721753672,633.0098877,0.2869067788,
631.9817505,0.000287973322,631.9817505,0.02399973385,631.9817505,0.01506349072,631.9817505,0.02900484391,631.9817505,0.01881224103,631.9817505,0.01645586826,631.9817505,0.04884760454,631.9817505,0.2838774025,
630.9533691,-8.453534247E-5,630.9533691,0.02412452549,630.9533691,0.01407172624,630.9533691,0.02851103619,630.9533691,0.01776207983,630.9533691,0.01582636684,630.9533691,0.04771231487,630.9533691,0.2856445611,
630.0716553,-0.0001882019715,630.0716553,0.02417452261,630.0716553,0.01470190007,630.0716553,0.02846669964,630.0716553,0.01829399727,630.0716553,0.01568327099,630.0716553,0.04768833518,630.0716553,0.2879752517,
629.0426636,0.0002589368669,629.0426636,0.02454480156,629.0426636,0.01482445095,629.0426636,0.02908098139,629.0426636,0.0184871424,629.0426636,0.01619846001,629.0426636,0.04812225699,629.0426636,0.2434541285,
628.0134277,0.0004459334596,628.0134277,0.02512862533,628.0134277,0.01431369688,628.0134277,0.02990683913,628.0134277,0.01822043024,628.0134277,0.01623559557,628.0134277,0.04789839312,628.0134277,0.2735137939,
626.9838867,0.0005409652367,626.9838867,0.02468550578,626.9838867,0.0146157667,626.9838867,0.03126805648,626.9838867,0.01818347536,626.9838867,0.01609446108,626.9838867,0.04783891141,626.9838867,0.2887249887,
625.9540405,-0.0004002714122,625.9540405,0.02398977615,625.9540405,0.01414440759,625.9540405,0.03070309944,625.9540405,0.01717624627,625.9540405,0.01560249645,625.9540405,0.04663226381,625.9540405,0.2601591349,
625.0710449,0.0001438462641,625.0710449,0.02440053038,625.0710449,0.01440391783,625.0710449,0.03171017766,625.0710449,0.01759580709,625.0710449,0.015228929,625.0710449,0.04675589129,625.0710449,0.2920162976,
624.0406494,-8.225781494E-5,624.0406494,0.02435171045,624.0406494,0.01443870645,624.0406494,0.0310793221,624.0406494,0.01808463968,624.0406494,0.01585563086,624.0406494,0.04688907042,624.0406494,0.2658181787,
623.0099487,-2.588596146E-7,623.0099487,0.02393019758,623.0099487,0.01355667505,623.0099487,0.03108596802,623.0099487,0.01806350797,623.0099487,0.01521801762,623.0099487,0.04698432982,623.0099487,0.2895508707,
621.9790039,-0.0004396834993,621.9790039,0.02430150099,621.9790039,0.01399154495,621.9790039,0.03067726269,621.9790039,0.0172080528,621.9790039,0.01550024841,621.9790039,0.04713431373,621.9790039,0.2695758045,
620.9476929,-0.0007143308758,620.9476929,0.02379310131,620.9476929,0.01464923285,620.9476929,0.03113724664,620.9476929,0.01754949987,620.9476929,0.01557351835,620.9476929,0.04649132863,620.9476929,0.2608034909,
620.0635376,-0.0003287309082,620.0635376,0.0241293963,620.0635376,0.01465758681,620.0635376,0.03080621175,620.0635376,0.01810881868,620.0635376,0.01604374498,620.0635376,0.04644399509,620.0635376,0.2528303862,
619.0316772,8.561333379E-5,619.0316772,0.02422118746,619.0316772,0.01458275784,619.0316772,0.03135914356,619.0316772,0.01846812665,619.0316772,0.01600184478,619.0316772,0.04677151516,619.0316772,0.2767398655,
617.9995728,-0.0005817855708,617.9995728,0.02367004566,617.9995728,0.01448016055,617.9995728,0.0309049841,617.9995728,0.01780584827,617.9995728,0.01557569113,617.9995728,0.0456934832,617.9995728,0.2842827439,
616.9671631,-0.0008624917828,616.9671631,0.02394023538,616.9671631,0.01504888479,616.9671631,0.03179498017,616.9671631,0.01820431463,616.9671631,0.01602346636,616.9671631,0.04591235518,616.9671631,0.2856713831,
615.9344482,-0.0003089685342,615.9344482,0.0242847465,615.9344482,0.01484504901,615.9344482,0.0308442004,615.9344482,0.01822369546,615.9344482,0.01600906998,615.9344482,0.04641360417,615.9344482,0.283195138,
615.0490723,0.0001047213664,615.0490723,0.02541514859,615.0490723,0.01598720811,615.0490723,0.03215132654,615.0490723,0.01912230067,615.0490723,0.01711347699,615.0490723,0.04745834321,615.0490723,0.2471139729,
614.0158081,-0.0005805963883,614.0158081,0.02549606748,614.0158081,0.01557834726,614.0158081,0.03031121194,614.0158081,0.01876945235,614.0158081,0.01623615995,614.0158081,0.04662675783,614.0158081,0.2811285257,
612.9822998,-0.0002778228663,612.9822998,0.02610376664,612.9822998,0.01567897759,612.9822998,0.03080862947,612.9822998,0.01966284961,612.9822998,0.01682236604,612.9822998,0.04738980159,612.9822998,0.2730783224,
611.9484863,0,611.9484863,0.02497889288,611.9484863,0.01596185565,611.9484863,0.03019370511,611.9484863,0.02018872276,611.9484863,0.01737433672,611.9484863,0.04790842161,611.9484863,0.2536587417,
611.0621338,-0.0004583021509,611.0621338,0.02648144588,611.0621338,0.0159470588,611.0621338,0.02960841358,611.0621338,0.02017353661,611.0621338,0.01693431847,611.0621338,0.04750558734,611.0621338,0.2694036067,
610.027771,0.0001881799835,610.027771,0.02637960203,610.027771,0.01676174626,610.027771,0.03035873547,610.027771,0.02017641068,610.027771,0.01835334674,610.027771,0.0481822975,610.027771,0.2393743098,
608.993103,0.0002890353499,608.993103,0.02614066005,608.993103,0.01665435545,608.993103,0.02954290807,608.993103,0.02022058703,608.993103,0.01756577939,608.993103,0.0483408533,608.993103,0.2866945863,
607.9581909,-0.0005506077432,607.9581909,0.02621868812,607.9581909,0.01685503311,607.9581909,0.02938455716,607.9581909,0.02072465606,607.9581909,0.01805419847,607.9581909,0.0490867123,607.9581909,0.2772562206,
607.0708618,-0.0007119532675,607.0708618,0.0265821293,607.0708618,0.01676936075,607.0708618,0.0283882115,607.0708618,0.02047447488,607.0708618,0.01833377033,607.0708618,0.04932513833,607.0708618,0.2785682082,
606.0354004,-9.644040983E-5,606.0354004,0.02732351422,606.0354004,0.01736873388,606.0354004,0.02914417721,606.0354004,0.02167811058,606.0354004,0.0183346346,606.0354004,0.04942966253,606.0354004,0.2780479491,
604.9996948,-0.0001842689962,604.9996948,0.02698655613,604.9996948,0.01737285592,604.9996948,0.02931520715,604.9996948,0.02093083598,604.9996948,0.01863700151,604.9996948,0.04982798919,604.9996948,0.2782877684,
603.963623,-0.0002255117724,603.963623,0.02808795497,603.963623,0.01823754422,603.963623,0.02979371138,603.963623,0.02201960608,603.963623,0.01910901815,603.963623,0.05035534501,603.963623,0.2848092914,
602.9273071,-0.000100632984,602.9273071,0.02858863585,602.9273071,0.0185587015,602.9273071,0.0299271401,602.9273071,0.02276962996,602.9273071,0.01991746761,602.9273071,0.05032299459,602.9273071,0.2805780172,
602.0388184,-0.0002956723911,602.0388184,0.02856350504,602.0388184,0.01959248818,602.0388184,0.03041181713,602.0388184,0.02361578681,602.0388184,0.02057635412,602.0388184,0.0512329042,602.0388184,0.2666250169,
601.0019531,2.674102871E-5,601.0019531,0.02917338349,601.0019531,0.0192235373,601.0019531,0.03000282869,601.0019531,0.02308790572,601.0019531,0.02040672302,601.0019531,0.05138153583,601.0019531,0.2836910188,
599.9648438,-0.0008246682701,599.9648438,0.03038680181,599.9648438,0.01976459101,599.9648438,0.03030963056,599.9648438,0.02345561981,599.9648438,0.02091114223,599.9648438,0.05239277706,599.9648438,0.2608667314,
598.9274292,1.822410377E-5,598.9274292,0.03149795532,598.9274292,0.02103260532,598.9274292,0.03125106171,598.9274292,0.0243731495,598.9274292,0.022036843,598.9274292,0.05429854617,598.9274292,0.2687191069,
598.0379639,-0.0003118139575,598.0379639,0.03117557056,598.0379639,0.02040601708,598.0379639,0.03049417213,598.0379639,0.0240000058,598.0379639,0.02154458128,598.0379639,0.05417404696,598.0379639,0.2494196296,
597.000061,-5.130295904E-5,597.000061,0.03177851811,597.000061,0.02165220678,597.000061,0.03137138858,597.000061,0.02478889748,597.000061,0.02278024331,597.000061,0.05423762649,597.000061,0.2784860134,
595.961853,-0.0006310036988,595.961853,0.0326583907,595.961853,0.02251447923,595.961853,0.03163174167,595.961853,0.02530990541,595.961853,0.02330575511,595.961853,0.05538253859,595.961853,0.278433919,
595.0717163,0.0001245034655,595.0717163,0.03377437219,595.0717163,0.02376089245,595.0717163,0.03336111456,595.0717163,0.02644510195,595.0717163,0.02479421534,595.0717163,0.05637815595,595.0717163,0.2873645127,
594.032959,0.0002188433282,594.032959,0.03442773595,594.032959,0.02470128797,594.032959,0.03363569826,594.032959,0.02747838385,594.032959,0.02492789924,594.032959,0.05685487017,594.032959,0.294775337,
592.9939575,0.0001944989344,592.9939575,0.0352380611,592.9939575,0.02576363459,592.9939575,0.03491075709,592.9939575,0.02843314782,592.9939575,0.02641585842,592.9939575,0.05794233829,592.9939575,0.2975438237,
591.9546509,-0.0001787834626,591.9546509,0.03741682693,591.9546509,0.02656682767,591.9546509,0.03567297384,591.9546509,0.02923440374,591.9546509,0.02650934458,591.9546509,0.05816987157,591.9546509,0.2950339913,
591.0635986,-4.964644904E-5,591.0635986,0.03816842288,591.0635986,0.02796781622,591.0635986,0.03683651984,591.0635986,0.03081338108,591.0635986,0.0280338861,591.0635986,0.05941786617,591.0635986,0.2981480658,
590.0237427,0.000105549916,590.0237427,0.03952755406,590.0237427,0.02930149809,590.0237427,0.03797093034,590.0237427,0.03108455054,590.0237427,0.02992478199,590.0237427,0.06016888469,590.0237427,0.2565425634,
588.9836426,-7.283700688E-5,588.9836426,0.04041359574,588.9836426,0.03016465157,588.9836426,0.03937070817,588.9836426,0.03381732106,588.9836426,0.03041181713,588.9836426,0.06060528383,588.9836426,0.2682059109,
587.9432983,-0.0002081250859,587.9432983,0.04292239621,587.9432983,0.03239678219,587.9432983,0.04092719033,587.9432983,0.0350533165,587.9432983,0.03189347684,587.9432983,0.06211582571,587.9432983,0.2840240002,
587.0512695,0.0002818343055,587.0512695,0.04496344179,587.0512695,0.03433754295,587.0512695,0.04277605936,587.0512695,0.03586022928,587.0512695,0.03364056721,587.0512695,0.06293687969,587.0512695,0.2711538076,
586.010376,0.0006992767449,586.010376,0.04732057452,586.010376,0.03637184203,586.010376,0.04505230859,586.010376,0.03887211531,586.010376,0.03570785001,586.010376,0.06552122533,586.010376,0.276517272,
584.9692383,-5.658304144E-5,584.9692383,0.05002019927,584.9692383,0.03767592087,584.9692383,0.04680565372,584.9692383,0.0399440825,584.9692383,0.03726263344,584.9692383,0.06575448811,584.9692383,0.2758992016,
583.9277954,-0.000223338473,583.9277954,0.05094400048,583.9277954,0.04076472297,583.9277954,0.04926891252,583.9277954,0.04229770973,583.9277954,0.03895736486,583.9277954,0.06872614473,583.9277954,0.2983592451,
583.0349121,-0.0006036035484,583.0349121,0.05400296673,583.0349121,0.04318110645,583.0349121,0.05158300698,583.0349121,0.04507485032,583.0349121,0.04164320603,583.0349121,0.07028913498,583.0349121,0.3047828972,
581.9929199,-0.0005935736117,581.9929199,0.05673727021,581.9929199,0.04603837058,581.9929199,0.05512254313,581.9929199,0.04685599357,581.9929199,0.04418808594,581.9929199,0.07345122844,581.9929199,0.3046177626,
580.9506836,0.0001123078473,580.9506836,0.06002307311,580.9506836,0.04908082634,580.9506836,0.05728679523,580.9506836,0.05052926764,580.9506836,0.04672487453,580.9506836,0.07531912625,580.9506836,0.3066589534,
580.0571289,-0.0004228226026,580.0571289,0.06371325999,580.0571289,0.0516891256,580.0571289,0.0602953881,580.0571289,0.05318422243,580.0571289,0.04927673936,580.0571289,0.07877222449,580.0571289,0.308077544,
579.0144043,-0.0006611418794,579.0144043,0.06578279287,579.0144043,0.05477154255,579.0144043,0.06313614547,579.0144043,0.05503094569,579.0144043,0.05153193697,579.0144043,0.08218877763,579.0144043,0.3057931364,
577.9713745,-0.0006372072385,577.9713745,0.06986701488,577.9713745,0.05772024393,577.9713745,0.06563083827,577.9713745,0.05833851174,577.9713745,0.05454387516,577.9713745,0.08608937263,577.9713745,0.3104887903,
576.9281006,-0.0001726768533,576.9281006,0.07329145074,576.9281006,0.06076686457,576.9281006,0.06878206134,576.9281006,0.06076617911,576.9281006,0.05695118755,576.9281006,0.08970233798,576.9281006,0.3028320968,
576.0336304,-0.0006777867675,576.0336304,0.07377909869,576.0336304,0.06231543794,576.0336304,0.07062029094,576.0336304,0.06196269765,576.0336304,0.05776332319,576.0336304,0.09127388895,576.0336304,0.285812825,
574.9898071,-0.0007912340807,574.9898071,0.07655663043,574.9898071,0.06458704174,574.9898071,0.07318074256,574.9898071,0.06440247595,574.9898071,0.06043394282,574.9898071,0.09429310262,574.9898071,0.3055909872,
573.9457397,-0.0007470991113,573.9457397,0.07931733131,573.9457397,0.0667912513,573.9457397,0.07542008907,573.9457397,0.06649374217,573.9457397,0.06216134503,573.9457397,0.09601588547,573.9457397,0.2823813558,
573.0506592,-0.0001457653125,573.0506592,0.08082932979,573.0506592,0.0688437894,573.0506592,0.07759140432,573.0506592,0.06834089011,573.0506592,0.06438229978,573.0506592,0.09823320806,573.0506592,0.3204283714,
572.0060425,0.0002760580392,572.0060425,0.08293147385,572.0060425,0.0701302141,572.0060425,0.07892310619,572.0060425,0.06977389753,572.0060425,0.06567417085,572.0060425,0.1000523493,572.0060425,0.2775641382,
570.9612427,-0.0005194277037,570.9612427,0.08366370946,570.9612427,0.07151407748,570.9612427,0.07976809144,570.9612427,0.0702874288,570.9612427,0.06653495878,570.9612427,0.1018661559,570.9612427,0.2971888781,
570.0654297,-0.0003743568086,570.0654297,0.08343274146,570.0654297,0.0722695142,570.0654297,0.08125769347,570.0654297,0.07099619508,570.0654297,0.06736326218,570.0654297,0.1032515839,570.0654297,0.3300715387,
569.0200806,0.0006885168841,569.0200806,0.08637411892,569.0200806,0.0725960955,569.0200806,0.08230596036,569.0200806,0.07129006088,569.0200806,0.06816877425,569.0200806,0.1036635414,569.0200806,0.3394379616,
567.9744873,-0.0004758339492,567.9744873,0.0840505138,567.9744873,0.07223576307,567.9744873,0.08180790395,567.9744873,0.07020755112,567.9744873,0.06762827933,567.9744873,0.1030231863,567.9744873,0.308516711,
566.9285889,-0.0001476802281,566.9285889,0.08345607668,566.9285889,0.07207004726,566.9285889,0.08168657124,566.9285889,0.07034930587,566.9285889,0.06725699455,566.9285889,0.1027869731,566.9285889,0.3448924422,
566.0319214,8.144489402E-5,566.0319214,0.08232805133,566.0319214,0.071056135,566.0319214,0.08102563024,566.0319214,0.06967238337,566.0319214,0.06638279557,566.0319214,0.1029571965,566.0319214,0.3399756551,
564.9855347,6.298512744E-5,564.9855347,0.08180574328,564.9855347,0.06993740797,564.9855347,0.07974467427,564.9855347,0.0689413473,564.9855347,0.06604732573,564.9855347,0.1015834734,564.9855347,0.3419572115,
563.9389038,-0.0002898778475,563.9389038,0.08011642843,563.9389038,0.06858185679,563.9389038,0.07851766795,563.9389038,0.06750724465,563.9389038,0.06566654891,563.9389038,0.101598613,563.9389038,0.3386519253,
563.0415649,-0.0001242866274,563.0415649,0.08045696467,563.0415649,0.06838946044,563.0415649,0.07866119593,563.0415649,0.06683620811,563.0415649,0.06502772868,563.0415649,0.1007571518,563.0415649,0.3380334973,
561.9944458,-0.0003107792581,561.9944458,0.07845144719,561.9944458,0.06745571643,561.9944458,0.07801063359,561.9944458,0.06610314548,561.9944458,0.06400961429,561.9944458,0.1005628183,561.9944458,0.3368882239,
560.9470825,-1.237331617E-5,560.9470825,0.07714339346,560.9470825,0.06624040008,560.9470825,0.07649000734,560.9470825,0.06463501602,560.9470825,0.0630024448,560.9470825,0.09976442903,560.9470825,0.343665123,
560.0490723,-5.979246998E-5,560.0490723,0.07637009025,560.0490723,0.06527741253,560.0490723,0.07556248456,560.0490723,0.06426904351,560.0490723,0.06260561198,560.0490723,0.09874274582,560.0490723,0.3288467228,
559.0011597,0.0005220971652,559.0011597,0.07530151308,559.0011597,0.06408368051,559.0011597,0.07443990558,559.0011597,0.06300780177,559.0011597,0.06160317734,559.0011597,0.09856516868,559.0011597,0.3287335336,
557.9530029,-0.0004163056437,557.9530029,0.07450511307,557.9530029,0.06302829832,557.9530029,0.07419785112,557.9530029,0.06242283806,557.9530029,0.06083195284,557.9530029,0.09728674591,557.9530029,0.3253873289,
557.0543823,-0.0003881677694,557.0543823,0.07348832488,557.0543823,0.06240087375,557.0543823,0.07253353298,557.0543823,0.0615719147,557.0543823,0.05997115001,557.0543823,0.09660857171,557.0543823,0.3112738729,
556.0057373,-3.618707706E-5,556.0057373,0.07258792222,556.0057373,0.06194263697,556.0057373,0.0725639686,556.0057373,0.06100637093,556.0057373,0.0592809096,556.0057373,0.09673026204,556.0057373,0.3265081346,
554.9568481,-9.54569623E-5,554.9568481,0.07201806456,554.9568481,0.06023861468,554.9568481,0.07178908587,554.9568481,0.06048931554,554.9568481,0.05925741047,554.9568481,0.0956170857,554.9568481,0.3250793517,
554.0575562,-0.0003206605033,554.0575562,0.07180545479,554.0575562,0.06057778373,554.0575562,0.07164756209,554.0575562,0.06027590856,554.0575562,0.05839725956,554.0575562,0.09441611171,554.0575562,0.2792139947,
553.0081787,4.354238263E-5,553.0081787,0.0712461099,553.0081787,0.06001371145,553.0081787,0.07167415321,553.0081787,0.05953571573,553.0081787,0.05800034851,553.0081787,0.09381510317,553.0081787,0.3202237487,
551.9585571,-0.0003373701766,551.9585571,0.0709386766,551.9585571,0.05987243354,551.9585571,0.07132291794,551.9585571,0.05951561779,551.9585571,0.05849934369,551.9585571,0.09360442311,551.9585571,0.3114361763,
