baseline,,bm3,,bm4,,bm5,,bm3_Prediluted,,bm3_Prediluted_10mMLauric_ul_05,,bm3_Prediluted_10mMLauric_ul_10,,bm3_Prediluted_10mMLauric_ul_20,,bm3_Prediluted_10mMLauric_ul_30,,bm3_Prediluted_10mMLauric_ul_30,,bm3_Prediluted_10mMLauric_ul_30,,bm3_Prediluted_10mMLauric_ul_70,,bm3_Prediluted_10mMLauric_ul_70,,bm3_Prediluted_10mMLauric_ul_120,,bm3_Prediluted_10mMLauric_ul_170,,bm3_Prediluted_10mMLauric_ul_220,,bm3_Prediluted_10mMLauric_ul_220,,bm3_Prediluted_10mMLauric_ul_220,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
280.9502258,-0.0004640944535,280.9502258,0.4727170765,280.9502258,0.4727614224,280.9502258,0.4107526839,280.9502258,0.4106297195,280.9502258,0.4112608135,280.9502258,0.4142864048,280.9502258,0.435284704,280.9502258,0.4596544504,280.9502258,0.663048625,280.9502258,0.4426864386,280.9502258,0.433252424,280.9502258,0.4489404857,280.9502258,0.4247515202,280.9502258,0.5005874038,280.9502258,1.809300184,280.9502258,0.4553286731,280.9502258,0.5793762207,
280.0078735,-0.001469697221,280.0078735,0.4738222659,280.0078735,0.4731259942,280.0078735,0.4114236236,280.0078735,0.411824286,280.0078735,0.4131837785,280.0078735,0.4150809646,280.0078735,0.4367892742,280.0078735,0.4614326954,280.0078735,0.6639629602,280.0078735,0.4429353178,280.0078735,0.4333405793,280.0078735,0.4469934404,280.0078735,0.424790591,280.0078735,0.5007611513,280.0078735,1.597200036,280.0078735,0.4572566748,280.0078735,0.5931159854,
279.0653992,-0.001865678583,279.0653992,0.4742476046,279.0653992,0.4746228456,279.0653992,0.4126458168,279.0653992,0.4114755094,279.0653992,0.4141658545,279.0653992,0.4155342281,279.0653992,0.438331455,279.0653992,0.4636768103,279.0653992,0.6859822869,279.0653992,0.4446556866,279.0653992,0.4343131185,279.0653992,0.447999686,279.0653992,0.4265660048,279.0653992,0.5028205514,279.0653992,1.381542563,279.0653992,0.4581732452,279.0653992,0.5533406734,
277.9657288,-0.0007341781748,277.9657288,0.4733681083,277.9657288,0.4724165201,277.9657288,0.4115009308,277.9657288,0.4109519124,277.9657288,0.4132062495,277.9657288,0.4153079391,277.9657288,0.4380660653,277.9657288,0.4634987414,277.9657288,0.636602819,277.9657288,0.4445160925,277.9657288,0.4358763099,277.9657288,0.4504676163,277.9657288,0.4269400835,277.9657288,0.503539741,277.9657288,1.146947503,277.9657288,0.4592186511,277.9657288,0.5803304911,
277.0230713,-0.000821257825,277.0230713,0.469584465,277.0230713,0.4691695571,277.0230713,0.4082300663,277.0230713,0.4077794254,277.0230713,0.4092820287,277.0230713,0.4124304354,277.0230713,0.4357755184,277.0230713,0.4606503546,277.0230713,0.6689903736,277.0230713,0.4420747757,277.0230713,0.4331388474,277.0230713,0.4479846954,277.0230713,0.4245414138,277.0230713,0.4996367991,277.0230713,1.055032849,277.0230713,0.4569451809,277.0230713,0.5834497213,
275.9231567,-0.001147044357,275.9231567,0.4637860656,275.9231567,0.4637615979,275.9231567,0.4040091932,275.9231567,0.4034003913,275.9231567,0.4056882262,275.9231567,0.4093622267,275.9231567,0.4319787025,275.9231567,0.4580436945,275.9231567,0.610693872,275.9231567,0.4383894205,275.9231567,0.4300011098,275.9231567,0.4455595315,275.9231567,0.4205027223,275.9231567,0.5011940598,275.9231567,0.941232264,275.9231567,0.4540844858,275.9231567,0.554659307,
274.9802856,-0.001324065961,274.9802856,0.458404392,274.9802856,0.4583977461,274.9802856,0.3984237909,274.9802856,0.3979336619,274.9802856,0.4006909728,274.9802856,0.4035399556,274.9802856,0.4272810221,274.9802856,0.4524425268,274.9802856,0.6669778228,274.9802856,0.4341098368,274.9802856,0.4248436093,274.9802856,0.4420323372,274.9802856,0.4160344601,274.9802856,0.4967646599,274.9802856,0.9269428253,274.9802856,0.4490198791,274.9802856,0.5853418112,
274.0372925,-0.001031572232,274.0372925,0.4503059089,274.0372925,0.44966802,274.0372925,0.3921328485,274.0372925,0.3914861381,274.0372925,0.3932093084,274.0372925,0.3967861235,274.0372925,0.4210936129,274.0372925,0.4475210905,274.0372925,0.6966160536,274.0372925,0.4283032417,274.0372925,0.4206565917,274.0372925,0.4377244711,274.0372925,0.4113148749,274.0372925,0.4910702407,274.0372925,0.8736686707,274.0372925,0.4439046979,274.0372925,0.5785236955,
272.9370422,-0.0005014839699,272.9370422,0.4392029941,272.9370422,0.43919155,272.9370422,0.3826645911,272.9370422,0.3816472888,272.9370422,0.3830028176,272.9370422,0.3868049979,272.9370422,0.4121997058,272.9370422,0.4387481809,272.9370422,0.6635004878,272.9370422,0.4200802147,272.9370422,0.411840409,272.9370422,0.4248799682,272.9370422,0.403369844,272.9370422,0.4820918143,272.9370422,0.843572855,272.9370422,0.4347070754,272.9370422,0.5460612178,
271.993866,-0.0009718101355,271.993866,0.4313544929,271.993866,0.4307935238,271.993866,0.3783952594,271.993866,0.3737010658,271.993866,0.3766583204,271.993866,0.3800596893,271.993866,0.4056119919,271.993866,0.4325170219,271.993866,0.6531228423,271.993866,0.4139191806,271.993866,0.4057691097,271.993866,0.4184834361,271.993866,0.3968023956,271.993866,0.4794347286,271.993866,0.875392139,271.993866,0.4297143221,271.993866,0.5558606982,
271.0505981,0.0003610521962,271.0505981,0.4231647253,271.0505981,0.4250277579,271.0505981,0.365570426,271.0505981,0.3688190877,271.0505981,0.3705485165,271.0505981,0.3733298779,271.0505981,0.4000287354,271.0505981,0.4277729392,271.0505981,0.6275385022,271.0505981,0.409145236,271.0505981,0.3992446959,271.0505981,0.4129408002,271.0505981,0.3912937045,271.0505981,0.4707877934,271.0505981,0.8581567407,271.0505981,0.4231668711,271.0505981,0.5373146534,
269.9499817,-0.001231253496,269.9499817,0.4155462682,269.9499817,0.4154873192,269.9499817,0.3607027233,269.9499817,0.3605712652,269.9499817,0.3626540303,269.9499817,0.3664973974,269.9499817,0.3926976025,269.9499817,0.4212172627,269.9499817,0.6479772329,269.9499817,0.4019598067,269.9499817,0.393542856,269.9499817,0.410001725,269.9499817,0.3851912916,269.9499817,0.4680226147,269.9499817,0.8572458625,269.9499817,0.4181320071,269.9499817,0.5527767539,
269.0065002,-0.0029209645,269.0065002,0.4059706628,269.0065002,0.4057894051,269.0065002,0.3526638448,269.0065002,0.3518787622,269.0065002,0.3543561697,269.0065002,0.3584108651,269.0065002,0.3853032887,269.0065002,0.413936466,269.0065002,0.6136773825,269.0065002,0.3948028684,269.0065002,0.385620445,269.0065002,0.4039165974,269.0065002,0.3781379163,269.0065002,0.456253022,269.0065002,0.802788794,269.0065002,0.4103902578,269.0065002,0.5486428142,
268.0629272,-0.001427075942,268.0629272,0.3958604038,268.0629272,0.3957093656,268.0629272,0.3428910077,268.0629272,0.3422994316,268.0629272,0.3446876705,268.0629272,0.3494073451,268.0629272,0.3770117164,268.0629272,0.4044661522,268.0629272,0.6497365236,268.0629272,0.3867651522,268.0629272,0.3780839443,268.0629272,0.3954255581,268.0629272,0.3694979846,268.0629272,0.4524032474,268.0629272,0.7743631005,268.0629272,0.4043556452,268.0629272,0.5337104797,
266.9619751,-0.0003142454952,266.9619751,0.3837606013,266.9619751,0.3842179477,266.9619751,0.3324610293,266.9619751,0.3315671384,266.9619751,0.3349332511,266.9619751,0.3389593661,266.9619751,0.367418766,266.9619751,0.3956459463,266.9619751,0.6173974276,266.9619751,0.3775078058,266.9619751,0.3688412607,266.9619751,0.3869048953,266.9619751,0.3613125384,266.9619751,0.4428758323,266.9619751,0.7137238383,266.9619751,0.3962796926,266.9619751,0.4997214377,
266.0181885,-0.001064781332,266.0181885,0.3761634529,266.0181885,0.375975579,266.0181885,0.3244053721,266.0181885,0.3246627152,266.0181885,0.3279493153,266.0181885,0.3327026665,266.0181885,0.3614116013,266.0181885,0.3904780149,266.0181885,0.5941952467,266.0181885,0.3717902601,266.0181885,0.3621672392,266.0181885,0.3795725107,266.0181885,0.355232954,266.0181885,0.437817663,266.0181885,0.6943701506,266.0181885,0.3906934857,266.0181885,0.4906600416,
265.0743408,-0.0002933959768,265.0743408,0.3688706458,265.0743408,0.3693479896,265.0743408,0.3192666471,265.0743408,0.3191535473,265.0743408,0.3226155043,265.0743408,0.3266949058,265.0743408,0.3554261625,265.0743408,0.3840309083,265.0743408,0.6002092361,265.0743408,0.3658360541,265.0743408,0.3576441407,265.0743408,0.3704774082,265.0743408,0.3501488864,265.0743408,0.4342610836,265.0743408,0.6718179584,265.0743408,0.3857304752,265.0743408,0.5309206843,
263.973053,0.002479120623,263.973053,0.3540188372,263.973053,0.3540577292,263.973053,0.3065319955,263.973053,0.3060183823,263.973053,0.310110569,263.973053,0.3141738772,263.973053,0.3441447616,263.973053,0.3725128174,263.973053,0.5922734737,263.973053,0.3551180959,263.973053,0.3465436399,263.973053,0.3604358137,263.973053,0.3384592533,263.973053,0.4234016538,263.973053,0.6795500517,263.973053,0.3750391304,263.973053,0.5170329213,
263.0289917,0.002973008901,263.0289917,0.34500736,263.0289917,0.3457282782,263.0289917,0.2981676161,263.0289917,0.2977190316,263.0289917,0.3016318381,263.0289917,0.3054782152,263.0289917,0.336794734,263.0289917,0.3651871681,263.0289917,0.5612358451,263.0289917,0.3486258388,263.0289917,0.3398574293,263.0289917,0.3549769521,263.0289917,0.3320407867,263.0289917,0.4159425199,263.0289917,0.664049983,263.0289917,0.3689364195,263.0289917,0.508158505,
261.9274597,-0.0008176922565,261.9274597,0.3346598148,261.9274597,0.3354848325,261.9274597,0.2890919447,261.9274597,0.2888981998,261.9274597,0.2928932905,261.9274597,0.2974821925,261.9274597,0.3282015622,261.9274597,0.357006073,261.9274597,0.5600921512,261.9274597,0.3390710652,261.9274597,0.3320098221,261.9274597,0.3485301137,261.9274597,0.3243631124,261.9274597,0.4089565575,261.9274597,0.6580085158,261.9274597,0.3617829978,261.9274597,0.4761784077,
260.9831848,-0.0008722571656,260.9831848,0.3272885084,260.9831848,0.327955842,260.9831848,0.2824211717,260.9831848,0.2826607823,260.9831848,0.2867283523,260.9831848,0.2916845381,260.9831848,0.3221218288,260.9831848,0.3511882722,260.9831848,0.5716472268,260.9831848,0.3329612911,260.9831848,0.3266621828,260.9831848,0.3432108164,260.9831848,0.3196356595,260.9831848,0.4027169347,260.9831848,0.6552989483,260.9831848,0.3564676046,260.9831848,0.5030174255,
260.0388489,-0.0004845220246,260.0388489,0.3224220574,260.0388489,0.3244696856,260.0388489,0.2803209424,260.0388489,0.2796232402,260.0388489,0.2835236788,260.0388489,0.28770715,260.0388489,0.3195804358,260.0388489,0.3491110504,260.0388489,0.530099988,260.0388489,0.3309135139,260.0388489,0.324033469,260.0388489,0.3393036425,260.0388489,0.3169448674,260.0388489,0.4023311734,260.0388489,0.593994081,260.0388489,0.3543736041,260.0388489,0.4749859869,
258.9369812,-0.001531248097,258.9369812,0.3155498803,258.9369812,0.3170933425,258.9369812,0.2733235061,258.9369812,0.2719220817,258.9369812,0.2767466307,258.9369812,0.2812244892,258.9369812,0.3125783503,258.9369812,0.3432292342,258.9369812,0.5358316302,258.9369812,0.3272863925,258.9369812,0.3177058399,258.9369812,0.3340477049,258.9369812,0.3120642304,258.9369812,0.3942462206,258.9369812,0.5839048028,258.9369812,0.3496044278,258.9369812,0.455026865,
257.9924316,-0.00241161068,257.9924316,0.3057541549,257.9924316,0.3063856065,257.9924316,0.2634414434,257.9924316,0.2618224323,257.9924316,0.266715169,257.9924316,0.27190575,257.9924316,0.3054443598,257.9924316,0.3338399529,257.9924316,0.5482516885,257.9924316,0.3157775104,257.9924316,0.3096143007,257.9924316,0.3252396584,257.9924316,0.3033272922,257.9924316,0.3869609237,257.9924316,0.5747542977,257.9924316,0.341240406,257.9924316,0.4991714358,
257.0477905,-0.001499725622,257.0477905,0.2986369729,257.0477905,0.3000410795,257.0477905,0.2568073273,257.0477905,0.2560845912,257.0477905,0.262177974,257.0477905,0.2673456073,257.0477905,0.2984871566,257.0477905,0.3285289109,257.0477905,0.5105270743,257.0477905,0.3117755353,257.0477905,0.303520143,257.0477905,0.3192639649,257.0477905,0.2986961901,257.0477905,0.3825854361,257.0477905,0.5487206578,257.0477905,0.3366175592,257.0477905,0.4446442425,
255.9456177,-0.002236319706,255.9456177,0.2908548117,255.9456177,0.2919772267,255.9456177,0.2496700138,255.9456177,0.2486497015,255.9456177,0.2536320984,255.9456177,0.2587010562,255.9456177,0.2917264998,255.9456177,0.3213831782,255.9456177,0.5167825818,255.9456177,0.3044542968,255.9456177,0.2985786498,255.9456177,0.3147954345,255.9456177,0.2921668887,255.9456177,0.3787292838,255.9456177,0.5416642427,255.9456177,0.3322437108,255.9456177,0.4672839642,
255.0007782,-0.0001233032526,255.0007782,0.2881071866,255.0007782,0.289182663,255.0007782,0.246811226,255.0007782,0.2474890649,255.0007782,0.2519009113,255.0007782,0.2571134269,255.0007782,0.2892311811,255.0007782,0.3193869293,255.0007782,0.4855956137,255.0007782,0.3029091954,255.0007782,0.2983948886,255.0007782,0.3139409423,255.0007782,0.2924571335,255.0007782,0.3778110445,255.0007782,0.5414997339,255.0007782,0.3306255043,255.0007782,0.4353980422,
254.0558624,-0.0001842172496,254.0558624,0.2872855067,254.0558624,0.2879831195,254.0558624,0.2465763241,254.0558624,0.2468346655,254.0558624,0.2512557805,254.0558624,0.2575088739,254.0558624,0.2885858715,254.0558624,0.3177831769,254.0558624,0.5658758283,254.0558624,0.3013917804,254.0558624,0.2983391583,254.0558624,0.3111383021,254.0558624,0.2933396995,254.0558624,0.377148658,254.0558624,0.5245922804,254.0558624,0.3321075141,254.0558624,0.4468134642,
252.9533539,-0.0003082442272,252.9533539,0.2864353061,252.9533539,0.2875738144,252.9533539,0.2457338274,252.9533539,0.2452819347,252.9533539,0.2515095472,252.9533539,0.2563419938,252.9533539,0.2900569439,252.9533539,0.3182479143,252.9533539,0.5601257682,252.9533539,0.3023949862,252.9533539,0.2985000908,252.9533539,0.3145544529,252.9533539,0.2930070758,252.9533539,0.3822570145,252.9533539,0.5450589061,252.9533539,0.3390221894,252.9533539,0.4465679824,
252.0082397,-0.002111863112,252.0082397,0.2872710526,252.0082397,0.2883587778,252.0082397,0.2453965992,252.0082397,0.2455471605,252.0082397,0.250795573,252.0082397,0.2576887012,252.0082397,0.2914788723,252.0082397,0.3198794425,252.0082397,0.5512328744,252.0082397,0.3036967218,252.0082397,0.2981381416,252.0082397,0.3142713308,252.0082397,0.2952646911,252.0082397,0.3831920922,252.0082397,0.4762948155,252.0082397,0.3389421999,252.0082397,0.4559570253,
251.0630493,-0.00372091285,251.0630493,0.2868862152,251.0630493,0.285738647,251.0630493,0.2459148318,251.0630493,0.2473519146,251.0630493,0.2491055429,251.0630493,0.256562084,251.0630493,0.2914301753,251.0630493,0.3200080693,251.0630493,0.5124326348,251.0630493,0.3041550517,251.0630493,0.3009979427,251.0630493,0.3157588542,251.0630493,0.2969610393,251.0630493,0.3837817907,251.0630493,0.5031073689,251.0630493,0.3375847042,251.0630493,0.4693007171,
249.9604492,-0.002321296139,249.9604492,0.2919933796,249.9604492,0.2926958203,249.9604492,0.2477227151,249.9604492,0.2499273568,249.9604492,0.2529932857,249.9604492,0.2598632872,249.9604492,0.296284318,249.9604492,0.3245772421,249.9604492,0.5629933476,249.9604492,0.3087971509,249.9604492,0.3043138087,249.9604492,0.3198261559,249.9604492,0.3048479855,249.9604492,0.3920579851,249.9604492,0.5298730731,249.9604492,0.3473727405,249.9604492,0.4964162707,
249.0207062,-0.0008259601309,249.0207062,0.3027183115,249.0207062,0.3059290946,249.0207062,0.2588599622,249.0207062,0.2590994835,249.0207062,0.2614576519,249.0207062,0.2698210478,249.0207062,0.3055332303,249.0207062,0.3332021832,249.0207062,0.5432188511,249.0207062,0.3185559511,249.0207062,0.3157529235,249.0207062,0.330616653,249.0207062,0.3144982457,249.0207062,0.4065156579,249.0207062,0.5370509624,249.0207062,0.3622416556,249.0207062,0.5109852552,
247.9242249,-0.000234360079,247.9242249,0.3142418265,247.9242249,0.3152788877,247.9242249,0.2678132653,247.9242249,0.2665899098,247.9242249,0.2727904022,247.9242249,0.2809992433,247.9242249,0.3166229725,247.9242249,0.3463438153,247.9242249,0.5806270242,247.9242249,0.3300468922,247.9242249,0.332321018,247.9242249,0.3454832137,247.9242249,0.3285936713,247.9242249,0.420704633,247.9242249,0.5423150659,247.9242249,0.3811666965,247.9242249,0.4740768075,
246.9842834,-0.0009485125192,246.9842834,0.3259493709,246.9842834,0.3242606223,246.9842834,0.2757279575,246.9842834,0.2773021162,246.9842834,0.2819479108,246.9842834,0.2901023328,246.9842834,0.3292017281,246.9842834,0.3566108346,246.9842834,0.5349591374,246.9842834,0.3389853239,246.9842834,0.3393033445,246.9842834,0.3553856909,246.9842834,0.3414114714,246.9842834,0.4349794686,246.9842834,0.5168264508,246.9842834,0.3921943903,246.9842834,0.4979970455,
246.044281,-0.0009103348712,246.044281,0.3426907361,246.044281,0.3399454951,246.044281,0.2873034179,246.044281,0.2925880253,246.044281,0.2966243029,246.044281,0.3047072589,246.044281,0.338423878,246.044281,0.3696775734,246.044281,0.5695091486,246.044281,0.3543055058,246.044281,0.3541615903,246.044281,0.3695206344,246.044281,0.3585508466,246.044281,0.4495545328,246.044281,0.5092016459,246.044281,0.4069340229,246.044281,0.5167183876,
244.9474792,-0.001002234523,244.9474792,0.3680119216,244.9474792,0.3672626019,244.9474792,0.3125574589,244.9474792,0.3132790625,244.9474792,0.3216825128,244.9474792,0.3298282027,244.9474792,0.3638342321,244.9474792,0.3976388872,244.9474792,0.6241161823,244.9474792,0.3793202043,244.9474792,0.3863234818,244.9474792,0.404101193,244.9474792,0.3899891675,244.9474792,0.4845563471,244.9474792,0.5885504484,244.9474792,0.4470643103,244.9474792,0.5653704405,
244.0072784,3.668196587E-5,244.0072784,0.4072167277,244.0072784,0.4069118798,244.0072784,0.3454571962,244.0072784,0.3454655111,244.0072784,0.3548862934,244.0072784,0.3627487719,244.0072784,0.4010964036,244.0072784,0.4339545667,244.0072784,0.6404038668,244.0072784,0.4174391925,244.0072784,0.4235714972,244.0072784,0.4408261776,244.0072784,0.436552614,244.0072784,0.5327056646,244.0072784,0.6227291822,244.0072784,0.4903728366,244.0072784,0.6147539616,
243.0670013,0.001288234256,243.0670013,0.4398910105,243.0670013,0.4415409565,243.0670013,0.3734453619,243.0670013,0.373606205,243.0670013,0.3819155693,243.0670013,0.3914306164,243.0670013,0.4297087491,243.0670013,0.4643365443,243.0670013,0.6562080979,243.0670013,0.449991852,243.0670013,0.4649366438,243.0670013,0.4743281007,243.0670013,0.4728856981,243.0670013,0.5705062151,243.0670013,0.6535949111,243.0670013,0.5317609906,243.0670013,0.6649159193,
241.9698944,0.0005808292772,241.9698944,0.4866157174,241.9698944,0.4898972213,241.9698944,0.4180618227,241.9698944,0.4289002717,241.9698944,0.4250462949,241.9698944,0.4387947321,241.9698944,0.473162353,241.9698944,0.5131781697,241.9698944,0.7085242867,241.9698944,0.4916667938,241.9698944,0.5193430185,241.9698944,0.5315414667,241.9698944,0.5269882083,241.9698944,0.6221593022,241.9698944,0.6902605295,241.9698944,0.58877033,241.9698944,0.7101708651,
241.0294342,-0.001045620535,241.0294342,0.5472712517,241.0294342,0.5356789827,241.0294342,0.4571059644,241.0294342,0.4644502997,241.0294342,0.4747499228,241.0294342,0.4851797223,241.0294342,0.5224832892,241.0294342,0.5610731244,241.0294342,0.7793725133,241.0294342,0.5516821146,241.0294342,0.5616485476,241.0294342,0.5847464204,241.0294342,0.5851488709,241.0294342,0.7028452754,241.0294342,0.7451024055,241.0294342,0.6583101153,241.0294342,0.7635397315,
239.9321136,-0.0003948920639,239.9321136,0.6328383088,239.9321136,0.6220093966,239.9321136,0.5371893048,239.9321136,0.5405774117,239.9321136,0.548581183,239.9321136,0.5607858896,239.9321136,0.5969699025,239.9321136,0.6384990811,239.9321136,0.8559673429,239.9321136,0.6215916872,239.9321136,0.6507414579,239.9321136,0.6693445444,239.9321136,0.6853887439,239.9321136,0.8040704727,239.9321136,0.8483362794,239.9321136,0.7651649714,239.9321136,0.898252368,
238.9914703,-0.0007235310622,238.9914703,0.7309081554,238.9914703,0.7382145524,238.9914703,0.6395780444,238.9914703,0.6295335293,238.9914703,0.6400080323,238.9914703,0.6629788876,238.9914703,0.6986487508,238.9914703,0.7448698282,238.9914703,0.9610530138,238.9914703,0.7304626107,238.9914703,0.7846833467,238.9914703,0.7995167971,238.9914703,0.820062995,238.9914703,0.9613788128,238.9914703,0.9937150478,238.9914703,0.9113017321,238.9914703,1.025981426,
238.0507507,-0.0004288222699,238.0507507,0.8358023167,238.0507507,0.8338747621,238.0507507,0.7137231231,238.0507507,0.7260456681,238.0507507,0.7312120795,238.0507507,0.7557389736,238.0507507,0.8014150262,238.0507507,0.8469465375,238.0507507,1.045716286,238.0507507,0.8371521831,238.0507507,0.906906426,238.0507507,0.9216883779,238.0507507,0.9536568522,238.0507507,1.100232482,238.0507507,1.139233112,238.0507507,1.061520576,238.0507507,1.185929298,
236.953125,-0.0006716354401,236.953125,1.00804615,236.953125,1.0067873,236.953125,0.8594503999,236.953125,0.866663754,236.953125,0.8795330524,236.953125,0.8978019357,236.953125,0.964502275,236.953125,1.016386628,236.953125,1.207976699,236.953125,1.009394526,236.953125,1.111763,236.953125,1.136836886,236.953125,1.17918849,236.953125,1.35062027,236.953125,1.374833941,236.953125,1.305313706,236.953125,1.446736693,
236.0122223,-0.0004432004062,236.0122223,1.135557055,236.0122223,1.152613878,236.0122223,0.9768684506,236.0122223,0.9762439132,236.0122223,1.006960154,236.0122223,1.054050803,236.0122223,1.095860004,236.0122223,1.159325004,236.0122223,1.373716593,236.0122223,1.147240162,236.0122223,1.267043114,236.0122223,1.30651629,236.0122223,1.388065696,236.0122223,1.573407888,236.0122223,1.58954525,236.0122223,1.511232138,236.0122223,1.655107498,
235.0712433,-0.0006500276504,235.0712433,1.35206902,235.0712433,1.330153465,235.0712433,1.150815964,235.0712433,1.158405304,235.0712433,1.200287938,235.0712433,1.229780316,235.0712433,1.314962029,235.0712433,1.389697313,235.0712433,1.584883094,235.0712433,1.367857099,235.0712433,1.531191468,235.0712433,1.578694224,235.0712433,1.670150399,235.0712433,1.942889214,235.0712433,1.941715121,235.0712433,1.871627688,235.0712433,2.062515259,
233.9733124,-0.000763223914,233.9733124,1.610556602,233.9733124,1.570457101,233.9733124,1.39648819,233.9733124,1.390567899,233.9733124,1.434787869,233.9733124,1.476574421,233.9733124,1.55962801,233.9733124,1.656365514,233.9733124,1.838938594,233.9733124,1.647350192,233.9733124,1.860647559,233.9733124,1.897972941,233.9733124,2.063740253,233.9733124,2.300418615,233.9733124,2.342488527,233.9733124,2.351438046,233.9733124,2.412479639,
233.0321655,-0.0007264771266,233.0321655,1.801980019,233.0321655,1.81658709,233.0321655,1.607144833,233.0321655,1.619443297,233.0321655,1.688875198,233.0321655,1.687288284,233.0321655,1.796440363,233.0321655,1.905502439,233.0321655,2.093958139,233.0321655,1.900222778,233.0321655,2.199034214,233.0321655,2.205151558,233.0321655,2.310678482,233.0321655,2.706473589,233.0321655,3.05440402,233.0321655,2.730827332,233.0321655,2.624908686,
231.9340363,-0.002250174526,231.9340363,2.101139545,231.9340363,2.104465961,231.9340363,1.866996765,231.9340363,1.884781241,231.9340363,1.920529604,231.9340363,2.029937983,231.9340363,2.158807755,231.9340363,2.284450054,231.9340363,2.463818073,231.9340363,2.264015198,231.9340363,2.618409634,231.9340363,2.73688221,231.9340363,2.703750372,231.9340363,2.873679399,231.9340363,3.16944313,231.9340363,3.063089609,231.9340363,3.245096445,
230.9927063,-0.0002487446764,230.9927063,2.347435474,230.9927063,2.353322744,230.9927063,2.051295996,230.9927063,2.087851763,230.9927063,2.122395992,230.9927063,2.174339771,230.9927063,2.418461084,230.9927063,2.598017931,230.9927063,2.765314341,230.9927063,2.617186308,230.9927063,2.829716682,230.9927063,2.747506142,230.9927063,2.922677755,230.9927063,3.016256809,230.9927063,3.623617649,230.9927063,3.151402473,230.9927063,3.170889616,
230.0512848,-0.0008389816503,230.0512848,2.450764656,230.0512848,2.627769709,230.0512848,2.327105284,230.0512848,2.319250822,230.0512848,2.397545576,230.0512848,2.617078304,230.0512848,2.660464764,230.0512848,2.66034627,230.0512848,2.739997625,230.0512848,2.904641151,230.0512848,2.792495728,230.0512848,3.005809307,230.0512848,2.869078159,230.0512848,4.106836319,230.0512848,3.252733231,230.0512848,3.34183526,230.0512848,3.129251957,
228.9528809,0.002098225756,228.9528809,2.689153194,228.9528809,2.725677252,228.9528809,2.51898551,228.9528809,2.504365683,228.9528809,2.551201582,228.9528809,2.769704819,228.9528809,2.812879086,228.9528809,2.905792713,228.9528809,3.83911705,228.9528809,2.751109362,228.9528809,3.025645971,228.9528809,2.892275572,228.9528809,3.127840042,228.9528809,3.215095758,228.9528809,3.111313105,228.9528809,3.352823019,228.9528809,3.514714718,
228.0112915,0.0008183529717,228.0112915,3.063576698,228.0112915,3.099910975,228.0112915,2.839733601,228.0112915,2.820694208,228.0112915,2.904582739,228.0112915,3.306481123,228.0112915,3.293991566,228.0112915,3.714135647,228.0112915,10,228.0112915,4.061314106,228.0112915,4.05321312,228.0112915,10,228.0112915,4.049637318,228.0112915,4.015202999,228.0112915,3.653335094,228.0112915,10,228.0112915,10,
227.0696259,0.002349619986,227.0696259,3.088944674,227.0696259,3.222744465,227.0696259,2.96587348,227.0696259,2.900710344,227.0696259,3.719362497,227.0696259,3.179222345,227.0696259,3.531085491,227.0696259,3.344084501,227.0696259,4.133040428,227.0696259,3.975192785,227.0696259,3.533889771,227.0696259,3.196894646,227.0696259,3.557625771,227.0696259,4.08148098,227.0696259,3.470938444,227.0696259,10,227.0696259,10,
225.9709167,-0.00236722827,225.9709167,3.184258461,225.9709167,3.18991971,225.9709167,2.919634104,225.9709167,3.013538837,225.9709167,3.120882273,225.9709167,3.320430517,225.9709167,3.363893747,225.9709167,3.478386164,225.9709167,10,225.9709167,3.428085566,225.9709167,3.49250412,225.9709167,3.637010574,225.9709167,3.25776577,225.9709167,10,225.9709167,10,225.9709167,3.526885748,225.9709167,3.677852631,
225.0290833,0.001448844327,225.0290833,3.313001871,225.0290833,3.154337645,225.0290833,2.922530413,225.0290833,2.8645854,225.0290833,3.37229538,225.0290833,3.266504526,225.0290833,10,225.0290833,3.338215113,225.0290833,3.500681639,225.0290833,3.500200272,225.0290833,3.886776209,225.0290833,3.371604919,225.0290833,10,225.0290833,10,225.0290833,3.425354719,225.0290833,3.128157377,225.0290833,10,
223.930191,0.001998639666,223.930191,10,223.930191,3.153429508,223.930191,3.023879051,223.930191,3.623497725,223.930191,3.236015558,223.930191,3.076669931,223.930191,3.050507784,223.930191,3.392130852,223.930191,10,223.930191,10,223.930191,3.124094486,223.930191,10,223.930191,3.66698122,223.930191,3.691461325,223.930191,10,223.930191,10,223.930191,10,
222.9881897,-0.0006516819121,222.9881897,2.993249655,222.9881897,3.620129824,222.9881897,3.021222591,222.9881897,3.043254375,222.9881897,10,222.9881897,10,222.9881897,2.841136456,222.9881897,3.080866098,222.9881897,10,222.9881897,3.473881245,222.9881897,3.353511572,222.9881897,3.343201399,222.9881897,10,222.9881897,3.646165133,222.9881897,3.667967558,222.9881897,10,222.9881897,3.53807497,
