baseline,,sample,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
540.0608521,-0.0001362423645,540.0608521,0.03743093461,
539.0084229,-0.0004565437557,539.0084229,0.03721392527,
537.9557495,-0.0005751675926,537.9557495,0.03729935735,
537.0532837,-0.0005749607808,537.0532837,0.03741383553,
536.0001221,-0.0006255754852,536.0001221,0.0375681147,
534.9467163,9.060183402E-6,534.9467163,0.03745390475,
534.0436401,6.658381608E-5,534.0436401,0.03717684001,
532.9897461,-6.253599713E-5,532.9897461,0.03681375459,
531.9356689,-0.0002780298237,531.9356689,0.03694158047,
531.0319214,-8.691638504E-5,531.0319214,0.03584622964,
529.977356,-0.0001133657424,529.977356,0.03545697778,
529.0732422,-0.0001053948727,529.0732422,0.03524892405,
528.0181885,-0.0002983109734,528.0181885,0.03463797644,
526.9628906,2.153766036E-5,526.9628906,0.03380861878,
526.0581665,-0.0005607421044,526.0581665,0.03309377283,
525.0023804,-0.0002088495385,525.0023804,0.03273734823,
523.9464111,-7.268171612E-5,523.9464111,0.0319346264,
523.0410767,-0.0002486929297,523.0410767,0.03132561594,
521.9846191,-9.493935067E-5,521.9846191,0.03085976467,
520.9279175,-9.147138189E-5,520.9279175,0.03064237162,
520.0219727,-1.993173828E-5,520.0219727,0.02929922752,
518.9647827,0.0001496466721,518.9647827,0.0287822932,
518.0584717,-0.0003341110714,518.0584717,0.02766153216,
517.0008545,0.0004551584425,517.0008545,0.0271631591,
515.9429932,-4.617811283E-5,515.9429932,0.02651743405,
515.0360718,-0.0002840314992,515.0360718,0.02575481683,
513.9777222,-2.391797534E-5,513.9777222,0.02531736903,
513.0704346,-3.121735426E-5,513.0704346,0.02530277148,
512.0116577,-0.0002066244051,512.0116577,0.02448408119,
510.9526672,0.0001853053982,510.9526672,0.02470805682,
510.0447693,0.001042357646,510.0447693,0.02482025139,
508.985321,-6.584890798E-5,508.985321,0.02416527271,
507.9256287,-7.169821038E-5,507.9256287,0.0235500019,
507.0171204,-0.0005619830335,507.0171204,0.02271646634,
505.9570007,-2.847447149E-6,505.9570007,0.02267620899,
505.0481262,2.143411075E-5,505.0481262,0.02286757529,
503.9875488,0.000111298039,503.9875488,0.02363915741,
502.9267273,-8.101552521E-5,502.9267273,0.02245622315,
502.0172729,1.579046966E-6,502.0172729,0.02265946381,
500.9560242,-0.000541093701,500.9560242,0.02225106023,
500.0462036,-0.0001772309479,500.0462036,0.02238099277,
498.9844971,-0.0006583504146,498.9844971,0.02147478424,
498.0742798,-0.0006251619197,498.0742798,0.02151601948,
497.012146,3.546392236E-6,497.012146,0.02200389281,
495.9497986,8.620882727E-5,495.9497986,0.02204092965,
495.0390015,2.712934293E-5,495.0390015,0.02182621695,
493.9762268,-1.584192432E-5,493.9762268,0.0220986139,
493.0650635,8.765873645E-5,493.0650635,0.02195980772,
492.0018311,-7.790977543E-5,492.0018311,0.02194698341,
490.9383545,0.0003014431568,490.9383545,0.02235738933,
490.0266418,0.0004332105746,490.0266418,0.02251297981,
488.9627686,-0.0001642930438,488.9627686,0.02214889601,
488.0506592,-6.730346627E-7,488.0506592,0.02276736684,
486.9863586,-0.0007609499153,486.9863586,0.02186416462,
486.0738831,9.172366845E-5,486.0738831,0.02253280208,
485.0091553,-0.0003377323155,485.0091553,0.0223791115,
483.9441833,-0.0001474732126,483.9441833,0.02281977236,
483.0311584,-0.0004081334337,483.0311584,0.02249509655,
481.9657593,-0.0001263569138,481.9657593,0.02349376492,
481.0523682,-0.0001914621826,481.0523682,0.02349291742,
479.9865417,0.0002137671545,479.9865417,0.02359069698,
479.0728149,0.000760496303,479.0728149,0.0239942614,
