baseline,,sample,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
698.9365845,-0.0001712795638,698.9365845,0.01167712081,
697.9292603,0.0008151889197,697.9292603,0.01206606161,
697.0655518,0.000612090691,697.0655518,0.011918745,
696.0575562,-9.116081492E-5,696.0575562,0.01161027513,
695.0492554,-0.0001512512536,695.0492554,0.01200248208,
694.0406494,-0.0003893574758,694.0406494,0.01190235559,
693.0316772,-1.615254405E-5,693.0316772,0.01191360969,
692.0223999,0.000113964983,692.0223999,0.01234316174,
691.0128174,0.0004444046353,691.0128174,0.01291530579,
690.0028687,0.0005231857067,690.0028687,0.01217924431,
688.9926147,0.0001598493836,688.9926147,0.0127289407,
687.9819946,0.0006338142557,687.9819946,0.01240676362,
686.9711304,-0.000304777961,686.9711304,0.01184851024,
685.9598389,0.0002485505247,685.9598389,0.01228795666,
684.9483032,-8.168843488E-5,684.9483032,0.01246981602,
683.9364624,0.0002955888922,683.9364624,0.01270375215,
683.0688477,9.060098591E-7,683.0688477,0.0125800129,
682.0563965,-0.001023514895,682.0563965,0.01136127673,
681.0435791,0.0006379102124,681.0435791,0.01225640252,
680.0304565,-4.286504918E-5,680.0304565,0.01200886909,
679.0170288,-0.0002254600258,679.0170288,0.01207870431,
678.0032349,-0.001639263472,678.0032349,0.01184747275,
676.9891357,-0.0001273402886,676.9891357,0.01343077142,
675.9747314,0.0004082841333,675.9747314,0.01302102767,
674.960022,-0.0004009438271,674.960022,0.0129471207,
673.9450073,-9.638864867E-5,673.9450073,0.01359305158,
672.9296265,4.91836181E-6,672.9296265,0.01328659337,
672.059082,0.000249146251,672.059082,0.01366490405,
671.0431519,0.0006001924048,671.0431519,0.01287015993,
670.0268555,0.000190070481,670.0268555,0.01316546369,
669.0103149,0.001718470245,669.0103149,0.01368360408,
667.9934082,0.0008352627628,667.9934082,0.01414130535,
666.9761963,-0.0003035363043,666.9761963,0.01314745378,
665.9586792,-0.0009156561573,665.9586792,0.01251545269,
664.9407959,0.0009594092844,664.9407959,0.01414197404,
664.0681152,0.0001850464323,664.0681152,0.01455596182,
663.0497437,-0.0006378276157,663.0497437,0.01347218361,
662.0310059,0.0008629630902,662.0310059,0.01447167713,
661.0119629,-0.000407874817,661.0119629,0.01374780387,
659.9925537,-0.0003782880667,659.9925537,0.01343381498,
658.9729004,-0.0002566611802,658.9729004,0.01364535093,
657.9529419,0.0001098221619,657.9529419,0.01360328123,
656.9326172,0.000448576553,656.9326172,0.01446833182,
656.0578613,0.0009931887034,656.0578613,0.01481636148,
655.0369873,-0.0005547442706,655.0369873,0.01419444662,
654.0158081,-0.0009867384797,654.0158081,0.01325715519,
652.9943237,0.0004980467493,652.9943237,0.01456969418,
651.9725342,0.0003027383354,651.9725342,0.01577922702,
650.9504395,0.0001024428566,650.9504395,0.01436220296,
649.9280396,0.0009035311523,649.9280396,0.0146349892,
649.0514526,-0.0007977971109,649.0514526,0.01443327405,
648.0284424,0.000197373578,648.0284424,0.01486371923,
647.005188,0.0008356777253,647.005188,0.01518314052,
645.9815674,-0.0004936753539,645.9815674,0.01449932437,
644.9577026,0.0004843375937,644.9577026,0.01496362034,
643.9334717,0.000321286032,643.9334717,0.01405223459,
643.0553589,0.0002641948813,643.0553589,0.01419546269,
642.0306396,0.0002109183115,642.0306396,0.01522211917,
641.0055542,0.0005216306308,641.0055542,0.0148101747,
639.9801636,0.0008491646149,639.9801636,0.01476177853,
638.9545288,-8.541529678E-5,638.9545288,0.01526064612,
637.9285278,-0.0002292373974,637.9285278,0.01497125626,
637.0488892,-0.0003051918466,637.0488892,0.01469274238,
636.0223999,-0.000603913737,636.0223999,0.01469788421,
634.9955444,1.793934644E-5,634.9955444,0.01514858752,
633.9684448,7.119224756E-5,633.9684448,0.01571131684,
632.940979,0.0007520946092,632.940979,0.01518281829,
632.0601196,0.0007433041465,632.0601196,0.01445390657,
631.0321045,-0.0003104688367,631.0321045,0.01409434807,
630.0038452,-7.071470463E-5,630.0038452,0.01630533487,
628.9752808,0.000181369076,628.9752808,0.01521925069,
627.9464111,-0.001238532597,627.9464111,0.01412630267,
627.06427,-0.0005864904961,627.06427,0.01490604505,
626.0348511,0.0002198275033,626.0348511,0.01547937747,
625.005127,0.0002314045414,625.005127,0.01641874015,
623.9750977,0.0005578382988,623.9750977,0.01608914137,
622.9448242,0.0003154315054,622.9448242,0.01512936875,
622.0614624,-0.0001321536402,622.0614624,0.01552562695,
621.0306396,-0.0004496135516,621.0306396,0.01500775106,
619.9994507,0.0001500609942,619.9994507,0.01621245965,
618.9680176,0.0006273074541,618.9680176,0.01609035023,
617.9362793,-0.0005763567751,617.9362793,0.01527930796,
617.0517578,-3.147619645E-5,617.0517578,0.01551846415,
616.0194702,-0.001775714569,616.0194702,0.01486404054,
614.9868774,-8.318953769E-5,614.9868774,0.01574816927,
613.9540405,0.0008436660282,613.9540405,0.01663340256,
613.0685425,0.0008585537435,613.0685425,0.01749907248,
612.0351563,7.89852711E-5,612.0351563,0.01709344424,
611.0014648,0.0006371843629,611.0014648,0.01737228967,
609.9674683,0.0009737042128,609.9674683,0.01827612519,
608.9332275,0.0002541451249,608.9332275,0.01841886155,
608.0465088,-6.983472849E-5,608.0465088,0.01799958572,
607.0117188,0.0003548603563,607.0117188,0.01848252304,
605.9766235,-0.0006278501824,605.9766235,0.01886352338,
604.9412842,5.770365533E-5,604.9412842,0.01939311251,
604.0535889,-0.0003500442836,604.0535889,0.01957661845,
603.0177002,0.0001445972011,603.0177002,0.02041187696,
601.9815674,9.656539623E-5,601.9815674,0.02115964517,
600.9450684,0.0004852964194,600.9450684,0.02214600891,
600.0564575,0.0005250776303,600.0564575,0.0231479425,
599.0194702,-0.0004384422209,599.0194702,0.02279745601,
597.9822388,0.0007556990022,597.9822388,0.02379411459,
596.9446411,0.0003753792844,596.9446411,0.02502460219,
596.0551147,0.0003706121934,596.0551147,0.02465731278,
595.0170288,8.949701441E-5,595.0170288,0.02599500306,
593.9786987,0.0002721726778,593.9786987,0.0269376114,
592.9400635,-0.0002048649912,592.9400635,0.02746553347,
592.0495605,0.0007673940854,592.0495605,0.02962446027,
591.010437,0.00110406673,591.010437,0.03162583709,
589.9710083,-0.0005454887869,589.9710083,0.03190802038,
588.9312744,0.0002351600124,588.9312744,0.03374415636,
588.039917,-0.0003105205833,588.039917,0.03518427536,
586.9996948,0.001159737119,586.9996948,0.03871363774,
585.9591675,0.001124128001,585.9591675,0.04146995768,
585.0670776,-0.0007424476207,585.0670776,0.04344234616,
584.026062,0.0001312358072,584.026062,0.04603293166,
582.9848022,0.0005348745035,582.9848022,0.04923655465,
581.9432373,-0.0001844759972,581.9432373,0.05277722701,
581.0502319,8.900507964E-5,581.0502319,0.05587476119,
580.0081787,1.296906339E-5,580.0081787,0.0591674298,
578.9658203,5.477816376E-5,578.9658203,0.06190081313,
578.0721436,-0.001398797031,578.0721436,0.06334608048,
577.0292969,0.0003679695656,577.0292969,0.06698242575,
575.9862061,-0.0004983295221,575.9862061,0.06850216538,
574.9428101,-0.0004375629942,574.9428101,0.07169659436,
574.0482178,-0.0005509697367,574.0482178,0.07416521013,
573.0043335,-8.453534247E-5,573.0043335,0.07516739517,
571.960144,-0.0001247006876,571.960144,0.07661452889,
571.0649414,0.0002294879523,571.0649414,0.07728400081,
570.0202637,1.827587766E-5,570.0202637,0.0776533708,
568.9753418,0.0003038004215,568.9753418,0.07779894024,
567.9301147,-0.0007620868855,567.9301147,0.07664970309,
567.0339966,-0.0007356253336,567.0339966,0.07611079514,
565.9882813,0.0002755917958,565.9882813,0.07581956685,
564.9423218,-0.0004200813419,564.9423218,0.07457530499,
564.0455933,-0.0003873401729,564.0455933,0.07335332781,
562.9990845,-7.35099311E-5,562.9990845,0.07225481421,
561.9523926,-0.0003110896796,561.9523926,0.07037758827,
561.0549927,0.0006487725186,561.0549927,0.07007463276,
560.0077515,-0.001033638255,560.0077515,0.06845073402,
558.9602661,-1.10272822E-5,558.9602661,0.0675162524,
558.0621948,0.0005539245321,558.0621948,0.06647980958,
557.0142212,0.0006903836038,557.0142212,0.06688306481,
555.9659424,0.001040437492,555.9659424,0.06586352736,
555.0672607,0.0004643576976,555.0672607,0.06483422965,
554.0185547,0.0005444642156,554.0185547,0.0645134598,
552.9695435,-9.602632781E-5,552.9695435,0.06475612521,
552.0701904,0.0002672253759,552.0701904,0.06471207738,
551.020752,-0.0001321018935,551.020752,0.06588039547,
549.9710083,0.0004919306957,549.9710083,0.06604509801,
549.0710449,0.0001501386723,549.0710449,0.06600359827,
548.020813,-5.006057836E-5,548.020813,0.06698504835,
546.9703369,-0.00124823791,546.9703369,0.06687524915,
546.0697021,4.595002611E-5,546.0697021,0.06846800447,
545.0187988,-0.001161140506,545.0187988,0.06869227439,
543.9675903,0.0004154095368,543.9675903,0.07150797546,
543.0663452,-0.0002147486666,543.0663452,0.07166026533,
542.0146484,-0.0002208029473,542.0146484,0.07247400284,
540.9627075,-0.0003664424585,540.9627075,0.07338624448,
540.0608521,-0.0003050366358,540.0608521,0.07344193757,
539.0084229,-0.0009655596805,539.0084229,0.0737991035,
537.9557495,-0.001143429778,537.9557495,0.07393285632,
537.0532837,-0.001164961373,537.0532837,0.07398313284,
536.0001221,-0.000400736928,536.0001221,0.07521821558,
534.9467163,-0.0006683788379,534.9467163,0.07415827364,
534.0436401,-9.167841927E-5,534.0436401,0.07487951219,
532.9897461,-0.0004232880892,532.9897461,0.07362474501,
531.9356689,-5.787716873E-5,531.9356689,0.07282996923,
531.0319214,-2.474628127E-5,531.0319214,0.07167015225,
529.977356,-0.0005143600865,529.977356,0.07215411961,
529.0732422,-0.001666134223,529.0732422,0.06920082867,
528.0181885,0.0001571303583,528.0181885,0.06971660256,
526.9628906,-0.0001892369619,526.9628906,0.06831499189,
526.0581665,-0.0001317395945,526.0581665,0.06749780476,
525.0023804,0.0005397211644,525.0023804,0.06710264832,
523.9464111,-0.0002124718158,523.9464111,0.0641938597,
523.0410767,0.0001582179684,523.0410767,0.06268613786,
521.9846191,-3.085497883E-5,521.9846191,0.06174874678,
520.9279175,-0.0001887712278,520.9279175,0.06014156342,
520.0219727,-5.658304144E-5,520.0219727,0.05940949544,
518.9647827,-0.0006203540252,518.9647827,0.05769617856,
518.0584717,-0.0002961380233,518.0584717,0.05681412295,
517.0008545,-0.0004575781059,517.0008545,0.05548259243,
515.9429932,-0.0008214645204,515.9429932,0.05349915475,
515.0360718,0.0002416609641,515.0360718,0.05308171362,
513.9777222,0.0004904535017,513.9777222,0.05232777074,
513.0704346,-0.001036943751,513.0704346,0.05086591095,
512.0116577,0.001099940506,512.0116577,0.0513805151,
510.9526672,-8.044613787E-5,510.9526672,0.05071896687,
510.0447693,-0.0008684337372,510.0447693,0.04959691688,
508.985321,0.0001596422226,508.985321,0.04889204353,
507.9256287,-0.0002235971915,507.9256287,0.04825457931,
507.0171204,-0.001053729211,507.0171204,0.04706383124,
505.9570007,-3.748126619E-5,505.9570007,0.04761380702,
505.0481262,-0.0002077110985,505.0481262,0.04745176062,
503.9875488,-0.0004835394502,503.9875488,0.04667186365,
502.9267273,-0.0007024427177,502.9267273,0.04716896638,
502.0172729,-8.624348266E-5,502.0172729,0.04697504267,
500.9560242,0.0007608074811,500.9560242,0.04686023295,
500.0462036,0.0003308451269,500.0462036,0.04655658826,
498.9844971,-0.0004741273588,498.9844971,0.04577424377,
498.0742798,-7.749567158E-5,498.0742798,0.04630150646,
