baseline,,bm3wthemeDil2uM,,bm3wthemeDil5uM1,,bm3wthemeDil10uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
548.9941406,0.0001867556421,548.9941406,0.01518649142,548.9941406,0.03588688374,548.9941406,0.06978620589,
547.9876709,-0.0002289269323,547.9876709,0.01534725726,547.9876709,0.03595107794,547.9876709,0.07026463747,
547.0182495,-2.184720688E-005,547.0182495,0.01594445482,547.0182495,0.03657511249,547.0182495,0.07156322151,
546.0112305,-0.0003060713643,546.0112305,0.01531113591,546.0112305,0.03680609167,546.0112305,0.07179275155,
545.0040283,-0.0004073575838,545.0040283,0.01537160762,545.0040283,0.03733963892,545.0040283,0.07302366942,
543.996582,-2.407328248E-005,543.996582,0.01600471884,543.996582,0.03818535432,543.996582,0.07431136817,
542.9888306,-0.0001385713695,542.9888306,0.01620641351,542.9888306,0.03825234622,542.9888306,0.07521808892,
542.0182495,-7.687452307E-005,542.0182495,0.01668015122,542.0182495,0.03906001896,542.0182495,0.07639400661,
541.0100708,8.012446051E-005,541.0100708,0.01677786186,541.0100708,0.03950436413,541.0100708,0.07735154778,
540.001709,0.000271110679,540.001709,0.01701728068,540.001709,0.04012163728,540.001709,0.07835470885,
538.993042,-0.0007166051073,538.993042,0.01719555631,538.993042,0.04019946232,538.993042,0.07891767472,
537.9841919,-0.0001118129876,537.9841919,0.01724328101,537.9841919,0.04033499211,537.9841919,0.07910434902,
537.0124512,-9.664745448E-005,537.0124512,0.01723215729,537.0124512,0.04069373012,537.0124512,0.07980299741,
536.0031738,-0.0001393994462,536.0031738,0.01703257114,536.0031738,0.04088262096,536.0031738,0.08020758629,
534.9935913,-0.0001254252857,534.9935913,0.01729607582,534.9935913,0.04056297615,534.9935913,0.07999951392,
533.9837646,-0.0001757819118,533.9837646,0.01705260016,533.9837646,0.04057477042,533.9837646,0.07989337295,
533.0111084,-1.589369458E-005,533.0111084,0.01717177592,533.0111084,0.0406803377,533.0111084,0.07972794026,
532.0008545,0.0004576979263,532.0008545,0.01754033566,532.0008545,0.04074604064,532.0008545,0.079416655,
530.9903564,-0.0001140386012,530.9903564,0.0168187879,530.9903564,0.03981295973,530.9903564,0.0780858919,
530.0170898,9.501189925E-005,530.0170898,0.01662105694,530.0170898,0.03950887173,530.0170898,0.07716479152,
529.0061035,2.997698539E-005,529.0061035,0.01646605693,529.0061035,0.03908094764,529.0061035,0.07667975128,
527.9949341,2.705167935E-005,527.9949341,0.01657721959,527.9949341,0.03869586438,527.9949341,0.07561648637,
526.9835205,-0.0001940496295,526.9835205,0.01631804742,526.9835205,0.0376528278,526.9835205,0.07422333956,
526.0093384,-9.369709733E-005,526.0093384,0.016215818,526.0093384,0.03751327842,526.0093384,0.07308139652,
524.9974976,0.0001422149071,524.9974976,0.01582950726,524.9974976,0.03700685874,524.9974976,0.07183416188,
523.9853516,-0.0001957055938,523.9853516,0.01554671489,523.9853516,0.03563638777,523.9853516,0.07039362937,
523.010498,9.666896221E-005,523.010498,0.01540743839,523.010498,0.03528822958,523.010498,0.06876868755,
521.9979248,-8.334482118E-005,521.9979248,0.01501260139,521.9979248,0.03466570377,521.9979248,0.06718567759,
520.9852295,-4.193324276E-005,520.9852295,0.01509015728,520.9852295,0.03424280509,520.9852295,0.06631059945,
520.0097046,-0.0001687437325,520.0097046,0.01438085269,520.0097046,0.03333897889,520.0097046,0.06411851197,
518.99646,0.0002712919959,518.99646,0.0147066135,518.99646,0.03258692473,518.99646,0.06325252354,
517.9829712,8.801238209E-007,517.9829712,0.01418682374,517.9829712,0.03226897493,517.9829712,0.06167471781,
517.0068359,0.0001100810841,517.0068359,0.01382828783,517.0068359,0.03146235645,517.0068359,0.06034886464,
515.9929199,0.0005733383005,515.9929199,0.01390833221,515.9929199,0.03073260561,515.9929199,0.05945342407,
515.0163574,-5.068176688E-005,515.0163574,0.01343661826,515.0163574,0.03014977835,515.0163574,0.05803898722,
514.0020142,9.050677181E-005,514.0020142,0.01334734447,514.0020142,0.02955346368,514.0020142,0.05689641461,
512.9873657,-0.0002211134124,512.9873657,0.0129143456,512.9873657,0.0288077686,512.9873657,0.0557359457,
512.0101929,-0.0002696998126,512.0101929,0.01265404467,512.0101929,0.02840175293,512.0101929,0.0547735393,
510.9951782,0.0004257739638,510.9951782,0.01286642719,510.9951782,0.02842051722,510.9951782,0.05440606922,
510.0175781,-0.0001595318026,510.0175781,0.01209885255,510.0175781,0.0278799776,510.0175781,0.0528610982,
509.0021057,0.0001080614747,509.0021057,0.01265407074,509.0021057,0.02756139822,509.0021057,0.05281613395,
507.9864197,0.0003328916791,507.9864197,0.01248691976,507.9864197,0.02762837335,507.9864197,0.05226940289,
507.0081482,0.0002173152898,507.0081482,0.01233559847,507.0081482,0.0269407779,507.0081482,0.05135918781,
505.9920044,-1.216623514E-005,505.9920044,0.01173395012,505.9920044,0.02633344755,505.9920044,0.0505817607,
505.0133057,-0.0001012541034,505.0133057,0.01173876412,505.0133057,0.02589599416,505.0133057,0.05009840056,
503.9967346,-0.0001937908819,503.9967346,0.01172094606,503.9967346,0.02615179308,503.9967346,0.05000477657,
503.0176697,0.0002197756985,503.0176697,0.01202965342,503.0176697,0.02596713789,503.0176697,0.04952208698,
502.0006104,-4.664401058E-005,502.0006104,0.01206337381,502.0006104,0.02596994117,502.0006104,0.0494819358,
500.9834595,-8.991854702E-005,500.9834595,0.01159932185,500.9834595,0.02581099048,500.9834595,0.04923675582,
500.0036621,-2.811125159E-005,500.0036621,0.01167121809,500.0036621,0.02538671531,500.0036621,0.04878054932,
498.986084,-0.0003417673579,498.986084,0.01159868296,498.986084,0.02503132075,498.986084,0.0487568602,
498.0059509,-0.0001128999211,498.0059509,0.01156523824,498.0059509,0.02547331154,498.0059509,0.04845926538,
496.987854,3.158099616E-006,496.987854,0.01142013818,496.987854,0.02543112263,496.987854,0.04851729795,
496.0073242,-0.0001688472257,496.0073242,0.01150747389,496.0073242,0.02541223913,496.0073242,0.0486119017,
494.988739,-0.0005490048788,494.988739,0.01133151725,494.988739,0.02526076511,494.988739,0.04812754691,
494.007782,-0.0002618870349,494.007782,0.01159995981,494.007782,0.02526603267,494.007782,0.0485877879,
492.9888306,-0.0001405380608,492.9888306,0.01161064766,492.9888306,0.02529176883,492.9888306,0.04827610403,
492.0074463,0.0001046178004,492.0074463,0.01169608068,492.0074463,0.02557334863,492.0074463,0.04868660495,
490.9881287,-0.0001566336286,490.9881287,0.0114050433,490.9881287,0.02541921102,490.9881287,0.04857947677,
490.0063171,-0.0003060713643,490.0063171,0.01114025339,490.0063171,0.02520526573,490.0063171,0.04854222015,
488.9866333,-2.759356539E-005,488.9866333,0.011709271,488.9866333,0.02552766539,488.9866333,0.04857692868,
488.004303,3.189268318E-005,488.004303,0.01184132788,488.004303,0.02581659518,488.004303,0.04904680327,
486.9841309,6.290745659E-005,486.9841309,0.01177863218,486.9841309,0.02569991164,486.9841309,0.04897395149,
486.0015564,5.363903983E-005,486.0015564,0.01166028902,486.0015564,0.02599871345,486.0015564,0.049416814,
485.0187073,3.683729665E-005,485.0187073,0.01163276844,485.0187073,0.02597562969,485.0187073,0.04941095412,
483.9979553,-8.551881911E-005,483.9979553,0.01176706236,483.9979553,0.02588373981,483.9979553,0.04975549877,
483.014679,-0.0001749539078,483.014679,0.01183289476,483.014679,0.02619308978,483.014679,0.05004671961,
481.9934998,-2.044943358E-005,481.9934998,0.0118193021,481.9934998,0.02624472789,481.9934998,0.05016011,
481.0098877,-0.0001539942023,481.0098877,0.01166887768,481.0098877,0.02675680444,481.0098877,0.05065502599,
479.9882202,-0.0001485600515,479.9882202,0.01178863272,479.9882202,0.0264619384,479.9882202,0.05113411322,
479.0042419,-1.987996802E-005,479.0042419,0.0122374706,479.0042419,0.02719733119,479.0042419,0.05185579509,
477.9821472,0.0002839842346,477.9821472,0.01220352482,477.9821472,0.02719755098,477.9821472,0.0522726737,
476.9977722,7.857102173E-005,476.9977722,0.01239624247,476.9977722,0.02772333473,476.9977722,0.05303248763,
476.0131836,3.688907236E-005,476.0131836,0.01282877848,476.0131836,0.02799586765,476.0131836,0.05368394777,
474.990509,-0.000346630055,474.990509,0.01222381182,474.990509,0.02783920988,474.990509,0.0539663285,
474.0055237,-0.0001270297507,474.0055237,0.01291645225,474.0055237,0.02879551426,474.0055237,0.05478634313,
472.9823914,-0.0002197680296,472.9823914,0.0125461733,472.9823914,0.02918301709,472.9823914,0.05564945564,
471.9970093,2.490301631E-005,471.9970093,0.01312706899,471.9970093,0.02968490683,471.9970093,0.05715585127,
471.0114441,6.609190314E-005,471.0114441,0.0132341506,471.0114441,0.03025678359,471.0114441,0.05847781152,
469.9877625,0.0001549292647,469.9877625,0.01399723906,469.9877625,0.03092983365,469.9877625,0.05986536294,
469.0018005,0.0002303426445,469.0018005,0.01393792126,469.0018005,0.03190144524,469.0018005,0.06107614189,
468.015625,-0.0002865666465,468.015625,0.01377177145,468.015625,0.03219350427,468.015625,0.06221511215,
466.9913635,-3.209848273E-006,466.9913635,0.01473869383,466.9913635,0.03323495388,466.9913635,0.06408446282,
466.0048218,0.0001350939856,466.0048218,0.01492032409,466.0048218,0.03400890157,466.0048218,0.06613663584,
465.0180359,-0.0001022375436,465.0180359,0.01506410725,465.0180359,0.03509762883,465.0180359,0.06812725961,
463.9931946,-0.000208383819,463.9931946,0.0154510783,463.9931946,0.03605910018,463.9931946,0.07022900134,
463.006073,-0.0004181676486,463.006073,0.01560190599,463.006073,0.03748121858,463.006073,0.07273875177,
462.0186768,0.0002337614278,462.0186768,0.01695186831,462.0186768,0.03899986669,462.0186768,0.07577851415,
460.9932556,-0.0002423803235,460.9932556,0.01741461828,460.9932556,0.0401164107,460.9932556,0.07822290063,
460.0055542,-0.0002469854371,460.0055542,0.01759915054,460.0055542,0.04114216939,460.0055542,0.08089864999,
459.0176697,-3.463404573E-005,459.0176697,0.01850129664,459.0176697,0.04301810637,459.0176697,0.08434084058,
457.9916077,-6.227717677E-005,457.9916077,0.01857253537,457.9916077,0.04478427395,457.9916077,0.08834928274,
457.0032959,-5.176884952E-005,457.0032959,0.01948198676,457.0032959,0.04683373496,457.0032959,0.09209854156,
456.0148926,9.009251517E-005,456.0148926,0.02041819878,456.0148926,0.04918657243,456.0148926,0.09625839442,
454.9882507,6.316222425E-006,454.9882507,0.02133310586,454.9882507,0.05100154877,454.9882507,0.100707233,
453.9994202,-0.000116885305,453.9994202,0.02201372385,453.9994202,0.0530862771,453.9994202,0.1050427854,
453.0104065,-0.0004421660269,453.0104065,0.02232765779,453.0104065,0.05530102924,453.0104065,0.1098373756,
451.9831238,0.0001657018001,451.9831238,0.02418131009,451.9831238,0.05876960605,451.9831238,0.1153232381,
450.9937439,1.913015149E-005,450.9937439,0.02476069704,450.9937439,0.06061989814,450.9937439,0.1208438575,
450.0041504,-5.264886931E-005,450.0041504,0.02618781105,450.0041504,0.06353963912,450.0041504,0.1267481744,
449.0144348,-0.0003401636786,449.0144348,0.02747132443,449.0144348,0.06700135767,449.0144348,0.1322498322,
447.9864197,0.0001598234812,447.9864197,0.02869240753,447.9864197,0.07068184763,447.9864197,0.1396204531,
446.9963379,-8.386244008E-005,446.9963379,0.02970796824,446.9963379,0.07415440679,446.9963379,0.1471035182,
446.0059814,-9.436998516E-005,446.0059814,0.03160985932,446.0059814,0.07738811523,446.0059814,0.1540248394,
445.0155029,-0.0004070989671,445.0155029,0.03272785991,445.0155029,0.08132239431,445.0155029,0.1624702513,
443.9866943,8.439645899E-005,443.9866943,0.03491493687,443.9866943,0.0864738673,443.9866943,0.1728690118,
442.9958801,5.974892338E-005,442.9958801,0.03712106496,442.9958801,0.09147359431,442.9958801,0.1834042817,
442.0048218,-0.0002783919917,442.0048218,0.0387015231,442.0048218,0.09711316228,442.0048218,0.1946572363,
441.0136108,0.0002151656954,441.0136108,0.04128382728,441.0136108,0.1037008092,441.0136108,0.2062692344,
439.9840393,8.742571663E-005,439.9840393,0.04382862896,439.9840393,0.1110744402,439.9840393,0.2219860852,
438.9924622,0.0002440179087,438.9924622,0.04699289799,438.9924622,0.1182273403,438.9924622,0.2381233871,
438.0007324,-0.0002788059064,438.0007324,0.05034938827,438.0007324,0.1269845665,438.0007324,0.2553366423,
437.0087891,2.557608968E-005,437.0087891,0.05432060733,437.0087891,0.1371813416,437.0087891,0.2744752765,
436.0166626,9.552027223E-006,436.0166626,0.05783745646,436.0166626,0.1471719146,436.0166626,0.2974869311,
434.9862366,4.066876136E-005,434.9862366,0.0623671338,434.9862366,0.1592244357,434.9862366,0.3201284707,
433.9937744,0.0001088900317,433.9937744,0.06846237183,433.9937744,0.1732662916,433.9937744,0.3474682271,
433.0010681,-0.0002112298971,433.0010681,0.07328829169,433.0010681,0.1868681908,433.0010681,0.373437047,
432.0081787,-8.086023445E-005,432.0081787,0.07952781022,432.0081787,0.2024526894,432.0081787,0.4067216814,
431.0152588,-0.000231514161,431.0152588,0.08532764763,431.0152588,0.2175648808,431.0152588,0.4425659776,
429.9838562,-0.0003273858456,429.9838562,0.0914042294,429.9838562,0.2366256267,429.9838562,0.4745779932,
428.9904785,-0.0001210776827,428.9904785,0.09888691455,428.9904785,0.2557655871,428.9904785,0.5098692775,
427.9969788,0.0002336837206,427.9969788,0.1069862396,427.9969788,0.2757040262,427.9969788,0.5517616272,
427.0032654,4.090175571E-005,427.0032654,0.1138048917,427.0032654,0.2950938344,427.0032654,0.5963091254,
426.0093689,8.027980948E-005,426.0093689,0.1212759688,426.0093689,0.3128113747,426.0093689,0.6318702102,
425.0152588,-0.0002520044218,425.0152588,0.1269435436,425.0152588,0.3283647299,425.0152588,0.6601864696,
423.9828186,2.410050547E-005,423.9828186,0.1327100694,423.9828186,0.3434448242,423.9828186,0.6933218241,
422.9883728,0.0001216810924,422.9883728,0.1383937746,422.9883728,0.3583571017,422.9883728,0.7237633467,
421.9938049,-5.161355512E-005,421.9938049,0.1428491175,421.9938049,0.3704616427,421.9938049,0.7493641973,
420.9990234,-9.064320329E-005,420.9990234,0.1467069089,420.9990234,0.378405273,420.9990234,0.7645418048,
420.0041199,-0.0003240749356,420.0041199,0.1485513151,420.0041199,0.3844367862,420.0041199,0.7778487802,
419.0090027,-0.0003439917928,419.0090027,0.1498204768,419.0090027,0.3871732652,419.0090027,0.7838376164,
418.0137634,-0.0002125235624,418.0137634,0.1500963718,418.0137634,0.3875192106,418.0137634,0.7829111814,
417.0183105,-5.088883336E-005,417.0183105,0.1486121118,417.0183105,0.3834990859,417.0183105,0.7756938338,
415.984436,1.283963047E-005,415.984436,0.1465169787,415.984436,0.3774559498,415.984436,0.7619840503,
414.9886169,-0.0002777194022,414.9886169,0.1436122656,414.9886169,0.3708418608,414.9886169,0.7458925247,
413.9926758,0.0002980238351,413.9926758,0.1399645805,413.9926758,0.3605090976,413.9926758,0.7257147431,
412.996521,-0.0001351037354,412.996521,0.1354455054,412.996521,0.3488057554,412.996521,0.702601552,
412.0003052,-0.0002155765978,412.0003052,0.1307254583,412.0003052,0.3355441391,412.0003052,0.6745691895,
411.0038147,-0.0004658527905,411.0038147,0.1261784732,411.0038147,0.3225630522,411.0038147,0.6455679536,
410.0072021,-0.0002196645364,410.0072021,0.1211263984,410.0072021,0.3086300492,410.0072021,0.6200801134,
409.010376,-3.002668564E-005,409.010376,0.1165407673,409.010376,0.2959620655,409.010376,0.5935357809,
408.0134277,-0.0004331668024,408.0134277,0.1117045507,408.0134277,0.2839684486,408.0134277,0.5662156343,
407.0162964,-0.0004141850222,407.0162964,0.1068007275,407.0162964,0.2706968188,407.0162964,0.5385868549,
406.0189819,-2.842186404E-005,406.0189819,0.1024154276,406.0189819,0.2573376298,406.0189819,0.5150850415,
404.9832153,-6.921356544E-005,404.9832153,0.0978827253,404.9832153,0.2454380542,404.9832153,0.4900482595,
403.9855652,-0.0001623264543,403.9855652,0.09473779052,403.9855652,0.2369226515,403.9855652,0.469907552,
402.9877625,-0.0003407844633,402.9877625,0.09082635492,402.9877625,0.2265141904,402.9877625,0.4499627054,
401.9898071,-0.0005941940472,401.9898071,0.08669773489,401.9898071,0.2171400189,401.9898071,0.4287876487,
400.9916992,1.941491064E-005,400.9916992,0.08385363221,400.9916992,0.2074419111,400.9916992,0.4116721153,
399.9934082,-0.0003578554606,399.9934082,0.08023399115,399.9934082,0.1981320977,399.9934082,0.3939995766,
398.9949341,0.0001377351873,398.9949341,0.07806541026,398.9949341,0.1924086809,398.9949341,0.3781808317,
397.9963379,-0.0001263569138,397.9963379,0.07581115514,397.9963379,0.1846389025,397.9963379,0.3637925088,
396.9975891,4.670079943E-005,396.9975891,0.07297497243,396.9975891,0.1783491075,396.9975891,0.3499562442,
395.9986267,0.0002351600124,395.9986267,0.07064873725,395.9986267,0.1715962142,395.9986267,0.3359265029,
394.9995422,-9.923546168E-005,394.9995422,0.06864076108,394.9995422,0.1659942567,394.9995422,0.3238693178,
394.0002747,-0.0002044510184,394.0002747,0.06621920317,394.0002747,0.1598090529,394.0002747,0.3124408126,
393.000885,9.024786414E-005,393.000885,0.06461329758,393.000885,0.1548821479,393.000885,0.3007266223,
392.0013123,-0.0003569760593,392.0013123,0.06207643449,392.0013123,0.1495213509,392.0013123,0.289503634,
391.0015564,-3.986420779E-006,391.0015564,0.06056790426,391.0015564,0.1445398778,391.0015564,0.2804082632,
390.001709,3.026175182E-005,390.001709,0.05887447298,390.001709,0.1397335678,390.001709,0.2701677978,
389.0016479,-0.0001064818207,389.0016479,0.05700024217,389.0016479,0.134466216,389.0016479,0.260874629,
388.0014343,0.0001296562841,388.0014343,0.05552897975,388.0014343,0.1308620721,388.0014343,0.2528423369,
387.0010681,-6.678066711E-005,387.0010681,0.05383374542,387.0010681,0.1271083802,387.0010681,0.2451081574,
386.0005493,-0.000558363623,386.0005493,0.05181443691,386.0005493,0.1235157549,386.0005493,0.2379545569,
384.9998474,-0.0005198931322,384.9998474,0.05070881546,384.9998474,0.1197737083,384.9998474,0.2309843004,
383.9990234,-0.000203157324,383.9990234,0.04969457164,383.9990234,0.1169983,383.9990234,0.2255614996,
382.9980469,-0.0002148004132,382.9980469,0.04841128364,382.9980469,0.1150753498,382.9980469,0.2206948847,
381.9968567,-0.0001613948989,381.9968567,0.047776144,381.9968567,0.1123071536,381.9968567,0.2169941813,
380.995575,-0.0002596621634,380.995575,0.0466722101,380.995575,0.1105004176,380.995575,0.212797761,
379.9941101,-0.0002514352673,379.9941101,0.04670235887,379.9941101,0.1088905632,379.9941101,0.2102067024,
378.9924927,-2.759356539E-005,378.9924927,0.04590991139,378.9924927,0.1078014821,378.9924927,0.2073857933,
377.9907227,-0.0004711795773,377.9907227,0.04504487291,377.9907227,0.1067401543,377.9907227,0.206140548,
376.9888,0.0001703371818,376.9888,0.04556952417,376.9888,0.1066560224,376.9888,0.2050005049,
375.9867249,0.000403102109,375.9867249,0.04489738867,375.9867249,0.105824098,375.9867249,0.2041217685,
374.9844666,-1.28392503E-005,374.9844666,0.04439596459,374.9844666,0.1052446365,374.9844666,0.2036964446,
373.9821167,0.0002968581684,373.9821167,0.04487281665,373.9821167,0.1052788422,373.9821167,0.2034243941,
373.0181274,4.074642493E-005,373.0181274,0.04467231035,373.0181274,0.1056163311,373.0181274,0.2043919712,
372.0154419,2.899325227E-005,372.0154419,0.04486409202,372.0154419,0.1057948694,372.0154419,0.2052306086,
371.0126038,-0.0003141937486,371.0126038,0.04450668395,371.0126038,0.1063298956,371.0126038,0.2064160109,
370.009613,0.0005112639628,370.009613,0.04504501447,370.009613,0.10711734,370.009613,0.2088371217,
369.0065002,-0.0002962415165,369.0065002,0.04495821893,369.0065002,0.1077394113,369.0065002,0.2100102603,
368.0032043,0.0001124373157,368.0032043,0.04563861713,368.0032043,0.1091857031,368.0032043,0.2131593972,
366.9997864,8.775431525E-006,366.9997864,0.04592193663,366.9997864,0.109703429,366.9997864,0.2137558162,
365.9961853,0.0002951744536,365.9961853,0.04682647064,365.9961853,0.1109130308,365.9961853,0.2172845602,
364.9924622,0.0005605598562,364.9924622,0.04671879113,364.9924622,0.1125345826,364.9924622,0.2190347016,
363.9885864,0.0001140944514,363.9885864,0.04716925696,363.9885864,0.1130108833,363.9885864,0.2209487408,
362.9845581,-0.0001145561837,362.9845581,0.04714626074,362.9845581,0.1137646586,362.9845581,0.2228930146,
362.0189819,-0.0001700892753,362.0189819,0.04715052992,362.0189819,0.1140947044,362.0189819,0.2237128466,
361.014679,-0.0001688472257,361.014679,0.04725958407,361.014679,0.1150043681,361.014679,0.2255433202,
360.0101929,-0.0002847040887,360.0101929,0.04695476592,360.0101929,0.1147256792,360.0101929,0.2265311629,
359.0056152,-0.0001353107655,359.0056152,0.04735613987,359.0056152,0.1155259386,359.0056152,0.2269877493,
358.000824,0.0001135765924,358.000824,0.04711506888,358.000824,0.115078114,358.000824,0.2270387858,
356.9959106,2.192596912E-005,356.9959106,0.04688295722,356.9959106,0.114380531,356.9959106,0.2262333483,
355.9909058,-0.0003101584443,355.9909058,0.04651198536,355.9909058,0.1139813066,355.9909058,0.2251281142,
354.9856873,-0.0001195249497,354.9856873,0.04622683674,354.9856873,0.1132191941,354.9856873,0.2237281948,
354.0190125,-5.042293924E-005,354.0190125,0.04597468302,354.0190125,0.1121672764,354.0190125,0.2219027877,
353.0135803,-0.0001992244797,353.0135803,0.04554643854,353.0135803,0.1114102751,353.0135803,0.2200206816,
352.0079346,1.553185939E-005,352.0079346,0.04485714436,352.0079346,0.109810546,352.0079346,0.2165733278,
351.0021667,-0.0003683563846,351.0021667,0.04416487366,351.0021667,0.1084274948,351.0021667,0.2145959437,
349.9962769,-5.901960776E-006,349.9962769,0.04333987832,349.9962769,0.1058598384,349.9962769,0.2113225013,
348.9902344,0.0002308865369,348.9902344,0.04345776513,348.9902344,0.1053035483,348.9902344,0.2078045011,
347.9840088,-0.0002559367858,347.9840088,0.0414801538,347.9840088,0.1031876951,347.9840088,0.2038637251,
347.0163879,-0.0004138229706,347.0163879,0.04111083597,347.0163879,0.1005089208,347.0163879,0.199390471,
346.0099182,-0.0002332734584,346.0099182,0.04039129615,346.0099182,0.09931501746,346.0099182,0.1961131096,
345.0033264,-0.0001199390172,345.0033264,0.03954482079,345.0033264,0.09730692208,345.0033264,0.1923941672,
343.996582,-4.343448381E-005,343.996582,0.03892644495,343.996582,0.09556663036,343.996582,0.188427344,
342.9896851,-0.0001629474864,342.9896851,0.03856944665,342.9896851,0.09370639175,342.9896851,0.1847417951,
341.9826355,-0.0003738912637,341.9826355,0.03708181903,341.9826355,0.09129440039,341.9826355,0.1800557375,
341.0142517,-0.0004710244248,341.0142517,0.03652592003,341.0142517,0.0886349082,341.0142517,0.1762009859,
340.0069275,4.698557314E-005,340.0069275,0.03580985218,340.0069275,0.08758219332,340.0069275,0.1726481467,
338.9994812,8.664897905E-005,338.9994812,0.03514814749,338.9994812,0.08508741856,338.9994812,0.168369621,
337.9919128,-0.0002601278247,337.9919128,0.03431893885,337.9919128,0.08293106407,337.9919128,0.1644152105,
336.9841614,0.0003467256029,336.9841614,0.03335113823,336.9841614,0.08162427694,336.9841614,0.1605273187,
336.0151062,-0.0001112436439,336.0151062,0.03218310699,336.0151062,0.07930956781,336.0151062,0.1565900892,
335.0071106,-2.484981815E-005,335.0071106,0.03272403404,335.0071106,0.07758484781,335.0071106,0.1530557573,
333.9989929,0.0004608852614,333.9989929,0.03146213293,333.9989929,0.07553642243,333.9989929,0.1490252316,
332.9907227,0.0001715025137,332.9907227,0.03020849638,332.9907227,0.07354204357,332.9907227,0.1446285695,
331.9823608,-0.0004668354231,331.9823608,0.02915065363,331.9823608,0.07098808885,331.9823608,0.1405475438,
331.0126038,-0.0004562334507,331.0126038,0.02882500179,331.0126038,0.06947689503,331.0126038,0.137258321,
330.0039368,-0.0006018974236,330.0039368,0.0279205814,330.0039368,0.06724085659,330.0039368,0.1327645034,
328.9951477,-0.0002643705811,328.9951477,0.02717894875,328.9951477,0.06526787579,328.9951477,0.128699258,
327.9862366,0.0002844764094,327.9862366,0.02740404382,327.9862366,0.06403556466,327.9862366,0.1251461208,
327.0159912,9.239684732E-005,327.0159912,0.02634563297,327.0159912,0.06216976792,327.0159912,0.1217923835,
326.0068359,3.867535997E-005,326.0068359,0.02579629421,326.0068359,0.06061840802,326.0068359,0.1184050217,
324.997467,-0.0001901684591,324.997467,0.02492981777,324.997467,0.05885200575,324.997467,0.1151672676,
323.9880371,9.454584506E-005,323.9880371,0.0242415797,323.9880371,0.05764391273,323.9880371,0.1124599501,
323.0172729,-0.0001267192129,323.0172729,0.0234271232,323.0172729,0.0564677082,323.0172729,0.1096807644,
322.0075684,0.0004949109862,322.0075684,0.02334006131,322.0075684,0.05548176914,322.0075684,0.1077948809,
320.9977112,-0.0002576442494,320.9977112,0.02245346829,320.9977112,0.05328622833,320.9977112,0.1042142734,
319.9877625,0.0007074440364,319.9877625,0.02330881357,319.9877625,0.05320022628,319.9877625,0.1029282287,
319.01651,0.0003832555085,319.01651,0.02302853391,319.01651,0.05245893076,319.01651,0.1007596627,
318.0062866,-8.184371836E-005,318.0062866,0.02144541219,318.0062866,0.05032656714,318.0062866,0.09872857481,
316.9959412,0.0001966484415,316.9959412,0.02198717371,316.9959412,0.05066235736,316.9959412,0.09794279188,
315.9854736,4.406015432E-005,315.9854736,0.02136818133,315.9854736,0.04952461272,315.9854736,0.09655541927,
315.0137024,-3.168327021E-005,315.0137024,0.02129963599,315.0137024,0.04987572134,315.0137024,0.09640526772,
314.0029907,0.0001810324175,314.0029907,0.0210364908,314.0029907,0.05008587986,314.0029907,0.09664110094,
312.9921265,-0.0004606811272,312.9921265,0.02100567892,312.9921265,0.04954553023,312.9921265,0.09617061913,
311.9811096,0.0001604967692,311.9811096,0.02197519131,311.9811096,0.05004306138,311.9811096,0.09829556197,
311.0088806,1.905248973E-005,311.0088806,0.02187203243,311.0088806,0.05058940873,311.0088806,0.09869397432,
309.9976501,-0.0001465933747,309.9976501,0.02234041132,309.9976501,0.05185582489,309.9976501,0.1008703783,
308.9862671,-4.405568325E-005,308.9862671,0.02287499607,308.9862671,0.05348905548,308.9862671,0.103152141,
308.0137024,-0.0005221683532,308.0137024,0.0232340917,308.0137024,0.05511948466,308.0137024,0.1068789512,
307.0020752,-3.727419607E-005,307.0020752,0.02471956424,307.0020752,0.05720428005,307.0020752,0.1121726334,
305.9903259,0.0002101154532,305.9903259,0.02555860579,305.9903259,0.06022722647,305.9903259,0.118019335,
305.017395,-0.000218991845,305.017395,0.02648471855,305.017395,0.06392668188,305.017395,0.1240002289,
304.0054321,0.0001680583373,304.0054321,0.0286173895,304.0054321,0.06764760613,304.0054321,0.1325017512,
302.9933167,-5.373594468E-005,302.9933167,0.03027285449,302.9933167,0.07247516513,302.9933167,0.1425613314,
301.9811096,0.0001116346393,301.9811096,0.03227432817,301.9811096,0.07784675062,301.9811096,0.1531502157,
301.0076904,-0.0001106225391,301.0076904,0.03473582864,301.0076904,0.08379099518,301.0076904,0.1631080955,
299.9952087,-0.0001769721857,299.9952087,0.03648351878,299.9952087,0.08893784881,299.9952087,0.1749197692,
298.982605,-0.0004351838725,298.982605,0.03900255635,298.982605,0.09697789699,298.982605,0.1878126264,
298.0088501,2.013975063E-005,298.0088501,0.04198988155,298.0088501,0.1024293229,298.0088501,0.2048348188,
296.9960327,-0.0004797125875,296.9960327,0.04418484494,296.9960327,0.1087294668,296.9960327,0.2167636454,
295.9830627,0.0001654428488,295.9830627,0.04839774221,295.9830627,0.1205273271,295.9830627,0.237223804,
295.0089722,8.809888823E-005,295.0089722,0.05226087943,295.0089722,0.1283141673,295.0089722,0.2562642992,
