baseline,,bm3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
687.9819946,0.0008378822822,687.9819946,0.01355429832,
686.9711304,-0.0002096774842,686.9711304,0.01380789839,
685.9598389,0.0001404540817,685.9598389,0.01265241858,
684.9483032,-0.0004395283468,684.9483032,0.01272846106,
683.9364624,-0.0002615248377,683.9364624,0.0128770126,
683.0688477,-0.0006810432533,683.0688477,0.01287770644,
682.0563965,0.0005748157855,682.0563965,0.01349263731,
681.0435791,2.448881605E-5,681.0435791,0.013103351,
680.0304565,2.943334403E-5,680.0304565,0.01361989509,
679.0170288,5.990426143E-5,679.0170288,0.01315244287,
678.0032349,-1.899988456E-5,678.0032349,0.01333594695,
676.9891357,0.000422846002,676.9891357,0.01397456974,
675.9747314,-0.0008994337404,675.9747314,0.01239118166,
674.960022,-7.283700688E-5,674.960022,0.01337142289,
673.9450073,-0.0006442378508,673.9450073,0.01408081781,
672.9296265,0.0004184152058,672.9296265,0.01464334223,
672.059082,0.0003224776592,672.059082,0.01492972765,
671.0431519,-0.0002206994541,671.0431519,0.01348585449,
670.0268555,-0.0005436273641,670.0268555,0.01366741583,
669.0103149,-0.0004795057175,669.0103149,0.01298269909,
667.9934082,-0.0002052272321,667.9934082,0.01402769051,
666.9761963,-0.000521702983,666.9761963,0.01298275217,
665.9586792,-0.0001403828064,665.9586792,0.0140804965,
664.9407959,-0.0001572546753,664.9407959,0.01461308915,
664.0681152,0.0001960528025,664.0681152,0.01431589015,
663.0497437,-0.0004209606268,663.0497437,0.01412913762,
662.0310059,0.001476713689,662.0310059,0.01519866195,
661.0119629,-0.0002486929297,661.0119629,0.01497830357,
659.9925537,0.0007167004514,659.9925537,0.01442251634,
658.9729004,-0.000408754102,658.9729004,0.01493814029,
657.9529419,-0.001020725816,657.9529419,0.01373105217,
656.9326172,0.0004738421994,656.9326172,0.01585230231,
656.0578613,0.0001659089758,656.0578613,0.01429138519,
655.0369873,2.3971068E-5,655.0369873,0.01432429068,
654.0158081,-0.0004111850867,654.0158081,0.01385848597,
652.9943237,0.001254795352,652.9943237,0.01628370024,
651.9725342,-0.0001901684591,651.9725342,0.01460077427,
650.9504395,-0.0002551089274,650.9504395,0.01504725032,
649.9280396,0.0008514989167,649.9280396,0.01425256953,
649.0514526,0.000357269746,649.0514526,0.01344465464,
648.0284424,0.0005720164045,648.0284424,0.0147934882,
647.005188,4.193729183E-5,647.005188,0.0149673447,
645.9815674,0.000311986194,645.9815674,0.01519166492,
644.9577026,0.0002178332797,644.9577026,0.01449892297,
643.9334717,-2.070876945E-7,643.9334717,0.01479630079,
643.0553589,-0.0007515954785,643.0553589,0.01445339806,
642.0306396,0.0001837256859,642.0306396,0.01493286248,
641.0055542,0.0009551545954,641.0055542,0.01529252622,
639.9801636,0.0002467374725,639.9801636,0.01580572315,
638.9545288,0.0007978908834,638.9545288,0.01457577106,
637.9285278,0.0005350559368,637.9285278,0.01557646971,
637.0488892,-0.001124065951,637.0488892,0.0142192943,
636.0223999,-0.0003515444405,636.0223999,0.01518960111,
634.9955444,-0.001143274945,634.9955444,0.01396136452,
633.9684448,0.0002889317111,633.9684448,0.01500558015,
632.940979,-0.000179145718,632.940979,0.01587064005,
632.0601196,5.775543468E-5,632.0601196,0.01556820516,
631.0321045,-7.118057692E-5,631.0321045,0.0160007719,
630.0038452,-0.0002522631548,630.0038452,0.01607143879,
628.9752808,0.0001360002789,628.9752808,0.01575992629,
627.9464111,0.0004893132718,627.9464111,0.01567849331,
627.06427,-2.381502554E-6,627.06427,0.01555760764,
626.0348511,-8.283431271E-6,626.0348511,0.0165761169,
625.005127,-0.0007470991113,625.005127,0.01548922248,
623.9750977,4.097942292E-5,623.9750977,0.01491199248,
622.9448242,0.0001515887998,622.9448242,0.01562299766,
622.0614624,0.0009535461431,622.0614624,0.01643863507,
621.0306396,0.0009009112255,621.0306396,0.01643731631,
619.9994507,0.0004553398176,619.9994507,0.01676583476,
618.9680176,-0.0003081925097,618.9680176,0.01606066711,
617.9362793,-0.0005351990112,617.9362793,0.01651558466,
617.0517578,0.001235195319,617.0517578,0.01667549834,
616.0194702,0.001114058425,616.0194702,0.01691058092,
614.9868774,0.0004871363926,614.9868774,0.01621039025,
613.9540405,-0.0004895383026,613.9540405,0.01666180603,
613.0685425,-0.0003321969707,613.0685425,0.01688751578,
612.0351563,0.0001933594467,612.0351563,0.01722852141,
611.0014648,-0.0001738671272,611.0014648,0.01757623814,
609.9674683,-7.920384087E-5,609.9674683,0.0173604358,
608.9332275,0.000322840322,608.9332275,0.01738382131,
608.0465088,-0.0006458921125,608.0465088,0.01741068438,
607.0117188,0.000263469643,607.0117188,0.01778041758,
605.9766235,0.0004611184995,605.9766235,0.01912987418,
604.9412842,0.001272656838,604.9412842,0.01820261404,
604.0535889,0.0004496130568,604.0535889,0.01888025925,
603.0177002,-0.0001069994105,603.0177002,0.01896083355,
601.9815674,-0.0006841964205,601.9815674,0.01930030622,
600.9450684,0.0007886327221,600.9450684,0.01947814226,
600.0564575,0.000974456605,600.0564575,0.02031142078,
599.0194702,0.0004912309814,599.0194702,0.02035981417,
597.9822388,-0.0002704241488,597.9822388,0.02097313292,
596.9446411,-0.0004714898532,596.9446411,0.02144416049,
596.0551147,-0.0007558334619,596.0551147,0.0211319793,
595.0170288,-0.001041333773,595.0170288,0.02148446627,
593.9786987,0.0005795332836,593.9786987,0.0226261653,
592.9400635,4.563936091E-5,592.9400635,0.02356117964,
592.0495605,-0.0002415007039,592.0495605,0.02349097654,
591.010437,2.984754792E-5,591.010437,0.02450114302,
589.9710083,-0.0003241266531,589.9710083,0.02580816112,
588.9312744,-0.0003162114008,588.9312744,0.02654208988,
588.039917,-0.0008002259419,588.039917,0.0267702397,
586.9996948,-0.0008909089374,586.9996948,0.02849262767,
585.9591675,-0.0005464712158,585.9591675,0.02963246964,
585.0670776,-0.0007911824505,585.0670776,0.03091276623,
584.026062,-0.0003412500373,584.026062,0.03246436641,
582.9848022,-0.0002909126051,582.9848022,0.03453069925,
581.9432373,0.0001862635982,581.9432373,0.0362906158,
581.0502319,0.0004819793394,581.0502319,0.0391953066,
580.0081787,0.0007014027797,580.0081787,0.03940049931,
578.9658203,-0.0003622524382,578.9658203,0.04054197297,
578.0721436,-0.0005028284504,578.0721436,0.04189462587,
577.0292969,-0.0001434363512,577.0292969,0.04373511672,
575.9862061,-0.0003947368823,575.9862061,0.04533291981,
574.9428101,0.0007820976316,574.9428101,0.0475313738,
574.0482178,0.000249534758,574.0482178,0.04791267216,
573.0043335,0.0005787297268,573.0043335,0.04873232916,
571.960144,-9.079848678E-5,571.960144,0.04951677844,
571.0649414,-0.001488271751,571.0649414,0.04901761934,
570.0202637,-0.000130135144,570.0202637,0.05010322109,
568.9753418,0.000802999828,568.9753418,0.04975764826,
567.9301147,0.000300018437,567.9301147,0.04973689094,
567.0339966,-0.0001935838955,567.0339966,0.04887947068,
565.9882813,0.0005802331143,565.9882813,0.04944846034,
564.9423218,-0.001205801382,564.9423218,0.04763209075,
564.0455933,-0.0002571785881,564.0455933,0.0476926975,
562.9990845,0.0001290866203,562.9990845,0.04737900198,
561.9523926,-0.001061114599,561.9523926,0.04605284706,
561.0549927,-0.0004833326093,561.0549927,0.04614685848,
560.0077515,-0.0003483371693,560.0077515,0.0454755798,
558.9602661,-0.0002722867939,558.9602661,0.04510471597,
558.0621948,-0.0001356212888,558.0621948,0.04457141832,
557.0142212,-0.001356220455,557.0142212,0.04235287011,
555.9659424,-0.0006185962702,555.9659424,0.04313132912,
555.0672607,-4.576397987E-5,555.0672607,0.04385634884,
554.0185547,0.0001628532773,554.0185547,0.0436322391,
552.9695435,0.000200636714,552.9695435,0.04417200759,
552.0701904,-0.0001336028217,552.0701904,0.04480312765,
551.020752,0.0003720889508,551.020752,0.04406484216,
549.9710083,0.001073781983,549.9710083,0.04428238049,
549.0710449,0.000178572227,549.0710449,0.04454531521,
548.020813,-0.0003087098594,548.020813,0.04513783008,
546.9703369,-0.001536716591,546.9703369,0.04412446916,
546.0697021,-0.0003096410946,546.0697021,0.04635792598,
545.0187988,-9.628512635E-5,545.0187988,0.04667757079,
543.9675903,-0.0003052435932,543.9675903,0.04705134034,
543.0663452,7.124403055E-5,543.0663452,0.04780547321,
542.0146484,0.0004013920552,542.0146484,0.04852858558,
540.9627075,6.704983389E-5,540.9627075,0.04871457815,
540.0608521,0.0005555833341,540.0608521,0.04942316562,
539.0084229,-0.0002219413436,539.0084229,0.04910943657,
537.9557495,-0.0004855045991,537.9557495,0.04901724309,
537.0532837,0.0003263634571,537.0532837,0.05072065443,
536.0001221,0.0001302777237,536.0001221,0.04979146644,
534.9467163,-0.0001066888581,534.9467163,0.04953848198,
534.0436401,-0.0005390770966,534.0436401,0.04965907708,
532.9897461,-0.0003109861864,532.9897461,0.04960246012,
531.9356689,-0.0006890035584,531.9356689,0.04866057262,
531.0319214,0.0001623612479,531.0319214,0.04881133884,
529.977356,0.0008560119313,529.977356,0.04825657606,
529.0732422,0.0009747419972,529.0732422,0.04786743596,
528.0181885,0.0001503199455,528.0181885,0.04794920981,
526.9628906,0.001581635908,526.9628906,0.04705269262,
526.0581665,-0.0002338943887,526.0581665,0.04594593495,
525.0023804,-0.000162015931,525.0023804,0.04589500651,
523.9464111,-6.403716543E-5,523.9464111,0.04463180155,
523.0410767,-5.435713319E-5,523.0410767,0.04516931251,
521.9846191,0.0002674844,521.9846191,0.04354128614,
520.9279175,0.0002971690265,520.9279175,0.04364614934,
520.0219727,-0.0001901684591,520.0219727,0.0424480252,
518.9647827,0.0005279285251,518.9647827,0.04180141911,
518.0584717,0.0006210340071,518.0584717,0.04119151831,
517.0008545,-0.0006127543165,517.0008545,0.03981287405,
515.9429932,0.0006639127969,515.9429932,0.04001833126,
515.0360718,-6.383010623E-5,515.0360718,0.03888341039,
513.9777222,-0.001178953797,513.9777222,0.03799796849,
513.0704346,-7.806506619E-5,513.0704346,0.03765008971,
512.0116577,0.000173159875,512.0116577,0.03893958032,
510.9526672,-9.783793939E-5,510.9526672,0.03761248663,
510.0447693,9.265576227E-5,510.0447693,0.03745723516,
508.985321,-0.00095910253,508.985321,0.03636964783,
507.9256287,-0.0001313772955,507.9256287,0.0368292518,
507.0171204,0.0005684135249,507.0171204,0.03676253557,
505.9570007,0.0005191944656,505.9570007,0.03659820557,
505.0481262,-0.001124530681,505.0481262,0.03545554727,
503.9875488,-0.0003166252573,503.9875488,0.03634977713,
502.9267273,-0.0002382408711,502.9267273,0.03615201265,
502.0172729,0.0004207990132,502.0172729,0.0364830941,
500.9560242,7.574894698E-5,500.9560242,0.03653760627,
500.0462036,0.0001776658464,500.0462036,0.03623124212,
498.9844971,-0.0004374078417,498.9844971,0.03597930819,
498.0742798,-0.0002010874159,498.0742798,0.03598037735,
497.012146,-9.944250633E-5,497.012146,0.03624339774,
495.9497986,-0.0007936112816,495.9497986,0.0354880169,
495.0390015,-0.0002462092962,495.0390015,0.03659037873,
493.9762268,0.0003108981764,493.9762268,0.03599005193,
493.0650635,0.0004919306957,493.0650635,0.03679068014,
492.0018311,-0.0003416638938,492.0018311,0.03628085181,
490.9383545,-0.000223338473,490.9383545,0.03632951155,
490.0266418,-0.0002033643104,490.0266418,0.03660133108,
488.9627686,-0.0006942242035,488.9627686,0.03617665917,
488.0506592,-0.0008141267463,488.0506592,0.03609901294,
486.9863586,-9.343829151E-5,486.9863586,0.03709732369,
486.0738831,0.0003500157618,486.0738831,0.03719192743,
485.0091553,-0.0003154870938,485.0091553,0.03764486685,
483.9441833,9.299235535E-5,483.9441833,0.03772473708,
483.0311584,-0.0001040491261,483.0311584,0.0374985747,
481.9657593,3.921901225E-5,481.9657593,0.03835587949,
481.0523682,0.0001912099688,481.0523682,0.0382870324,
479.9865417,0.0004994461779,479.9865417,0.03898032755,
479.0728149,-1.708470563E-6,479.0728149,0.03859032691,
478.0065918,7.750950317E-5,478.0065918,0.03911499679,
476.9401245,0.0001336957212,476.9401245,0.03941775858,
476.0258179,-0.000689830631,476.0258179,0.04010533914,
474.9589233,-0.0002346705442,474.9589233,0.04058804363,
474.044281,0.0007755626575,474.044281,0.0416832678,
472.9769897,-0.000923250569,472.9769897,0.04090387002,
472.0619812,-0.0002543328155,472.0619812,0.04191461205,
470.9942627,-0.0003578554606,470.9942627,0.04221933335,
469.9263306,8.853903273E-5,469.9263306,0.04387868568,
469.0108032,-0.0005916606751,469.0108032,0.04371922836,
467.9424438,-0.0004715415707,467.9424438,0.04450200871,
467.0265503,-0.000745186815,467.0265503,0.04563565552,
465.9577942,0.0002461676486,465.9577942,0.04717150703,
465.0415344,0.0004388593952,465.0415344,0.04833981022,
463.9723816,-0.0004451657296,463.9723816,0.0495535396,
463.0557861,-0.0003109861864,463.0557861,0.0510716252,
461.9862061,-0.001219947357,461.9862061,0.05188551918,
461.0692749,-0.0006411878276,461.0692749,0.05350872874,
459.9992981,-0.0002284612274,459.9992981,0.05604013056,
458.9291077,-0.0001203530774,458.9291077,0.05848708004,
458.0116272,-0.0001054466338,458.0116272,0.06049178541,
456.94104,-0.0005270290421,456.94104,0.06160245836,
456.0232239,-0.0003964437929,456.0232239,0.06424536556,
454.95224,0.000106430256,454.95224,0.06641845405,
454.0340576,0.000195327666,454.0340576,0.06842985749,
452.962677,0.0005001199897,452.962677,0.07114622742,
452.0441589,-0.000118334523,452.0441589,0.0738890022,
450.9723816,-0.0005155494437,450.9723816,0.07686129957,
450.0535583,-0.0002274263243,450.0535583,0.07929871976,
448.9813538,0.0003348346218,448.9813538,0.08297368139,
448.0621948,-0.0003122795606,448.0621948,0.0863981545,
446.989624,-9.219603089E-5,446.989624,0.09091349691,
446.0700989,-0.0006291426253,446.0700989,0.09414640069,
444.9971313,-0.00016936475,444.9971313,0.09932448715,
443.9239502,9.681460142E-6,443.9239502,0.1048315391,
443.0039368,-0.0002519526752,443.0039368,0.1104095876,
441.9303589,-0.0009451546939,441.9303589,0.1164713725,
441.0100098,-0.000891167263,441.0100098,0.1230624393,
439.9360657,-4.327918214E-5,439.9360657,0.1323702037,
439.0153809,-0.0001357765577,439.0153809,0.1379816085,
437.94104,2.40740178E-6,437.94104,0.149196431,
437.0200195,0.0002914443321,437.0200195,0.1606694013,
435.945282,-0.000234360079,435.945282,0.1725602448,
435.0239563,0.0002554142848,435.0239563,0.1858846992,
433.9488525,-0.0003359216789,433.9488525,0.201369226,
433.0271606,0.0002236346772,433.0271606,0.2135377377,
431.9516907,-0.0001706585463,431.9516907,0.2322074175,
431.0296936,-0.0007301467704,431.0296936,0.2489494234,
429.9538269,0.0002013359481,429.9538269,0.268411696,
429.0315247,0.0003810273483,429.0315247,0.2815670669,
427.9552917,0.0001430176344,427.9552917,0.3005397916,
427.0326538,-0.0003290413006,427.0326538,0.3175613284,
425.9560242,-0.000898710452,425.9560242,0.3352169394,
425.0330811,0.0003454820835,425.0330811,0.3498261869,
423.9560852,-0.0004479068448,423.9560852,0.365262419,
423.0328064,0.0006286036223,423.0328064,0.375266701,
421.9554443,0.0003111572296,421.9554443,0.3829528689,
421.0318604,0.0004894946469,421.0318604,0.389123559,
419.9541321,-0.000506293145,419.9541321,0.3911830187,
419.0302124,-0.000397323136,419.0302124,0.389809221,
417.9521484,-0.0008074089419,417.9521484,0.3856041431,
417.0278931,-0.0001536836789,417.0278931,0.3811244965,
415.9494629,-0.0003527342342,415.9494629,0.370503962,
415.0249023,-0.0005236162106,415.0249023,0.3599749804,
413.946106,0.001144371927,413.946106,0.3487209678,
413.0212402,0.0009105349891,413.0212402,0.3369731009,
411.9420776,-2.811125159E-5,411.9420776,0.3255461752,
411.0169067,7.15806018E-5,411.0169067,0.3115954101,
409.9373779,-0.000245329662,409.9373779,0.2965188622,
409.0119019,-0.0001007365063,409.0119019,0.2824524343,
407.9320068,-0.0001494916214,407.9320068,0.2690916955,
407.0062256,-0.0002783402742,407.0062256,0.2607287169,
405.9259644,-0.001098091248,405.9259644,0.2474416941,
404.9998779,0.0001188069582,404.9998779,0.2371237427,
404.0736694,0.0005261661718,404.0736694,0.2269130945,
402.9928894,0.0004598228261,402.9928894,0.2161107808,
402.0663452,0.0002354708267,402.0663452,0.2093246281,
400.9852295,-3.535879296E-5,400.9852295,0.200795278,
400.0584106,0.0006920947926,400.0584106,0.1926861703,
398.9769287,0.0002361183142,398.9769287,0.1855374575,
398.0498047,0.0003227885172,398.0498047,0.1816008836,
396.9679871,0.0007455601008,396.9679871,0.1741395891,
396.0405579,0.0001208784088,396.0405579,0.1679783612,
394.958374,5.009223605E-5,394.958374,0.1625754386,
394.0306702,0.0001421890192,394.0306702,0.1568323821,
392.9481506,0.000944569998,392.9481506,0.1524016112,
392.0201111,-0.0001546669955,392.0201111,0.146834895,
390.9372559,-9.24548367E-5,390.9372559,0.14250274,
390.0089417,0.000587153947,390.0089417,0.1383757293,
388.9257507,9.151653649E-5,388.9257507,0.1335966587,
387.9971619,0.0001265490428,387.9971619,0.1307912916,
387.0684204,9.577819355E-7,387.0684204,0.1281204671,
385.9847107,0.0005340192001,385.9847107,0.126141578,
385.0556946,0.0003092403058,385.0556946,0.122911945,
383.9716492,0.0005119896377,383.9716492,0.12040326,
383.0423279,0.0005261920742,383.0423279,0.1191272512,
381.9579468,-3.277040014E-5,381.9579468,0.1172367111,
381.0283508,0.0002115916723,381.0283508,0.1162619367,
379.943634,-0.0002691824047,379.943634,0.1158648953,
379.0137634,-0.0004008403921,379.0137634,0.1148081124,
377.9287109,0.0009870396461,377.9287109,0.1147743985,
376.9985352,-0.0004852460406,376.9985352,0.1142838001,
376.0682373,0.0004625955771,376.0682373,0.115501754,
374.9827271,0.0005621668533,374.9827271,0.1146428883,
374.052124,0.0004109529254,374.052124,0.1151877195,
372.9662781,-0.0005905749276,372.9662781,0.1160451621,
372.0354004,-0.0001038938499,372.0354004,0.1169641763,
370.9492493,-3.566939995E-5,370.9492493,0.117673941,
370.0180969,-0.0001805429783,370.0180969,0.1183873042,
368.9315796,0.0002840619418,368.9315796,0.1207505912,
368.0001831,-5.735951709E-5,368.0001831,0.121441409,
367.068634,5.602085002E-5,367.068634,0.1222420111,
365.9816589,0.0004382893385,365.9816589,0.1242576763,
365.0498352,1.812055598E-5,365.0498352,0.1253062338,
363.9625244,-0.0001288929925,363.9625244,0.1271232665,
363.030426,-0.0002404658298,363.030426,0.127870515,
361.9428406,0.0001868333347,361.9428406,0.1277944893,
361.0104675,-0.0001108813303,361.0104675,0.1282689124,
359.9225159,0.0008078754181,359.9225159,0.1296332181,
358.9898987,0.0005716794403,358.9898987,0.1300356239,
358.0571289,-0.0004044610541,358.0571289,0.1281818748,
356.96875,0.0002490426414,356.96875,0.1288586706,
356.0357056,0.0005131558282,356.0357056,0.1284355819,
354.9470215,0.0003877377603,354.9470215,0.1274524182,
354.0137024,5.746722763E-6,354.0137024,0.1261551827,
352.9247131,0.0003730216413,352.9247131,0.1244654879,
351.9911194,4.74256849E-5,351.9911194,0.1242072284,
351.0574341,-0.0001800254831,351.0574341,0.1221920997,
349.9679871,3.396371903E-5,349.9679871,0.1207706258,
349.0340271,0.0001165024805,349.0340271,0.1197711453,
347.9442749,-0.0001006847451,347.9442749,0.1173421815,
347.0100708,0.0003834886884,347.0100708,0.1156631187,
346.0757141,-1.206269371E-5,346.0757141,0.1141283661,
344.9855347,-7.418284804E-5,344.9855347,0.1134695485,
344.0509338,-0.0003466818016,344.0509338,0.1103840545,
342.9604187,0.0003263116523,342.9604187,0.1094276831,
342.0255737,-7.713950254E-6,342.0255737,0.1084419489,
340.9347534,4.998868098E-5,340.9347534,0.1052859724,
339.9996643,0.0007925745449,339.9996643,0.1047592461,
339.0644226,-0.0001842689962,339.0644226,0.1021142751,
337.973175,-3.085497883E-5,337.973175,0.1005414799,
337.0377197,-1.40817383E-5,337.0377197,0.09888646007,
335.946167,-0.0004580435634,335.946167,0.09653369337,
335.010437,0.0002749442356,335.010437,0.09498567134,
334.074585,-0.0002477615781,334.074585,0.09396076202,
332.9826355,-0.0002856870997,332.9826355,0.09165299684,
332.0465393,0.0002278044849,332.0465393,0.09027732164,
330.9542847,0.0002388637367,330.9542847,0.08908845484,
330.0179138,-0.0002042440319,330.0179138,0.08647096157,
328.9253845,-0.0002668540983,328.9253845,0.08531498164,
327.9888,0.00021788507,327.9888,0.08365406841,
327.0520935,-0.0001107260541,327.0520935,0.0826690793,
325.9591064,0.0001148971278,325.9591064,0.08032993972,
325.0221558,-0.0003849090426,325.0221558,0.07947036624,
323.928894,-0.0001077240377,323.928894,0.07875617594,
322.9916992,0.0008249404491,322.9916992,0.07792752236,
322.0544128,-1.03542643E-5,322.0544128,0.07630919665,
320.9607544,-8.526001329E-5,320.9607544,0.07535724342,
320.0231934,-0.0001398134918,320.0231934,0.07505525649,
318.9292603,0.0004552620812,318.9292603,0.07551787794,
317.9914551,0.0001728232164,317.9914551,0.07448492199,
317.0535583,-0.000336852856,317.0535583,0.07375945896,
315.959198,0.0005056142109,315.959198,0.07395305485,
315.0210876,0.0006601017667,315.0210876,0.0742873773,
313.9264526,-4.690284186E-5,313.9264526,0.07418072224,
312.9880676,-0.0005351473228,312.9880676,0.07476799935,
312.0495911,-0.0003727532458,312.0495911,0.07598971575,
310.9545593,0.0001018991243,310.9545593,0.0777496174,
310.0158386,-9.836657E-7,310.0158386,0.07844556123,
