baseline,,bm3heme5in1000,,bm3heme5in100_2,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
465.9577942,-0.0003685632837,465.9577942,0.04909013212,465.9577942,0.05312237516,
465.0415344,-0.0006124958745,465.0415344,0.05051667616,465.0415344,0.05472030491,
463.9723816,-0.0001170923351,463.9723816,0.0533449389,463.9723816,0.05690358579,
463.0557861,-9.048791981E-5,463.0557861,0.0548017025,463.0557861,0.05779215321,
461.9862061,0.0008857627399,461.9862061,0.05714944378,461.9862061,0.05896976218,
461.0692749,4.271394937E-5,461.0692749,0.05886166915,461.0692749,0.06049404666,
459.9992981,-0.0002203889744,459.9992981,0.0613553822,459.9992981,0.06300881505,
458.9291077,-0.0002264431823,458.9291077,0.06486698985,458.9291077,0.06537664682,
458.0116272,-9.721681272E-5,458.0116272,0.06748713553,458.0116272,0.06748214364,
456.94104,-0.0009048068314,456.94104,0.06974665821,456.94104,0.06869869679,
456.0232239,-0.0001199390172,456.0232239,0.07314805686,456.0232239,0.07135516405,
454.95224,-0.0002808754507,454.95224,0.0762771368,454.95224,0.07336984575,
454.0340576,-0.0005722721689,454.0340576,0.07937410474,454.0340576,0.07593920827,
452.962677,-0.0004313048557,452.962677,0.0837077722,452.962677,0.07935307175,
452.0441589,-0.0002312036813,452.0441589,0.08774421364,452.0441589,0.08203419298,
450.9723816,-0.0007093172171,450.9723816,0.09202219546,450.9723816,0.0849667713,
450.0535583,9.902512102E-5,450.0535583,0.09660443664,450.0535583,0.0885021314,
448.9813538,-0.0006368453614,448.9813538,0.1009731516,448.9813538,0.09184327722,
448.0621948,-0.0002292373974,448.0621948,0.1070169434,448.0621948,0.09651471674,
446.989624,-3.19938772E-5,446.989624,0.1130684391,446.989624,0.1013589278,
446.0700989,4.426522992E-6,446.0700989,0.1193470731,446.0700989,0.1056733802,
444.9971313,0.000184891047,444.9971313,0.1264791936,444.9971313,0.1109023392,
443.9239502,0.0004136735224,443.9239502,0.1347849071,443.9239502,0.1162772328,
443.0039368,-0.0003562518687,443.0039368,0.1431108713,443.0039368,0.1227962896,
441.9303589,5.268114182E-5,441.9303589,0.1538363248,441.9303589,0.1303960234,
441.0100098,-0.0002495208173,441.0100098,0.1628476083,441.0100098,0.1374344081,
439.9360657,-0.0001395029685,439.9360657,0.1768187732,439.9360657,0.1472787261,
439.0153809,-0.0007127802819,439.0153809,0.1861133575,439.0153809,0.154575035,
437.94104,0.000101640202,437.94104,0.2017054409,437.94104,0.1667586714,
437.0200195,-0.000595228048,437.0200195,0.2175853848,437.0200195,0.1792540103,
435.945282,-0.0002207512007,435.945282,0.238567993,435.945282,0.1936022788,
435.0239563,-0.0001346379286,435.0239563,0.2572362721,435.0239563,0.2063453197,
433.9488525,-0.0004400455509,433.9488525,0.2798833251,433.9488525,0.222095415,
433.0271606,-0.0004562334507,433.0271606,0.3004654646,433.0271606,0.2386349738,
431.9516907,-0.0001114506813,431.9516907,0.3284493685,431.9516907,0.258155942,
431.0296936,-0.0001926524128,431.0296936,0.3544971645,431.0296936,0.2777501643,
429.9538269,-5.673833584E-5,429.9538269,0.3826665282,429.9538269,0.2980488539,
429.0315247,-0.0003805640445,429.0315247,0.4042284191,429.0315247,0.315484941,
427.9552917,-0.0003663907119,427.9552917,0.4314342737,427.9552917,0.3343805969,
427.0326538,1.26843097E-5,427.0326538,0.4570354819,427.0326538,0.3546634912,
425.9560242,-0.0003202466469,425.9560242,0.4854429066,425.9560242,0.3739441931,
425.0330811,-1.439235984E-5,425.0330811,0.5056948662,425.0330811,0.3903334141,
423.9560852,-0.001465001842,423.9560852,0.5291496515,423.9560852,0.4063333273,
423.0328064,-0.0004624394933,423.0328064,0.5432291627,423.0328064,0.4175112545,
421.9554443,-0.0003075199493,421.9554443,0.5568996072,421.9554443,0.4280579984,
421.0318604,4.965212429E-5,421.0318604,0.5672802925,421.0318604,0.4354091287,
419.9541321,9.422594303E-6,419.9541321,0.5705603957,419.9541321,0.4380429685,
419.0302124,-0.0002592999663,419.0302124,0.5688999295,419.0302124,0.436624676,
417.9521484,4.478295523E-6,417.9521484,0.5639927983,417.9521484,0.4318148494,
417.0278931,-0.0003462162276,417.0278931,0.5554415584,417.0278931,0.4266509414,
415.9494629,-0.0005628102808,415.9494629,0.5397254825,415.9494629,0.4162177444,
415.0249023,-6.989155281E-6,415.0249023,0.5228189826,415.0249023,0.4030865729,
413.946106,-0.0002226657816,413.946106,0.5048993826,413.946106,0.3893153965,
413.0212402,-0.001100208494,413.0212402,0.4898751974,413.0212402,0.3771831095,
411.9420776,-0.000464146171,411.9420776,0.4662208855,411.9420776,0.3623059392,
411.0169067,-0.0002250978141,411.0169067,0.4478158951,411.0169067,0.3494969904,
409.9373779,-0.0001155395948,409.9373779,0.422899276,409.9373779,0.3312789202,
409.0119019,-0.0003633904562,409.0119019,0.4052810967,409.0119019,0.3174304962,
407.9320068,-0.0003987714008,407.9320068,0.3822876811,407.9320068,0.3033544421,
407.0062256,-0.00037859843,407.0062256,0.3681104481,407.0062256,0.28997311,
405.9259644,-0.0001613431523,405.9259644,0.3506914377,405.9259644,0.2767106593,
404.9998779,-0.0003889436484,404.9998779,0.3333381414,404.9998779,0.2628544867,
404.0736694,-0.0006223702221,404.0736694,0.3175402284,404.0736694,0.2547624409,
402.9928894,-0.0008021379472,402.9928894,0.3024701774,402.9928894,0.2436755598,
402.0663452,-0.0004543715913,402.0663452,0.2919268608,402.0663452,0.2346549332,
400.9852295,-0.0001942566305,400.9852295,0.2794401944,400.9852295,0.2261176109,
400.0584106,-0.0002378786594,400.0584106,0.2667987943,400.0584106,0.2174228132,
398.9769287,-0.0003396463871,398.9769287,0.2548962533,398.9769287,0.2092043906,
398.0498047,-0.0006814568187,398.0498047,0.245138973,398.0498047,0.2008857429,
396.9679871,0.0001242186408,396.9679871,0.2353288233,396.9679871,0.1943913549,
396.0405579,-0.0005632239045,396.0405579,0.2270254642,396.0405579,0.1884251088,
394.958374,-8.717519086E-5,394.958374,0.2183191925,394.958374,0.1830919683,
394.0306702,-0.000465904508,394.0306702,0.2085351795,394.0306702,0.174922049,
392.9481506,-0.0004028058902,392.9481506,0.2021139711,392.9481506,0.1705290526,
392.0201111,-0.001362568582,392.0201111,0.1935221255,392.0201111,0.1646891981,
390.9372559,-8.184371836E-5,390.9372559,0.1876504272,390.9372559,0.1601572782,
390.0089417,-0.0002259774774,390.0089417,0.181393221,390.0089417,0.1541242301,
388.9257507,-9.876962577E-5,388.9257507,0.1738461852,388.9257507,0.1498140395,
387.9971619,-0.0002059516992,387.9971619,0.1697629541,387.9971619,0.1468501687,
387.0684204,-0.000125528808,387.0684204,0.1653402001,387.0684204,0.144171685,
385.9847107,-0.000311400072,385.9847107,0.1604120284,385.9847107,0.1402454674,
385.0556946,-0.0001341203752,385.0556946,0.156560868,385.0556946,0.1377045959,
383.9716492,-0.0002206477075,383.9716492,0.1532101482,383.9716492,0.1353917867,
383.0423279,-0.0004604225396,383.0423279,0.1502064764,383.0423279,0.1321452856,
381.9579468,-0.0005038109957,381.9579468,0.1479488611,381.9579468,0.1304922253,
381.0283508,-0.0007266838802,381.0283508,0.1457290202,381.0283508,0.1299551278,
379.943634,-0.000533440907,379.943634,0.1440768838,379.943634,0.1293033659,
379.0137634,-0.0008495226502,379.0137634,0.1426598579,379.0137634,0.1276551932,
377.9287109,-0.0006185445818,377.9287109,0.1423749328,377.9287109,0.1273398548,
376.9985352,-0.0005991056096,376.9985352,0.1420739591,376.9985352,0.1274402291,
376.0682373,-0.001082185423,376.0682373,0.1416013241,376.0682373,0.1266137809,
374.9827271,-0.0003206087858,374.9827271,0.1427821964,374.9827271,0.1272998005,
374.052124,-0.0002780298237,374.052124,0.1435091347,374.052124,0.1288648695,
372.9662781,-0.0004020300403,372.9662781,0.1435360759,372.9662781,0.1285776347,
372.0354004,-0.000399081764,372.0354004,0.1444625705,372.0354004,0.1296970844,
370.9492493,-0.0006336402148,370.9492493,0.1449480802,370.9492493,0.13001436,
370.0180969,0.0003088258381,370.0180969,0.147561118,370.0180969,0.1324999928,
368.9315796,-0.0003348353202,368.9315796,0.1487505287,368.9315796,0.1332043558,
368.0001831,-0.0003586831444,368.0001831,0.1508816034,368.0001831,0.134141624,
367.068634,-0.000581113447,367.068634,0.1524175555,367.068634,0.1357452124,
365.9816589,-0.000560586981,365.9816589,0.1539286673,365.9816589,0.1366902143,
365.0498352,-0.0003764776047,365.0498352,0.1557213962,365.0498352,0.1382345706,
363.9625244,-0.0003825813765,363.9625244,0.1571708769,363.9625244,0.1387312263,
363.030426,-0.0002686132502,363.030426,0.1585691422,363.030426,0.1404169649,
361.9428406,-0.0001690024801,361.9428406,0.1598349363,361.9428406,0.1415246874,
361.0104675,-0.0001417284366,361.0104675,0.1600530893,361.0104675,0.1418929249,
359.9225159,-0.0003261442471,359.9225159,0.1603763402,359.9225159,0.1418158114,
358.9898987,-0.001136510517,358.9898987,0.1600019336,358.9898987,0.1422400773,
358.0571289,-0.0005227888469,358.0571289,0.1595175415,358.0571289,0.1412472725,
356.96875,-0.0006128060631,356.96875,0.1591751724,356.96875,0.1412991285,
356.0357056,-0.0002945859451,356.0357056,0.1586062461,356.0357056,0.1405579448,
354.9470215,0.0002579785069,354.9470215,0.1570599973,354.9470215,0.1407382339,
354.0137024,-0.0008690537652,354.0137024,0.1546413004,354.0137024,0.1383378208,
352.9247131,-0.0001670876663,352.9247131,0.1537373364,352.9247131,0.1375111789,
351.9911194,-0.001019279589,351.9911194,0.1507209092,351.9911194,0.135092333,
351.0574341,-0.000722445664,351.0574341,0.1480699182,351.0574341,0.1331988275,
349.9679871,-0.001128558419,349.9679871,0.1449156255,349.9679871,0.1317789704,
349.0340271,-0.0006718938821,349.0340271,0.1433832049,349.0340271,0.1303199381,
347.9442749,-0.0001283236779,347.9442749,0.1401512027,347.9442749,0.1274161339,
347.0100708,-0.0002362228697,347.0100708,0.1379898936,347.0100708,0.1261290908,
346.0757141,3.106317195E-7,346.0757141,0.1362534463,346.0757141,0.1247141734,
344.9855347,-0.0009020169382,344.9855347,0.1322738379,344.9855347,0.1216370836,
344.0509338,-0.0002918956161,344.0509338,0.130277589,344.0509338,0.1199672669,
342.9604187,-0.001207247027,342.9604187,0.1259239316,342.9604187,0.1168035194,
342.0255737,5.829911242E-5,342.0255737,0.1240410432,342.0255737,0.1158912629,
340.9347534,4.180785254E-5,340.9347534,0.1212421581,340.9347534,0.113275297,
339.9996643,-0.0005090855993,339.9996643,0.1184093356,339.9996643,0.1124973148,
339.0644226,-0.0004690075002,339.0644226,0.1155777201,339.0644226,0.1108030379,
337.973175,-0.0006615036982,337.973175,0.1128127053,337.973175,0.1076653674,
337.0377197,0.0003561298072,337.0377197,0.1099918112,337.0377197,0.1062222049,
335.946167,-0.001144565758,335.946167,0.1060679182,335.946167,0.1024950072,
335.010437,0.0001737813873,335.010437,0.1036292613,335.010437,0.1022478417,
334.074585,0.0001558096992,334.074585,0.1007195413,334.074585,0.09991701692,
332.9826355,-0.0003002769372,332.9826355,0.09754746407,332.9826355,0.09797545522,
332.0465393,-0.0005745988456,332.0465393,0.09525600821,332.0465393,0.09582709521,
330.9542847,-0.0009432432707,330.9542847,0.09114771336,330.9542847,0.09273973852,
330.0179138,-0.0006804229924,330.0179138,0.09046470374,330.0179138,0.09273339063,
328.9253845,-0.0003884264152,328.9253845,0.08670768887,328.9253845,0.08965960145,
327.9888,-0.0007610016037,327.9888,0.08438104391,327.9888,0.08790779114,
327.0520935,-0.0002091600181,327.0520935,0.08270694315,327.0520935,0.08659107983,
325.9591064,-0.0001402792841,325.9591064,0.08011574298,325.9591064,0.08533297479,
325.0221558,-0.0005292008282,325.0221558,0.07797884941,325.0221558,0.08404005319,
323.928894,-0.0002785989491,323.928894,0.07644864172,323.928894,0.08283231407,
322.9916992,-0.0004678180267,322.9916992,0.07388184965,322.9916992,0.08064817637,
322.0544128,-0.0007208950701,322.0544128,0.07214014977,322.0544128,0.07946287096,
320.9607544,-0.0007023910293,320.9607544,0.07097845525,320.9607544,0.07816369832,
320.0231934,-0.0005840087542,320.0231934,0.06947713345,320.0231934,0.07794097066,
318.9292603,-0.0004429418186,318.9292603,0.06813079864,318.9292603,0.07694253325,
317.9914551,-0.0001301869052,317.9914551,0.06855445355,317.9914551,0.07712265104,
317.0535583,-0.0006813017535,317.0535583,0.06717307121,317.0535583,0.07619059831,
315.959198,9.343250713E-5,315.959198,0.06730749458,315.959198,0.07640916109,
315.0210876,-0.0002439843665,315.0210876,0.06719646603,315.0210876,0.07642811537,
313.9264526,-0.0002278920292,313.9264526,0.06779257953,313.9264526,0.07645761967,
312.9880676,-0.0006434107199,312.9880676,0.06790198386,312.9880676,0.07689216733,
312.0495911,-0.0003730118915,312.0495911,0.06973164529,312.0495911,0.07836168259,
310.9545593,-0.0005403697724,310.9545593,0.07137612253,310.9545593,0.07953546196,
310.0158386,-0.0001511477458,310.0158386,0.07367357612,310.0158386,0.08099299669,
309.0770264,-0.0005516419187,309.0770264,0.07598222047,309.0770264,0.08311505616,
307.9815979,-0.0003493717813,307.9815979,0.08095491678,307.9815979,0.08635040373,
307.0425415,-0.000782810559,307.0425415,0.08459594101,307.0425415,0.08952247351,
305.9468689,-0.0006750471075,305.9468689,0.08985643089,305.9468689,0.09333823621,
305.0075684,-0.0005446614814,305.0075684,0.09569061548,305.0075684,0.09806511551,
304.0681763,1.597193659E-5,304.0681763,0.1021438166,304.0681763,0.1021779403,
302.9721069,-0.0005889204913,302.9721069,0.1117254421,302.9721069,0.1101137176,
302.0325012,-0.0001350002276,302.0325012,0.1199927926,302.0325012,0.1158945113,
300.9361267,-0.0002587308409,300.9361267,0.1292442083,300.9361267,0.1230513081,
299.9963074,-0.001055381843,299.9963074,0.1377613246,299.9963074,0.1283121109,
299.056366,-0.0004600087996,299.056366,0.1482791305,299.056366,0.1366013885,
297.9596252,-0.0004391662951,297.9596252,0.1622205675,297.9596252,0.1471556425,
297.0194397,-0.0007915441529,297.0194397,0.174506858,297.0194397,0.1568962038,
295.9224548,0.0001909250859,295.9224548,0.1906916499,295.9224548,0.1696470231,
294.9820557,-0.0004357010766,294.9820557,0.2046556771,294.9820557,0.1802247465,
294.0415649,-0.0001616019144,294.0415649,0.223280549,294.0415649,0.1927722692,
292.9442139,0.0003370884224,292.9442139,0.2361629009,292.9442139,0.2042760253,
292.003479,-0.0002428460139,292.003479,0.2468503863,292.003479,0.2110823244,
291.0626831,0.00158818299,291.0626831,0.256617099,291.0626831,0.2188354284,
289.9649353,-0.0001836997399,289.9649353,0.2686681747,289.9649353,0.2266041636,
289.0238953,-0.0001507337147,289.0238953,0.2845082283,289.0238953,0.2388698459,
287.9259033,-0.0001567888976,287.9259033,0.3053650856,287.9259033,0.2539070845,
286.9846497,-0.0004695246462,286.9846497,0.3175452948,286.9846497,0.2633475363,
286.0433044,-0.0005592426169,286.0433044,0.3251806498,286.0433044,0.2705786824,
284.9449463,-0.0005644131452,284.9449463,0.3322680891,284.9449463,0.2746379077,
284.0033569,-0.0002606452326,284.0033569,0.3347525001,284.0033569,0.2770605087,
283.0617065,-0.0004027024552,283.0617065,0.3367515802,283.0617065,0.2779997289,
281.9629822,-0.001012048451,281.9629822,0.3381667137,281.9629822,0.2788154483,
281.0211182,-0.0003997541789,281.0211182,0.3400132954,281.0211182,0.2806759477,
279.9221191,0.000312115706,279.9221191,0.3390181363,279.9221191,0.2805818319,
278.9800415,-0.001031675609,278.9800415,0.3364907801,278.9800415,0.2779267132,
278.0378723,-0.0007322658785,278.0378723,0.3332143724,278.0378723,0.2762333453,
276.9385376,-0.0006112550618,276.9385376,0.3285676241,276.9385376,0.2728624046,
275.9961548,-0.0006323477719,275.9961548,0.3246636093,275.9961548,0.2695465684,
275.0536804,-0.0009030502406,275.0536804,0.3181630969,275.0536804,0.2654208541,
273.9539795,-0.000220440721,273.9539795,0.3105900288,273.9539795,0.2599076927,
273.0112915,-0.001230582362,273.0112915,0.3035896719,273.0112915,0.2551168799,
272.068512,-2.899218771E-6,272.068512,0.2995090783,272.068512,0.2524640858,
270.9684753,-0.0002236489381,270.9684753,0.2936879396,270.9684753,0.2476500124,
270.0254822,0.0003271406167,270.0254822,0.2876535952,270.0254822,0.2441939563,
268.9252014,-0.0003811847419,268.9252014,0.2769979835,268.9252014,0.2354279011,
267.9820251,-0.0001732978562,267.9820251,0.2701230049,267.9820251,0.2306809723,
267.0387573,-0.000125373539,267.0387573,0.2645350397,267.0387573,0.2275905758,
265.9381409,-0.0009717584471,265.9381409,0.2568638027,265.9381409,0.2201633304,
264.9946594,0.0005131558282,264.9946594,0.2483389676,264.9946594,0.2149532586,
264.0510864,-0.0002241663897,264.0510864,0.2405806929,264.0510864,0.2093038857,
262.9501343,-0.00137278717,262.9501343,0.23367019,262.9501343,0.2036434114,
262.0063477,0.0005496738595,262.0063477,0.2310216725,262.0063477,0.2027929574,
261.0625,0.001831743401,261.0625,0.229664892,261.0625,0.2023884952,
259.9612122,-0.0002861527319,259.9612122,0.2232934535,259.9612122,0.196919024,
259.0171509,-1.610077379E-5,259.0171509,0.2161807418,259.0171509,0.1912446767,
258.072998,0.001167990966,258.072998,0.209987089,258.072998,0.1870409101,
256.9713745,0.001217309502,256.9713745,0.2060539722,256.9713745,0.1852700859,
256.0270386,0.0003889295622,256.0270386,0.2044676989,256.0270386,0.1846128106,
254.9252014,-0.00112329144,254.9252014,0.2019775659,254.9252014,0.1817929894,
253.9806671,0.0008650899981,253.9806671,0.204430148,253.9806671,0.1849325299,
253.0360413,-0.001000530086,253.0360413,0.2050024122,253.0360413,0.184580937,
251.9338837,-0.0006426870241,251.9338837,0.2073908299,251.9338837,0.1859211624,
250.9890747,-0.001622088021,250.9890747,0.2113272995,250.9890747,0.1884850711,
250.0441742,-0.001765195979,250.0441742,0.2181322277,250.0441742,0.1930666864,
248.947998,-0.0005344233941,248.947998,0.2294280678,248.947998,0.2029427886,
248.0085449,-0.001752666314,248.0085449,0.2388225496,248.0085449,0.2077988982,
247.0690155,-5.11994258E-5,247.0690155,0.2533604503,247.0690155,0.2191358805,
245.9727936,-0.0007151578902,245.9727936,0.278942287,245.9727936,0.2350140661,
245.0330658,-0.0006887451163,245.0330658,0.3052418232,245.0330658,0.2589823008,
243.9366302,-0.0002739424526,243.9366302,0.3392675221,243.9366302,0.2850454152,
242.9967346,-0.001345691853,242.9967346,0.3710944951,242.9967346,0.3068653047,
242.0567474,-0.0001189038594,242.0567474,0.4233103096,242.0567474,0.3453733027,
240.9600067,-0.0007277692785,240.9600067,0.4975105524,240.9600067,0.3930925429,
240.0198364,-0.0009765624418,240.0198364,0.5834098458,240.0198364,0.4520551562,
238.9228821,-0.0009273318574,238.9228821,0.7104786634,238.9228821,0.5472673178,
237.9825439,-0.001236983808,237.9825439,0.8065905571,237.9825439,0.6128644943,
237.0421143,-0.001503233914,237.0421143,0.9169358611,237.0421143,0.7042341232,
235.9448547,0.0004495094181,235.9448547,1.098647237,235.9448547,0.8328319192,
235.0042572,8.411165618E-5,235.0042572,1.273912907,235.0042572,0.9761338234,
234.0635834,-8.132609946E-5,234.0635834,1.425075531,234.0635834,1.141568065,
232.9660187,-0.001083269948,232.9660187,1.693249941,232.9660187,1.252589583,
232.025177,-0.0009339961107,232.025177,1.778931499,232.025177,1.392473102,
230.9274139,-0.0004002714122,230.9274139,1.942831635,230.9274139,1.489596248,
229.9863892,-0.0006244381657,229.9863892,2.051538229,229.9863892,1.663996458,
229.0452728,-0.001529029687,229.0452728,2.337273359,229.0452728,1.831251502,
227.9472198,0.001026296057,227.9472198,2.467169285,227.9472198,1.888514996,
227.0059509,0.004145087674,227.0059509,2.467461348,227.0059509,2.004973888,
226.0646057,-0.002496089786,226.0646057,2.403601646,226.0646057,2.054917574,
224.9662628,0.003818245372,224.9662628,2.597661972,224.9662628,2.06329608,
224.0247345,-0.006790573243,224.0247345,2.372070789,224.0247345,2.11685729,
222.9261932,-0.00329661509,222.9261932,2.202408314,222.9261932,2.089019299,
221.9845123,-0.0004858665925,221.9845123,2.093328238,221.9845123,2.070515871,
221.0427551,-0.00655360613,221.0427551,1.868498564,221.0427551,1.950110197,
219.943924,-0.01225370821,219.943924,1.770859718,219.943924,1.740123868,
219.0019989,0.004102621693,219.0019989,1.489380479,219.0019989,1.65829432,
218.0599976,-0.02672714368,218.0599976,1.432724118,218.0599976,1.650300741,
216.960907,-0.01890873909,216.960907,1.213748932,216.960907,1.262225628,
216.0187378,0.04471950978,216.0187378,1.236814618,216.0187378,1.025466323,
215.0765076,0.01225222182,215.0765076,0.828312397,215.0765076,0.8706433177,
213.9771271,-0.04235712066,213.9771271,0.759560883,213.9771271,0.6450989842,
213.034729,-0.03677374125,213.034729,0.519135952,213.034729,0.736356914,
211.9351807,0.05467905104,211.9351807,0.5243253112,211.9351807,0.6481787562,
210.9926147,0.06714663655,210.9926147,0.6794502735,210.9926147,0.2918486595,
210.0499878,-0.03020406887,210.0499878,0.2304045856,210.0499878,0.3905890882,
208.9501648,0.1102352515,208.9501648,0.3936391473,208.9501648,0.3746178448,
208.0073853,-0.08126014471,208.0073853,0.2331842035,208.0073853,0.1522883773,
207.0645294,-0.03113215044,207.0645294,0.2158039063,207.0645294,0.1392670125,
205.9644318,-0.02596645616,205.9644318,0.1294115186,205.9644318,0.1919192374,
205.0214233,0.08987808228,205.0214233,0.07378768921,205.0214233,0.2474362999,
204.0783539,-0.01495834347,204.0783539,0.3501040339,204.0783539,0.391448915,
202.9779968,0.07450440526,202.9779968,0.2858784199,202.9779968,0.3196605742,
202.0347748,0.2686418295,202.0347748,0.2434257418,202.0347748,0.2997851074,
200.9342499,-0.1134323254,200.9342499,-0.04915362969,200.9342499,-0.08227232844,
199.9907532,-0.1238919795,199.9907532,0.2187654674,199.9907532,0.1441931576,

baseline,
baseline
Collection Time: 18/06/2019 09:20:28
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 13/06/2019 15:07:42
Method Modifications:
Common Interval nm Changed: 18/06/2019 09:20:05, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/06/2019 09:20:05, Old:0, New:1
Storage Changed: 18/06/2019 09:20:05, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

bm3heme5in1000,
bm3heme5in1000
Collection Time: 18/06/2019 09:21:58
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 13/06/2019 15:07:42
Method Modifications:
Common Interval nm Changed: 18/06/2019 09:20:05, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/06/2019 09:20:05, Old:0, New:1
Storage Changed: 18/06/2019 09:20:05, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

bm3heme5in100_2,
bm3heme5in100_2
Collection Time: 18/06/2019 10:02:47
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 13/06/2019 15:07:42
Method Modifications:
Common Interval nm Changed: 18/06/2019 09:20:05, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/06/2019 09:20:05, Old:0, New:1
Storage Changed: 18/06/2019 09:20:05, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

